time, goal_x, goal_y, x, y 
11.254,4.834476102082082,-3.4918490022223643,-7.040044251203341,-2.5498004505124046
11.255,-6.675113583868887,-1.099885843478954,-7.040044251203341,-2.5498004505124046
11.506,-6.675113583868887,-1.099885843478954,-7.024465070528031,-2.549384319975376
11.757,-6.675113583868887,-1.099885843478954,-6.978231129676248,-2.5466748222111364
12.006,-6.675113583868887,-1.099885843478954,-6.9371702497414915,-2.5412794693981966
12.255,-6.675113583868887,-1.099885843478954,-6.890947960475806,-2.5316262833073337
12.505,-6.675113583868887,-1.099885843478954,-6.851294846035888,-2.5201812887622226
12.755,-6.675113583868887,-1.099885843478954,-6.8071698113830035,-2.5036853468563165
13.005,-6.675113583868887,-1.099885843478954,-6.769442704136815,-2.4863084067016437
13.256,-6.675113583868887,-1.099885843478954,-6.728471261000251,-2.463472496937013
13.505,-6.675113583868887,-1.099885843478954,-6.693835760258204,-2.440617919935712
13.756,-6.675113583868887,-1.099885843478954,-6.656574553927271,-2.4118669144016467
14.005,-6.675113583868887,-1.099885843478954,-6.625829096042324,-2.384142118721311
14.255,-6.675113583868887,-1.099885843478954,-6.593258818446272,-2.35002356969756
14.505,-6.38587170288505,-0.8683183004161179,-6.566898168241394,-2.319690653873623
14.755,-6.372529147996733,-0.8529455924478413,-6.535498989951532,-2.2841195775855088
15.005,-6.3566322513526465,-0.8349340312328836,-6.510365878497887,-2.2512944742991783
15.255,-6.343882794161345,-0.8183325497089822,-6.484662031961476,-2.2118328850275506
15.505,-6.330815523776485,-0.7984010724721814,-6.464667515209062,-2.175549756527642
15.755,-6.320627200749874,-0.7800987858908726,-6.44507981639525,-2.132727807203605
16.005,-6.310619629893574,-0.7585257447757863,-6.430739651795719,-2.093973130759578
16.255,-6.303267566337626,-0.7390246359225823,-6.417648821031874,-2.0485413349379837
16.506,-6.2965235640858666,-0.7161863087303566,-6.409203693633203,-2.0081640970719317
16.771,-6.292253341794471,-0.6959630511908471,-6.40302017675585,-1.9613478819388137
17.005,-6.289188224712227,-0.6725643074400716,-6.400613163017498,-1.9200679621618781
17.255,-6.287867433506337,-0.6518740845238562,-6.399126185322343,-1.872216937312673
17.505,-6.286978227455965,-0.627893623508073,-6.394822394157865,-1.8296601926524219
17.755,-6.284694419695906,-0.6065731383799151,-6.388661283650196,-1.7826105614601018
18.006,-6.281448212581504,-0.583004351744328,-6.386161112701462,-1.7412436234005155
18.255,-6.279924644190639,-0.5622676043258859,-6.385606015459694,-1.6953004268738716
18.505,-6.279224155547391,-0.5392311925531637,-6.38284974858092,-1.652571042171161
18.755,-6.277520179873148,-0.5178301168324193,-6.376098344785185,-1.6045994304788498
19.005,-6.273895794024658,-0.49382614960017673,-6.36884501621566,-1.5634455016685604
19.258,-6.270053091505961,-0.47324331438134964,-6.363912402154828,-1.516644824510381
19.505,-6.267338047684734,-0.44984824535697027,-6.3626401684573475,-1.4752382127650427
19.755,-6.266472057185686,-0.4291610506757468,-6.362672155606864,-1.4261946575310966
20.005,-6.266219023818566,-0.4046714865232539,-6.359864247540689,-1.3837395544015043
