time, x, y
5.796,5.039973066588354,-2.4998959581886537
5.809,5.039973066588354,-2.4998959581886537
6.054,5.060524637014459,-2.4993661662060105
6.31,5.095391271767597,-2.4984208838368955
6.555,5.13529573509181,-2.497232454767046
6.809,5.170327040502991,-2.4961904293256567
7.059,5.210204518142518,-2.4950066430575513
7.305,5.2450693881588855,-2.493902581019655
7.553,5.285235002774914,-2.4926385182376922
7.8100000000000005,5.319942009141774,-2.4915260255477056
8.059,5.359950590539809,-2.490182266778653
8.313,5.395001241902477,-2.489019993667051
8.568,5.434759796375401,-2.48764499360242
8.807,5.4697238812773685,-2.4864036630931845
9.056,5.509697984112937,-2.4850123822450785
9.307,5.542362918564732,-2.4821878657993195
9.553,5.57543293498713,-2.467585770200798
9.813,5.598495575958148,-2.4452997837465893
10.053,5.616075515226504,-2.4126539691780753
10.306,5.623413990604193,-2.3805857765874285
10.56,5.6232247033646106,-2.3427175007549663
10.817,5.6163897014578446,-2.3104028166474717
11.053,5.602068977972571,-2.274923436197496
11.308,5.584831177076797,-2.245854114140467
11.561,5.560810267065224,-2.215354744787503
11.805,5.537009726250641,-2.1915599553555376
12.054,5.506749753382628,-2.1669496092363354
12.305,5.4783244545916725,-2.147682035193666
12.553,5.444565896013618,-2.1284974053374888
12.806000000000001,5.413888543131583,-2.111974226987903
13.054,5.378529001651405,-2.092932835401046
13.321,5.343542610307274,-2.0740299071039305
13.561,5.312829181591422,-2.0574242693413534
13.808,5.2819914041118246,-2.040744824656463
14.064,5.247068717702726,-2.021791079042188
14.303,5.216350913002208,-2.0051184869400833
14.556000000000001,5.181203072310448,-1.9860234580359644
14.807,5.1506797356721,-1.9693793904058672
15.057,5.1154609993080244,-1.9501882420909784
15.317,5.080482924254951,-1.9310838153291052
15.565,5.049904788912207,-1.9143492560178563
15.806000000000001,5.019161173932278,-1.8975291520377435
16.064,4.984268087172319,-1.8783831952242294
16.31,4.953689317896846,-1.8615849475338302
16.562,4.918486646725305,-1.8422422718820999
16.807,4.888141194624452,-1.8255116210999578
17.06,4.85308166136088,-1.8061790102113056
17.312,4.8224551052928035,-1.789275914126094
17.571,4.787645995338956,-1.7700049986355582
17.806,4.757032392780399,-1.7530621443439312
18.061,4.722145838792484,-1.7337178664480002
18.312,4.691690935473105,-1.7167890112523818
18.563,4.656601067788825,-1.697289800298866
18.815,4.626268662807822,-1.6803896142846035
19.053,4.591364985826328,-1.6609150444250405
19.306,4.560746559313968,-1.6438309247933953
19.553,4.526055083596191,-1.6244134138390174
19.809,4.495581788959322,-1.6073504266761354
20.056,4.460608535509627,-1.5877528669117253
20.303,4.43035802505095,-1.5707489888102795
20.567,4.395416877660611,-1.5511143086875847
20.811,4.365049230037755,-1.534025905779027
21.07,4.330311044039865,-1.5144210937666693
21.308,4.299805164902577,-1.4972132714655428
21.567,4.265122861386737,-1.4776019499599056
21.809,4.234784303543698,-1.4604189875015152
22.069,4.199833478404731,-1.4406247674432158
22.311,4.169683210549613,-1.4234973442366847
22.555,4.134901092354961,-1.4037275648623302
22.804,4.10443316002554,-1.386402208579607
