time, goal_x, goal_y, x, y 
12.324,1.15547273093848,-3.3475396766352414,-4.019781235721263,-1.3298686951447591
12.325,1.15547273093848,-3.3475396766352414,-4.019781235721263,-1.3298686951447591
12.574,1.15547273093848,-3.3475396766352414,-4.0146234607839375,-1.34407575090973
12.824,1.15547273093848,-3.3475396766352414,-4.0003660210276095,-1.3804961200043708
13.074,1.15547273093848,-3.3475396766352414,-3.9799995323568997,-1.4228872629756129
13.324,1.15547273093848,-3.3475396766352414,-3.959261479464633,-1.4588580247726315
13.574,1.15547273093848,-3.3475396766352414,-3.932842456162868,-1.4976873615862867
13.824,1.15547273093848,-3.3475396766352414,-3.9069999305365135,-1.5300419944222068
14.076,1.15547273093848,-3.3475396766352414,-3.8749138091251094,-1.5646567384187324
14.324,1.15547273093848,-3.3475396766352414,-3.844646269719848,-1.5926892378951858
14.578,1.15547273093848,-3.3475396766352414,-3.807776174937199,-1.6220686343176964
14.824,1.15547273093848,-3.3475396766352414,-3.7735475368118916,-1.6454184034911878
15.074,1.15547273093848,-3.3475396766352414,-3.73281487388012,-1.6689315850077644
15.324,1.15547273093848,-3.3475396766352414,-3.695415353711119,-1.6869356228663717
15.574,1.15547273093848,-3.3475396766352414,-3.6516857832718843,-1.7041712915085416
15.824,1.15547273093848,-3.3475396766352414,-3.612101774974925,-1.7164009761151908
16.075,1.15547273093848,-3.3475396766352414,-3.5657009077853155,-1.7295179492299824
16.324,1.15547273093848,-3.3475396766352414,-3.5255091022429146,-1.7440107722740799
16.574,1.15547273093848,-3.3475396766352414,-3.4831981796048272,-1.761154828936848
16.824,1.15547273093848,-3.3475396766352414,-3.4439995967857295,-1.7744526738838755
17.074,1.15547273093848,-3.3475396766352414,-3.3974766190453733,-1.788690083946824
17.324,1.15547273093848,-3.3475396766352414,-3.3576702729627677,-1.8040052601926335
17.575,1.15547273093848,-3.3475396766352414,-3.313862492227882,-1.8220999936714757
17.825,1.15547273093848,-3.3475396766352414,-3.2689663221423113,-1.8368553455068204
18.074,1.15547273093848,-3.3475396766352414,-3.228676159420821,-1.848436377941703
18.324,1.15547273093848,-3.3475396766352414,-3.188644110386327,-1.8628918862955852
18.574,1.15547273093848,-3.3475396766352414,-3.1445145346627417,-1.8809521406355432
18.824,1.15547273093848,-3.3475396766352414,-3.1052551281411245,-1.8941172491374403
19.074,1.15547273093848,-3.3475396766352414,-3.0605555184784445,-1.9074911785352722
19.324,1.15547273093848,-3.3475396766352414,-3.0204693437896886,-1.9222801709291828
19.576999999999998,1.15547273093848,-3.3475396766352414,-2.9767626273109635,-1.9407014862285568
19.824,1.15547273093848,-3.3475396766352414,-2.937628877277377,-1.9543998428031393
20.074,1.15547273093848,-3.3475396766352414,-2.8921624325912725,-1.9666642806032206
20.324,1.15547273093848,-3.3475396766352414,-2.8514708613184228,-1.974437545527938
20.574,1.15547273093848,-3.3475396766352414,-2.804767826618042,-1.9798090265559491
20.824,1.15547273093848,-3.3475396766352414,-2.7632094875074276,-1.981505303366331
21.074,1.15547273093848,-3.3475396766352414,-2.7163224603341956,-1.9799355423958094
21.324,1.15547273093848,-3.3475396766352414,-2.6749792976926505,-1.9754569843496845
21.574,1.15547273093848,-3.3475396766352414,-2.6373017288916003,-1.9686466555816697
21.824,1.15547273093848,-3.3475396766352414,-2.6222772695287664,-1.9658817335450478
22.074,1.15547273093848,-3.3475396766352414,-2.6149308320060616,-1.9654636709523718
22.325,1.15547273093848,-3.3475396766352414,-2.6141894791604874,-1.9654888916470226
22.574,1.15547273093848,-3.3475396766352414,-2.6139863401551886,-1.9655189630582326
22.824,1.15547273093848,-3.3475396766352414,-2.6136196116171044,-1.965565855395524
23.074,1.15547273093848,-3.3475396766352414,-2.6132102678629088,-1.9656321541675894
23.324,1.15547273093848,-3.3475396766352414,-2.6128433771044346,-1.9657088411981258
23.574,1.15547273093848,-3.3475396766352414,-2.6124157958082654,-1.9658193632091436
23.824,1.15547273093848,-3.3475396766352414,-2.6032906008268744,-1.969238933465905
24.074,1.15547273093848,-3.3475396766352414,-2.566260658073048,-1.9896892462265625
24.325,1.15547273093848,-3.3475396766352414,-2.5262858627092575,-2.013633518778336
24.574,1.15547273093848,-3.3475396766352414,-2.480661974796499,-2.041069113245132
24.824,1.15547273093848,-3.3475396766352414,-2.4406832290189366,-2.0650768975239306
25.074,1.15547273093848,-3.3475396766352414,-2.395102706901987,-2.0925512210999044
25.324,1.15547273093848,-3.3475396766352414,-2.355120279426469,-2.1166195926070577
25.575,1.15547273093848,-3.3475396766352414,-2.3096024224133087,-2.144118126481971
25.824,1.15547273093848,-3.3475396766352414,-2.264018305185679,-2.1716318573064486
26.074,1.15547273093848,-3.3475396766352414,-2.2241548837815714,-2.195775298900435
26.326,1.15547273093848,-3.3475396766352414,-2.1841694347957255,-2.2199765906174806
26.574,1.15547273093848,-3.3475396766352414,-2.1418262464254583,-2.24463194104685
26.824,1.15547273093848,-3.3475396766352414,-2.104585982048216,-2.262925493376838
27.074,1.15547273093848,-3.3475396766352414,-2.061019507721581,-2.280409886616084
27.324,1.15547273093848,-3.3475396766352414,-2.021371262403521,-2.2929992277958737
27.574,1.15547273093848,-3.3475396766352414,-1.9762970404035893,-2.3051571883347495
27.824,1.15547273093848,-3.3475396766352414,-1.9357064157294765,-2.318746207474715
28.077,1.15547273093848,-3.3475396766352414,-1.8906370338134808,-2.33615668188302
28.324,1.15547273093848,-3.3475396766352414,-1.851171437247448,-2.3488707249537284
28.574,1.15547273093848,-3.3475396766352414,-1.8049511468569972,-2.362418198443663
28.824,1.15547273093848,-3.3475396766352414,-1.7650276285539839,-2.3774154796244678
29.074,1.15547273093848,-3.3475396766352414,-1.720993280893193,-2.3960589554545653
29.324,1.15547273093848,-3.3475396766352414,-1.682064939767012,-2.409630315189581
29.574,1.15547273093848,-3.3475396766352414,-1.6364346388302071,-2.4218086443038316
29.828,1.15547273093848,-3.3475396766352414,-1.5897311630541966,-2.4321080966676325
30.074,1.15547273093848,-3.3475396766352414,-1.548807500667032,-2.4438662446518165
30.324,1.15547273093848,-3.3475396766352414,-1.508754417119335,-2.458478895789381
30.574,1.15547273093848,-3.3475396766352414,-1.4654443208912142,-2.4759563072706343
30.824,1.15547273093848,-3.3475396766352414,-1.4259168303473089,-2.4888832429331393
31.074,1.15547273093848,-3.3475396766352414,-1.3807059672514137,-2.501893634245803
31.324,1.15547273093848,-3.3475396766352414,-1.3404089767723868,-2.516414087057937
31.586,1.15547273093848,-3.3475396766352414,-1.2971544942870605,-2.5344220847598904
31.824,1.15547273093848,-3.3475396766352414,-1.2580351230782951,-2.5483095787685635
32.074,1.15547273093848,-3.3475396766352414,-1.212659552466807,-2.560734810459455
32.324,1.15547273093848,-3.3475396766352414,-1.1717766453978282,-2.570348533872471
32.574,1.15547273093848,-3.3475396766352414,-1.1253683863309976,-2.584675968833578
32.826,1.15547273093848,-3.3475396766352414,-1.0803042300997392,-2.6028147427027686
33.074,1.15547273093848,-3.3475396766352414,-1.0421590389213682,-2.6197695060617123
33.324,1.15547273093848,-3.3475396766352414,-1.0034566160701133,-2.6340200812824652
33.574,1.15547273093848,-3.3475396766352414,-0.9580721302661064,-2.646975887797436
33.83,1.15547273093848,-3.3475396766352414,-0.9105554451023729,-2.658441080775909
34.074,1.15547273093848,-3.3475396766352414,-0.8699415499728135,-2.6711269531332644
34.327,1.15547273093848,-3.3475396766352414,-0.8246960981943501,-2.689077058785126
34.574,1.15547273093848,-3.3475396766352414,-0.7874507627866485,-2.705739821153907
34.824,1.15547273093848,-3.3475396766352414,-0.7485009344346776,-2.720364764087474
35.074,1.15547273093848,-3.3475396766352414,-0.7034620598589343,-2.733576110887775
35.324,1.15547273093848,-3.3475396766352414,-0.6623452246612095,-2.7441300932407184
35.574,1.15547273093848,-3.3475396766352414,-0.6164900208791612,-2.759448574226095
35.829,1.15547273093848,-3.3475396766352414,-0.571897376806621,-2.7760033845340075
36.076,1.15547273093848,-3.3475396766352414,-0.5323504576606901,-2.787611916280361
36.324,1.15547273093848,-3.3475396766352414,-0.4918418318037099,-2.7980780035158266
36.574,1.15547273093848,-3.3475396766352414,-0.4456609255497284,-2.8134515019575987
36.825,1.15547273093848,-3.3475396766352414,-0.4065258525748537,-2.8299047781073425
37.079,1.15547273093848,-3.3475396766352414,-0.3633156943871711,-2.850191707182637
37.324,1.15547273093848,-3.3475396766352414,-0.3249030160310266,-2.8652457848519353
37.575,1.15547273093848,-3.3475396766352414,-0.2798281589316074,-2.879135602903966
37.824,1.15547273093848,-3.3475396766352414,-0.23840956708791755,-2.8900454447194663
38.074,1.15547273093848,-3.3475396766352414,-0.19241987792966722,-2.905523574126671
38.328,1.15547273093848,-3.3475396766352414,-0.14772269787377074,-2.92219041491018
38.579,1.15547273093848,-3.3475396766352414,-0.10822579000649761,-2.933825986919835
