time, x, y
6.523,4.020075214510686,2.9600935877831054
6.529,4.020075687877391,2.960094111559413
6.779,4.029444224649324,2.948503632881737
7.033,4.054404297166544,2.917357432364983
7.284,4.076192148857494,2.8901849412158978
7.529,4.101300521532842,2.858867693622543
7.784,4.12304079371802,2.831730968403237
8.032,4.1480378452434685,2.8005576467659123
8.279,4.169969392875315,2.773198573721417
8.532,4.194856482249804,2.7421392877135506
8.788,4.216698530724429,2.7148985599099302
9.031,4.24181335978488,2.6835495071565894
9.286,4.263489301547211,2.6565002063651213
9.529,4.2854427995407685,2.6291087466572036
9.785,4.310384695132229,2.597956888198288
10.052,4.335292088185588,2.566869570277092
10.279,4.357187347403356,2.5395400316528165
10.529,4.3821137646996915,2.508399840543816
10.792,4.407094476098061,2.4772112205788273
11.029,4.429010987588649,2.449839214220171
11.281,4.45070293784784,2.4227341935654545
11.529,4.4757058050932725,2.391515047102425
11.779,4.497620043232271,2.364134370113595
12.036,4.522467729931714,2.3330904975519324
12.289,4.544316535215213,2.3058056201349255
12.53,4.569333746739003,2.2745321014614115
12.78,4.591049571827827,2.247404992349803
13.036,4.616117637886708,2.216089196325614
13.281,4.637855912903317,2.1889052745793887
13.533,4.662814080466783,2.1577252049737727
13.783,4.677264830297381,2.139680746915808
14.031,4.684852754014763,2.1301578709416837
14.279,4.701853477352923,2.1083599957912433
14.529,4.726140788988033,2.0767002776270695
14.781,4.747477254077231,2.0488672550978824
15.031,4.771670178476959,2.0173137544846305
15.28,4.792946189785533,1.989578329117007
15.547,4.817302972420998,1.9577937962785277
15.781,4.8384563662004965,1.9302166109216508
16.039,4.862871021371814,1.8983870744744145
16.283,4.884039369215755,1.8707616491389427
16.529,4.90834798438405,1.8390720293625555
16.779,4.929678077157324,1.8112584233679163
17.03,4.9539073582180135,1.7796465900210883
17.283,4.97514423088335,1.75196219829697
17.538,4.9995899056559585,1.7200756549522835
17.784,5.020690351178825,1.6925545779564273
18.032,5.045061629642923,1.6607840422661653
18.281,5.066371870822549,1.6329723298932415
18.529,5.090573378393896,1.6014220034068376
18.785,5.1118732713508495,1.5736560021815333
19.029,5.136160404596584,1.5419639584661828
19.281,5.157364744473139,1.5143194680158774
19.53,5.181798271132223,1.4824584675606065
19.791,5.206025960279833,1.4508477713159715
20.039,5.227263926257785,1.4231620854693094
20.279,5.248602704591281,1.3953325883639294
20.529,5.2698051307297495,1.3676725503126705
20.782,5.286207181108938,1.3462918857219295
21.04,5.286937976127117,1.345248701412428
21.283,5.28743667988942,1.3442974230456006
21.529,5.287869661871031,1.3431234867689088
21.78,5.288116176928837,1.342032620492489
22.046,5.288260647423711,1.3404251398561222
22.279,5.288256997368462,1.3396194028451573
22.529,5.288107659267244,1.3385493759896474
22.781,5.28785033089548,1.3375730645510326
23.031,5.287418928077719,1.3364934725002866
23.282,5.286922365917602,1.3355926477616809
23.535,5.286217339753713,1.3346237336896616
23.781,5.285487851700786,1.3338493112244876
24.034,5.284529645300861,1.3330636936732465
24.28,5.283594916339111,1.3324830547848538
24.531,5.283157086774497,1.332251716727833
24.782,5.278585117524989,1.330165269278347
25.036,5.254023479770762,1.3160235953176054
25.285,5.224283285133773,1.2976615931849964
25.531,5.190338906195708,1.2767675842701507
25.781,5.160614862214876,1.2584175301488165
