time, goal_x, goal_y, x, y 
12.084,-1.288168969091192,0.35413411466837097,-4.000048890428112,1.000255998496843
12.085,-1.288168969091192,0.35413411466837097,-4.000048890428112,1.000255998496843
12.337,-1.288168969091192,0.35413411466837097,-3.984442862309632,1.0003263859997298
12.586,-1.288168969091192,0.35413411466837097,-3.9372505910128264,0.9994492217733754
12.837,-1.288168969091192,0.35413411466837097,-3.8947179402788583,0.9956384628908179
13.085,-1.288168969091192,0.35413411466837097,-3.8467594131979097,0.9876684656751237
13.335,-1.288168969091192,0.35413411466837097,-3.805481830503393,0.9775541681526367
13.585,-1.288168969091192,0.35413411466837097,-3.7593579766652745,0.9623936091274643
13.835,-1.288168969091192,0.35413411466837097,-3.720275051215647,0.9480273562251068
14.085,-1.288168969091192,0.35413411466837097,-3.6749899582929832,0.9348136364921343
14.335,-1.288168969091192,0.35413411466837097,-3.6345389046074104,0.9262455794010087
14.588,-1.288168969091192,0.35413411466837097,-3.5870950751941337,0.9173995808459441
14.835,-1.288168969091192,0.35413411466837097,-3.5457641830477957,0.9065997059363831
15.085,-1.288168969091192,0.35413411466837097,-3.5022274316854545,0.8934222896264574
15.335,-1.288168969091192,0.35413411466837097,-3.4618613354381447,0.883665075976878
15.586,-1.288168969091192,0.35413411466837097,-3.4146878366904754,0.8740696489830521
15.835,-1.288168969091192,0.35413411466837097,-3.3734418670278816,0.8627282670209414
16.085,-1.288168969091192,0.35413411466837097,-3.3279142382093707,0.8487998888916571
16.335,-1.288168969091192,0.35413411466837097,-3.2875272326187996,0.8394223327589597
16.585,-1.288168969091192,0.35413411466837097,-3.2415536610473406,0.8303538998701688
16.835,-1.288168969091192,0.35413411466837097,-3.200470722417121,0.819390079196707
17.085,-1.288168969091192,0.35413411466837097,-3.1541938782213776,0.8053027218044744
17.335,-1.288168969091192,0.35413411466837097,-3.1139629595432914,0.7959465241065004
17.585,-1.288168969091192,0.35413411466837097,-3.0666719612754716,0.7860784727574384
17.84,-1.288168969091192,0.35413411466837097,-3.0256737144419548,0.7744539213529898
18.086,-1.288168969091192,0.35413411466837097,-2.9809300048244145,0.7595046290844402
18.337,-1.288168969091192,0.35413411466837097,-2.9408927006619665,0.7488895403778232
