time, goal, x, y
5.53,-2.8799165826822932,-3.079943812724635
5.556,-2.8799159613304153,-3.079943469829072
5.804,-2.875676666331734,-3.0912311487995603
6.051,-2.861038653513514,-3.1177827714367825
6.315,-2.834665009201877,-3.1439140604999762
6.55,-2.8060545148130416,-3.159511401295382
6.804,-2.7746732453662055,-3.167829611103031
7.05,-2.7393821633435786,-3.1694281807021896
7.3,-2.706205362455553,-3.164979540705379
7.556,-2.6695693078838167,-3.1538088670484057
7.806,-2.6390579995483017,-3.1395511501276046
8.052,-2.606955676355446,-3.1185393443963907
8.303,-2.581053337306424,-3.096752943561428
8.551,-2.5535833653129005,-3.069022969120923
8.805,-2.5317353510650515,-3.042753749704145
9.059,-2.5091302468664347,-3.0108361307193765
9.302,-2.490908464205897,-2.9814635118829593
9.55,-2.4723265853126755,-2.9468194748574685
9.811,-2.455773452844277,-2.911235959751551
10.053,-2.442957212343895,-2.881445828676623
10.3,-2.4294400745941997,-2.8494806326977233
10.55,-2.415574097774996,-2.8127572826554488
10.802,-2.4046223867617194,-2.7795556381032513
11.055,-2.394164622597341,-2.7441502281121317
11.301,-2.387376126282012,-2.7186924872104994
11.551,-2.3792177194407587,-2.6927996978697903
11.818,-2.3652483429910798,-2.6579863710777363
12.051,-2.3530861202307314,-2.6255735975447
12.306,-2.3414081648763885,-2.593158236041919
12.552,-2.329067879253612,-2.555434437854957
12.804,-2.3188728076115894,-2.5220764231816837
13.069,-2.307968328944461,-2.484053069151656
13.3,-2.2989570392777585,-2.450281588340987
13.568,-2.2898604841505623,-2.41188298381597
13.802,-2.2830981446957725,-2.3778949504708784
14.052,-2.2766349632218765,-2.3387452789795256
14.3,-2.271334501811247,-2.304178077242633
14.556000000000001,-2.2656866223297536,-2.2649175311587815
14.801,-2.2613387169978045,-2.2303473273513896
15.051,-2.2568382009601486,-2.1908619382469587
15.306,-2.2531659793225507,-2.156373085845985
15.55,-2.2487031360645773,-2.116899565975204
15.804,-2.245339292010041,-2.091789236162112
16.051,-2.239424575735892,-2.070557815239202
16.306,-2.235145493122616,-2.0545539330577998
16.554,-2.2351582550172493,-2.054579349923257
16.801,-2.232804766833166,-2.0453393515660467
17.05,-2.2235794067542916,-2.0125393959286177
17.305,-2.2149119866838216,-1.979387084980984
17.552,-2.207225301288119,-1.9408160097914784
17.801,-2.201867565008003,-1.9064904151699735
18.05,-2.196815491181899,-1.8671152028906803
18.303,-2.1933803409755788,-1.8326780213557206
18.552,-2.190741024131008,-1.7932060622086907
18.801,-2.1892988529059285,-1.766620313077792
19.052,-2.186619162914531,-1.7494419216543093
19.301,-2.184369269203919,-1.7296954038874943
19.55,-2.184453396900692,-1.7222842716559594
19.801,-2.1847900963292703,-1.712896935416969
20.061,-2.182519101839399,-1.684611090146907
20.304,-2.178699441210401,-1.6448765862173995
20.554,-2.174343641133244,-1.6052080164906906
20.805,-2.1698754222225,-1.5702601903668416
21.051,-2.164413052140061,-1.5306425694797827
21.301,-2.1594693065699566,-1.4968304829792547
21.55,-2.154500036797084,-1.4573501582317092
21.802,-2.151884659167368,-1.4339490878913488
22.05,-2.1509263476600027,-1.4231932201292543
22.301,-2.149131703490188,-1.4104422673445287
22.551,-2.1471102222861473,-1.397383449281057
22.802,-2.142939400426467,-1.3761400818730818
23.05,-2.1423173416640853,-1.3738491475943195
23.301,-2.14229092302515,-1.373750240283075
23.551,-2.1399381576414997,-1.3646698811058646
23.8,-2.136818341064835,-1.3399078177384485
24.05,-2.133688596005022,-1.3006122527787942
24.303,-2.132141224798328,-1.278832696200512
24.552,-2.1304239136630354,-1.2630737785345294
24.804,-2.12883267843504,-1.2351843999144643
25.066,-2.1267417206297927,-1.1953223460955105
25.31,-2.124588978817717,-1.1553800558349625
25.556,-2.12346644450194,-1.1342253982672261
25.806,-2.123460795061764,-1.1339018363272477
26.053,-2.123203596613341,-1.122845220596674
26.306,-2.1226889098946513,-1.107030808401347
26.556,-2.122692210485961,-1.106981968759577
26.801,-2.1219956827668973,-1.0920794648270085
27.056,-2.120509809638892,-1.063641013442884
27.3,-2.1195564161297518,-1.0506943383436127
27.55,-2.116661687354031,-1.0207765979948826
27.801,-2.1149874570817615,-1.003738527761492
28.05,-2.1130300913445375,-0.9851823429790373
