,time, goal_x, goal_y, x, y 
2210,609.587,-0.6428467775194143,-3.4472865239881245,3.292675518243592,-2.6773883007524786
1248,320.594,-5.838493791615062,1.8935944244829843,-5.841267033678393,2.158943240889404
3460,875.536,5.456639415286232,-4.059313760433753,5.414742915026035,-3.4927519274450574
1513,389.066,3.448694850059743,-3.4545877500001123,3.409947232289761,-3.1846247097797398
1113,290.017,2.765881875573157,-2.78460745560946,2.6769063851980084,-2.647731129553011
2746,694.456,1.964885047999483,-4.437091494916595,1.1619488990902302,-4.29997454371603
1936,493.922,3.6187720115375535,-4.430148435528338,3.612884919643661,-5.163922311169769
1927,493.207,3.5884781746769505,-4.322588421010527,3.529623169647772,-4.699768422976068
2112,538.304,2.64239807099284,-3.4351533986786094,2.569220113645098,-3.673397351629678
1370,353.508,2.187775032492086,-3.438221776476688,2.053438611370794,-3.7866847455326416
1969,503.658,3.708039196342104,-3.678052962391632,3.665685015604034,-4.463225857509642
2874,727.856,4.254920076018232,-1.0357603543155112,3.956341944720916,-1.9282957455740128
1829,468.944,3.0404551131099598,-4.49714522678512,3.037573512367426,-4.94101600337743
1507,387.541,-7.341103207310083,0.6852984787101234,-7.427663186763261,0.5468543483992068
1222,316.266,3.045733340558151,-4.054611680121414,2.572297719583265,-3.520691636550688
27381,6763.49,-0.4536282408419058,-4.857844511571916,3.82215197488464,-4.485480149486016
2449,619.779,2.7827953612508587,-3.7638833843926127,2.2744925091916834,-2.9352105909770505
1072,278.789,5.647213296976832,-5.3387578431699865,3.206416897405401,-3.8396353347129497
1436,370.322,2.723829653317446,-4.197905095692523,2.181849549531172,-3.898890535619626
