,time, goal_x, goal_y, x, y 
2209,609.49,3.286135454522343,-3.2370843093061628,3.2697149625308386,-3.794841799472211
1249,320.784,-5.8396872223043,1.640420536908494,-5.84198897736105,1.1343988845157686
3462,875.781,5.355212743288124,-4.088255080707833,5.096033666366936,-4.5482738544650525
1512,389.097,3.135257067868121,-3.599225890022348,2.4784658469072367,-4.120452119720394
1116,290.266,2.328585934692325,-2.825968928257633,1.6258717536040357,-3.0551429948186475
2733,694.653,2.1859625469998787,-4.44754744429509,1.8622671711774827,-4.629403939083428
1931,494.084,3.38163319160008,-4.39324221935311,3.067041439358845,-4.047484458379089
1933,493.683,3.026089407692978,-3.9856267074006126,2.5717665269485126,-3.556949756852287
2124,538.664,2.3435921076804003,-3.672415121172066,1.9114536793828767,-4.09071562184638
1375,353.746,2.1034665559299137,-3.373162676935284,1.7254823970682218,-3.793184351765696
1974,503.796,4.910686139277562,-3.7540118709646975,3.802211378732523,-4.145829231489548
2871,728.106,3.477655379997206,-0.9767095092226034,2.622895364908136,-1.4734556539206192
1831,469.194,2.72341174800512,-4.55142488511373,2.3327558193724287,-4.614236739403633
1512,387.801,-7.298040882574282,0.7543784579963297,-7.304478812508318,0.6454689401949514
1222,316.574,2.726697409982357,-4.030413145247968,1.978111564150248,-4.101048589735361
27406,6763.908,2.8537000831287025,-3.5658100694416874,4.787967832368933,-3.8717899630555768
2444,620.002,2.0110108928756443,-4.499118289952012,-4.65793701046017,2.2266557459607994
1075,279.037,2.958008371029614,-3.331096072024522,2.576658841112475,-3.9027635253572015
1441,370.538,2.4233803576204607,-4.369088934351446,1.702606454408203,-4.595862898336878
