,time, goal_x, goal_y, x, y 
2252,609.539,2.7576620086740387,-3.486185943661388,2.054858296160344,-3.799148818320832
1236,320.593,-5.91889990477541,1.778766375743924,-6.156631343698839,2.1933748906178248
3513,875.549,5.074775164952793,-4.165298902916358,4.292589370626684,-4.195553094430717
1516,388.863,3.3241209580112816,-3.5059868881613294,2.9240128216769468,-3.621885376215903
1113,289.816,2.6940909808243667,-3.0590916114057625,2.475896901426254,-3.878475746748237
2731,694.456,2.240089524693627,-4.417121046927329,1.8630111537105527,-4.905211174054688
1937,493.987,3.5091259700162274,-4.266227833915732,3.2935212013896917,-3.696102768403981
1933,493.185,3.560471589487809,-4.225291594065194,3.5047254971217074,-4.030624911935658
2115,538.335,3.0,-2.0,2.665803197455276,-3.1459719820567797
1388,353.499,4.061663181181261,-4.722944682554381,2.3187383025406274,-2.97992519002604
1978,503.66,3.4137530798781515,-3.3298469719788275,2.9732605634491303,-2.706458919824343
2877,727.86,3.775289830056819,-0.925299871515056,2.878199648080539,-0.2709693648059319
1846,469.007,5.260222785472662,-5.929419142745343,3.0426321308702056,-4.053258083221711
1516,387.539,1.0571893360644506,-2.8373027723548923,2.920061429368578,-4.468962609092685
1234,316.267,3.1565302838951457,-3.1368917147895727,3.188115836004636,-4.336805213414184
27037,6763.41,-0.004065999850944,-0.0666132859328783,-0.0406598380656298,-0.6661331193825696
2462,619.796,2.506419671100504,-3.449802397137494,2.2014475485390266,-2.7171445695309075
1084,278.785,3.2059427806012795,-3.6143910588063455,3.2056203219480626,-3.388990483269579
1449,370.287,2.947256878898824,-4.215914322221991,2.639599252616762,-4.008175966641588
