,time, goal_x, goal_y, x, y 
2212,609.481,3.0612220271932493,-3.421913842686701,2.6560537296442708,-3.12737548401066
1232,320.896,-6.005946687850145,1.845275087147607,-6.3539685790571125,2.112012957579694
3483,876.282,5.4062765541522575,-3.996518211444368,5.300158823078675,-3.7602434176818673
1512,389.316,3.21728992128106,-3.53406344016814,2.8896181026967187,-4.245302830118283
1118,290.429,2.810208539965723,-2.852699859657749,2.8006691435631748,-2.455759077319689
2734,694.903,2.3150364415004177,-4.319788715183607,2.081728819533094,-4.936274467167495
1934,494.202,3.314149576627247,-4.369739907834869,2.909224226868454,-4.228671654092102
1929,494.035,2.9536155253765584,-4.052324812051843,2.373825980167245,-4.58586447544204
2123,538.803,2.539946716998025,-3.690326574447485,2.2805736200342546,-3.740594867798908
1374,354.016,2.284196648441378,-3.125315905972672,2.2144477546336825,-3.967641177810927
1974,504.158,3.763417641990857,-3.4920890595588165,3.7187231809915873,-2.8398463147232147
2869,728.61,4.056938535520535,-2.5353397045363675,4.944508244804915,-1.132663362442255
1832,469.536,2.9313392500745605,-4.3759656440834185,2.6111779701757296,-4.257917416421391
1509,388.037,2.821107833882282,-4.819445890022839,2.6616294871900443,-4.47951194725948
1226,317.018,2.9525104461848937,-4.061775894095944,2.497799140872297,-4.0990186783891565
27012,6763.984,-0.0196865391631421,-0.0846598263031336,-0.1968649641730402,-0.8465982908337385
2448,620.525,-4.675744985498477,2.2991724918344048,-4.693903359931342,2.370966605805903
1074,279.286,2.9042059164561103,-3.4339331275334795,2.532030572834323,-4.151769909671892
1439,370.787,2.3277540467338897,-4.3475313064737255,1.5629245986311484,-4.175293213884687
