,time, goal_x, goal_y, x, y 
2218,609.484,3.229823772223254,-3.363306106308878,3.1474157606980406,-2.7893293935922543
1236,320.476,-6.086244302547944,1.838770913600064,-6.488154185056091,1.8059607547950172
3478,875.532,5.471711647267824,-4.342239586625739,5.450486407200174,-4.9093061833942455
1516,389.071,5.455767418349745,-5.495105094699619,3.4720147080842274,-3.5214917017617275
1110,289.816,2.561447269474134,-2.9507437739440667,2.21920844354471,-2.858316265816555
2743,694.459,2.6255672266300856,-4.483067508479179,2.616647521625477,-5.003070592959803
1929,493.991,3.4444994995328173,-4.4623697043463455,3.185967710105399,-5.246936414805518
1927,493.179,3.4334678115782813,-4.255711228300228,3.052446802514073,-4.346991228938707
2111,538.413,2.4538174590448034,-3.4766686737014347,2.0771133315552013,-3.969812144539672
1376,353.51,3.0,-2.0,2.327639483599327,-2.429041389437661
1971,503.66,3.487166560785198,-3.433743617264547,2.99101797806434,-2.900393389895318
2866,727.86,3.3224067397278727,-1.0590623331758715,2.367612135322439,-1.5962759634203096
1832,469.007,2.78857459882514,-4.540952405796336,2.4592966251160844,-4.449815915475374
1507,387.541,2.7592364335380632,-4.890659069107874,2.550511960250712,-5.064091446827493
1222,316.271,2.835271451064405,-4.020513834674845,2.120394972830461,-3.7716545461926
27010,6763.486,-0.0416748494543893,-0.072277509503076,-0.4167488258991,-0.7227751709335963
2451,619.779,1.906371979574495,-3.1482468522599425,1.0718096268038453,-2.593934239508658
1072,278.788,2.8360502613885306,-3.4537399019370563,2.261364262883543,-3.623144140477671
1436,370.319,2.6212287926707245,-4.330773930094984,2.108165386503201,-4.995118940284919
