time, x, y
5.791,5.039971537851876,-2.4998874871632175
5.791,5.039971537851876,-2.4998874871632175
6.041,5.055554147787702,-2.499494620399033
6.291,5.095389831849758,-2.4984036522906923
6.541,5.130348546098978,-2.4973573648783938
6.791,5.170324980090222,-2.4961614268110086
7.041,5.205273918400984,-2.4951268313049533
7.291,5.245063899018145,-2.4938601745774323
7.541,5.280266404055129,-2.4927429355777178
7.791,5.3199360070472155,-2.491469293140771
8.041,5.354984445722371,-2.4902854626337474
8.291,5.394994776837985,-2.488948983041359
8.541,5.429821500573987,-2.4877430022087506
8.791,5.469720203169933,-2.4863205583825447
9.041,5.504828768110156,-2.4851050742122047
9.291,5.5421179414930855,-2.48155337766028
9.541,5.5711111263989945,-2.4686455577529047
9.801,5.597403912315191,-2.443265367870905
10.041,5.612699264383004,-2.414625133637774
10.296,5.6210193046467385,-2.3780764075230123
10.541,5.6208328659219315,-2.34481518551811
10.799,5.613062797653278,-2.307732001385362
11.045,5.600530925919009,-2.2766168393755497
11.291,5.580867435139827,-2.2434981024373397
11.554,5.556596148501419,-2.213132676199179
11.804,5.532570866738923,-2.1893294702058586
12.042,5.506152331399188,-2.1677622944889117
12.3,5.473772756858753,-2.1457114941288893
12.541,5.443995282710627,-2.12878128282768
12.806000000000001,5.409082726543073,-2.1098870995945
13.046,5.378132658976593,-2.093150954199651
13.301,5.343279296958479,-2.0742389500906864
13.548,5.308136609951203,-2.055152036917338
13.799,5.277345220991888,-2.0384313389822313
14.041,5.246780174043586,-2.0217614570241107
14.292,5.2117644477058285,-2.00267407240969
14.548,5.180961422784847,-1.9858723518023709
14.8,5.146167381337237,-1.9668188241206963
15.048,5.115346243809809,-1.9499557216418453
15.291,5.080485480716992,-1.9308428766780992
15.547,5.049835932718251,-1.9139982521365593
15.798,5.014789260722377,-1.8947513441821506
16.041,4.984248561314148,-1.8779257774096019
16.298,4.949385151322485,-1.8586963437885509
16.545,4.918558303515526,-1.841699113430091
16.794,4.883905835483716,-1.8225195512715189
17.048,4.853223097284564,-1.8055359833853846
17.299,4.818319816169402,-1.7862067475690055
17.544,4.787832295716845,-1.7692558090251314
17.797,4.752933509839846,-1.7498686165050275
18.044,4.722345586280034,-1.7328499777414186
18.291,4.687660996537923,-1.71349343195869
18.559,4.652606869116265,-1.693947413709061
18.793,4.622308257024879,-1.6769996401041285
19.05,4.587438151704843,-1.6574718094078504
19.295,4.5568525062565435,-1.6403489484564697
19.542,4.526494486140832,-1.623291819383285
19.795,4.491751990023115,-1.6037677468345748
20.043,4.4610939683177255,-1.5865392404571366
20.294,4.4265955722424195,-1.567072103685169
20.549,4.396014623493917,-1.5498290746470482
20.792,4.361341400923562,-1.5302525957364825
21.043,4.326648992739712,-1.5106043018609296
21.292,4.296171937203868,-1.493358695563625
21.545,4.265814159553419,-1.4761357273814582
21.797,4.2312161465216915,-1.456475431781862
22.048,4.200613821842697,-1.4390951271881265
22.291,4.166179919349397,-1.419472481760354
22.549,4.135735453501025,-1.402114206010042
22.793,4.1010085071720805,-1.382316347081231
23.041,4.070787274592132,-1.3650139240955252
23.307,4.036159892445272,-1.3452032114008432
23.541,4.005738375679186,-1.3277825569432327
23.812,3.971325822636194,-1.3080100989304626
24.043,3.9408467405819523,-1.2905129448175559
24.303,3.906420635068704,-1.2707049740149938
24.555,3.871813734324514,-1.2507558724573218
24.792,3.841448902590718,-1.233261275626235
25.067,3.807006527251562,-1.2133515491616855
25.305,3.7767976401414316,-1.1958812153219494
25.546,3.7463232429218323,-1.1782597427737733
25.802,3.7120800217725973,-1.158384535575356
26.043,3.681736763266703,-1.1407775173382044
26.315,3.64725841364851,-1.120755970350511
26.557,3.6128362496949937,-1.100701528498963
26.799,3.5825914879593084,-1.0830963420992408
27.041,3.5523729621866944,-1.0654739612535944
27.314,3.5180675112490847,-1.045423041057557
27.566,3.4834025332720318,-1.0251762897062628
27.796,3.4534645415438927,-1.0076355281738283
28.055,3.4189769215750205,-0.9874157410704533
28.3,3.3887369084851473,-0.9696901715006075
28.542,3.3587349291547817,-0.9520407949469216
28.791,3.324372050309767,-0.9318302162852029
29.044,3.294087999943073,-0.9140138485857715
29.291,3.2599623379114915,-0.8938626865258372
29.542,3.229715151853701,-0.876016885689587
29.795,3.1954572822560157,-0.8557727323477867
30.044,3.16539513117122,-0.8379625441489542
30.297,3.1309966956880637,-0.8176001462813417
30.543,3.1010046893340015,-0.7997980119093298
30.793,3.066783757767788,-0.7794629095608284
31.048,3.0365206129628812,-0.7614867514271247
31.291,3.0024900438238666,-0.7412061237188288
31.543,2.9723769361827403,-0.7232568437642356
31.793,2.938067008582754,-0.7028027903477172
32.043,2.9081702218943826,-0.6849122321699911
32.291,2.8739342216562362,-0.6649414566361206
32.541,2.8433428611165334,-0.6485055734799262
32.798,2.808031639247278,-0.6309843648458505
33.044,2.776310621779992,-0.6164633754190675
33.294,2.739939228725897,-0.6009091496306256
33.541,2.7076312007131262,-0.5879605437028452
33.796,2.670567914399619,-0.574052827601979
34.041,2.637646221574141,-0.5622871087321061
34.302,2.600069261260509,-0.5495675526654429
34.543,2.5669330316449352,-0.5389149306266582
