,time, goal_x, goal_y, x, y 
4547,840.876,-0.8999102162639243,-2.7217914401234644,-1.5834808687957085,-2.7713947606708316
685,124.906,-1.2719581650636156,-2.53685935927978,-1.8909853925339781,-2.9321996640789654
350,99.59,-4.196261330776627,-1.886823313843552,-4.270382015622398,-2.0249901542690925
466,128.604,-3.957215960206412,-2.8166866683589937,-4.253803820200871,-2.3019743549778227
1931,494.894,1.976494862001648,-1.850858454709896,1.9076340444649251,-1.606224723921607
648,174.089,-1.1863582622463364,-2.539680829439271,-1.287972618971733,-2.78522039149481
646,173.595,4.40250840047298,-2.96260953201139,4.3406686177462666,-3.545358399875605
202,62.62,0.1257166861368707,-2.448732926655776,-0.6018666754676723,-2.429208022218362
202,62.626,-0.6436273901780317,-2.636467622053802,-1.2921193410589906,-2.9589064188444207
512,140.108,-0.2928273443364665,-2.5265372948618547,-0.454742032112583,-2.5470548661344963
238,71.654,0.1611761549852466,-1.5089284223010295,-0.5166933478367651,-1.482940328917893
400,112.098,-0.4185288860546694,-2.91254235754129,-0.5956076083239271,-2.5602821265404905
335,95.847,0.6848464819893423,-1.8438322813540555,0.0762056117090474,-2.2188290518437386
444,123.165,-0.5748480163777135,-2.656395892239782,-0.9513194100680028,-2.4741979889399763
340,97.151,-3.552624893780112,-2.134927617043611,-3.257902617863333,-2.7761230890365547
392,110.09,0.0951966585621715,-1.8883523469285768,0.2360740741129116,-1.4807609112446811
294,85.601,0.9378765792611162,-1.963683365808444,0.1933136867730055,-1.9084926076564983
304,88.139,2.2131796739581766,-1.1383933555327972,2.272102808890956,-1.4927273232785054
500,137.125,2.9453069282302304,-2.5478197146973662,2.5859207119672107,-3.087236769918806
867,228.844,0.6806359137576773,-2.0546364422836314,0.1367888272372102,-2.54065663625179
223,68.555,-2.998969654095573,-2.880165469452367,-2.8508444513258504,-3.2752502541856403
300,87.159,-2.273085137912172,-2.9789341037668127,-2.666503670146195,-2.757928561737275
236,71.152,-0.8754666831549719,-2.276722667784087,-1.1123494581537026,-2.3341622004365834
502,137.637,1.0040582650401313,-2.60080634789236,0.4278685357646474,-2.176706486194583
312,90.64,-0.5456096801971724,-2.0852102797184866,-1.160348560070625,-2.4303167659063583
506,138.656,1.9359825339642744,-2.225171216447648,1.213400564642346,-2.112205060120216
539,147.406,-0.2944148545935985,-2.093777847071421,-0.9739209640128208,-2.07338121694189
297,86.373,0.689545009051012,-1.9263325538634528,-0.0182846459623537,-1.8911624007790768
17661,4427.424,1.447047165424173,-1.9972296753911825,0.8001388288085007,-1.809974149937293
339,96.894,-2.6474497777786894,-3.0166303237020253,-2.7958970741964264,-2.7109988454629668
554,151.134,-3.658955301224268,-1.74067399661101,-3.7972655484586815,-2.08560406662668
800,212.129,-0.6115138653306788,-2.1057292489277644,-0.9891011221306224,-2.0323449846155985
595,160.878,1.7177610940149506,-2.274919360399706,1.384609217308577,-2.725535003527332
316,91.729,-2.373667458656976,-3.066803296257964,-3.077122574100072,-2.989505194126055
645,173.978,-4.060922911437584,-2.5772908976359545,-4.351386736102628,-3.1211940662670954
327,94.471,0.3508040459730893,-2.284547621810676,-0.1451700114441521,-2.784406233051969
654,176.226,0.7329401369517119,-1.7067800200064458,0.1791486010655721,-1.2775384558565617
346,99.268,-4.00524940199249,-1.731191161161349,-3.938071686309637,-2.126138945400545
458,126.626,-0.2442694355541846,-1.9544195983065316,-0.9510844086285708,-1.958716561907056
736,196.152,2.320452251944149,-1.8672118463967144,1.668337568331273,-1.6591240124971611
