,time, goal_x, goal_y, x, y 
4549,840.838,-0.7290170330404274,-2.70939091231502,-1.3459779300567547,-2.5560512429634503
687,125.149,-1.0645620639184077,-2.4049337666680812,-1.426020121537804,-2.938666948494254
350,99.583,-4.196261330776627,-1.886823313843552,-4.122235414139608,-1.7487261160009016
466,128.605,-3.957215960206412,-2.8166866683589937,-3.660671609209009,-3.33139092553675
1931,494.896,1.1273909438543246,-1.3597293891459692,0.3986893945867623,-1.4875460659860718
648,174.089,-1.1863582622463364,-2.539680829439271,-1.084654584754808,-2.2941585024388567
645,173.885,2.8089076082575746,-2.5059272266758787,2.0626460416994,-2.4912359071854278
202,62.614,-0.967262474140247,-2.476383631294331,-1.3326644954077402,-2.5235810723039136
202,62.624,-1.620703495510479,-2.897010128465983,-1.9493497476284412,-2.8350837014322168
512,140.119,-0.4724023242424017,-2.5255533950567712,-1.011134477516098,-2.522579476324703
238,71.643,0.6606885468906246,-1.7079732836022017,0.2377868738525176,-1.3277057955393052
401,112.342,-0.4185540125070459,-2.9125526873366647,-0.2415312962262119,-3.264829692385103
336,96.089,1.8649789387981748,-1.0576851033947972,1.2958744968284943,-1.467372085477835
444,123.16,-0.781217533109853,-2.6444855826277074,-1.4003005666853583,-2.6087976779103084
340,97.174,-3.552624893780112,-2.134927617043611,-3.847348630604885,-1.493733478566395
392,110.075,-0.0952132122476578,-1.6314779696757988,-0.0457484915844438,-2.295902267312468
295,85.835,1.437955524970262,-2.00761989980818,0.773957910132609,-2.172330449446024
305,88.393,1.8833299925942355,-1.2825183956387989,1.2235439500418408,-1.5708326741331615
501,137.36,2.2539685021417117,-2.508286456390724,1.6026104993514203,-2.3262124852401285
867,228.854,-0.565612814145537,-2.722659833495293,-1.2681514168378691,-2.9047811918627486
224,68.812,-2.998997188031605,-2.880176070127309,-3.1471439940745225,-2.485132697641708
301,87.406,-2.076391310831257,-3.0894876870841568,-2.18340389740368,-2.8525485983866994
237,71.406,-0.8745631578982968,-2.278443612227596,-0.8475981079943748,-1.7934155416308917
503,137.888,-0.2781516932412501,-2.1623869600623307,-0.9840907220688728,-2.1480765640544037
313,90.889,-0.2381810648316982,-1.9125971788776908,-0.4441885399728498,-1.268795781486202
507,138.893,2.6583711033544666,-3.0538861583490142,2.658616978523105,-2.338253568983
539,147.414,1.042045371998264,-2.3786941893772493,0.3850807015314377,-2.11418483563063
297,86.379,1.163314139924488,-1.543751634861744,0.6803016272717584,-1.3606015307343513
17662,4427.665,5.689992081644417,-3.069689253652073,-6.315151236347949,0.344287127199585
340,97.117,-2.6474629997803185,-3.016651943404826,-2.499074861225793,-3.3223363224826072
554,151.136,-3.658956853367792,-1.7406732458004144,-3.5205292297130524,-1.395774469281864
801,212.383,-0.791709854255581,-2.3853647124521307,-0.972909478301396,-3.089542740776128
596,161.125,1.5815271264245867,-2.337311568748937,0.9004217925828417,-2.649345042602224
317,92.1,-2.0219211412391846,-3.1054551964289807,-2.131900080029122,-2.870383280467938
645,173.981,-4.060922911437584,-2.5772908976359545,-3.770448133997487,-2.033385317583597
328,94.711,1.4809202668441854,-2.1363670916358752,0.8514403958352172,-1.7812016238115846
654,176.226,0.7329401369517119,-1.7067800200064458,0.1675858629711852,-2.079006904749707
347,99.48,-4.005224682774884,-1.7311684412866777,-4.072361964917676,-1.3361978191733987
458,126.622,0.7137255776480513,-2.1234769872811787,-0.0058695517886771,-1.917979770619987
736,196.148,2.1741199120600814,-1.834612277313192,1.4425264587543472,-1.6716658466407543
