,time, goal_x, goal_y, x, y 
4549,840.849,-0.5233639385362324,-2.7605036047663867,-0.6777524552455996,-2.9125577992495875
685,124.898,-0.8837888483458627,-2.1380814750358628,-1.0087695270486827,-2.389867193984617
350,99.586,-0.4520567924831888,-2.794504380527699,-0.6623671535195768,-2.366514420019997
466,128.604,3.108822847545874,-2.821155700373008,2.927803081238761,-2.1263289087765185
1931,494.895,1.7439129153544155,-1.3158113999266805,1.580190213552633,-1.025398114260477
648,174.091,-1.401180948278741,-2.665237376804574,-1.8308200181679892,-2.916354277159953
644,173.636,3.057707070789382,-2.510885568176044,2.3897560244451728,-2.4081685886523263
202,62.616,1.1695726974812446,-1.9706979184344768,0.8533046983666661,-2.468232025873545
202,62.622,0.2588611177072522,-1.7976383227399428,0.0048412361248771,-2.3140131996791777
512,140.103,-0.2928273443364665,-2.5265372948618547,-0.2560387135509856,-3.170517104134157
238,71.658,0.6606868516185888,-1.7079758614007998,-0.0110754375299096,-1.9501870850574068
400,112.089,2.4147085687407226,-3.97926029602024,1.872843856161132,-3.4893150708190843
335,95.845,2.14956894106753,-0.8528164699996723,1.9717476111971344,-0.3579678973893272
444,123.154,-0.386627312856153,-2.7474817624334547,-0.4480283914858143,-2.856980748375787
340,97.151,-0.9345722014021228,-2.985651290287336,-0.991170841538759,-3.0885543363700285
392,110.085,2.8927319737090507,-2.1620922797954085,2.815350413292697,-2.3086116295589587
294,85.587,2.223169194522598,-2.5274298973877354,1.6520726013026286,-2.1796059269694545
304,88.138,5.181114561091797,-0.6842122715763734,4.547876723724974,-0.990285988832788
500,137.113,4.177602505554133,-2.365257393460949,3.669599105638831,-2.4305107224931044
867,228.842,1.8900305938155744,-1.3209822419550752,1.2244250136968344,-1.5687318564502752
223,68.565,1.2369920446377909,-2.7003453096488,1.0651605260708945,-2.6461765909030994
300,87.172,-2.076366823623454,-3.089457646169215,-1.9694344318251165,-3.326493502673361
236,71.159,-0.7556746707863145,-2.250615261243626,-0.663629160117112,-2.7077340368171043
502,137.639,2.013363506916212,-3.318450737785628,1.580236191809223,-3.0248907310753417
312,90.641,4.383976430203147,-2.726071527121569,4.288055757436698,-2.130578361701534
506,138.65,2.8898635890531184,-4.429560154635174,2.43081780171412,-4.379159534693084
539,147.413,2.357487102819343,-2.9365439368776896,1.6990453086423118,-2.643221510657938
297,86.375,1.040224599679224,-2.5123286750357536,0.9463167370665506,-2.837830667089216
17662,4427.675,1.4470473023992572,-1.9972295421513544,1.1767414517699697,-2.573362542557186
339,96.887,3.836174709070676,-2.02402715553782,3.300703585018471,-1.6850043448108698
554,151.134,3.1409452641228954,-3.4944722521454485,2.6056008618034108,-3.927791096188783
800,212.131,-0.4856538234181484,-2.130205154009948,-0.4132069602968022,-2.034276874397286
595,160.875,2.0166161336906763,-2.2430774698548444,1.9889633300634115,-2.6437067386241355
319,91.867,-2.021920977854093,-3.105457051628417,-1.9119447322662848,-3.340517524091306
645,173.984,1.6350429080249294,-2.084888976593215,1.1364227035759031,-1.8370723896582275
327,94.463,2.36569005389121,-2.1415884666672813,1.8854737099173344,-2.7028616841983366
654,176.223,0.8460174486327334,-1.632340944977677,0.6033443128664581,-2.1665578940810555
346,99.226,3.4556884272866064,-2.1796011841187,3.15983211167976,-1.92788563799247
458,126.626,1.1167821173259975,-2.237616520900376,0.9497508682963944,-2.6079474632006603
736,196.149,2.689856353882766,-1.801636399909532,2.5342507897124573,-2.494744878247798
