,time, goal_x, goal_y, x, y 
4547,840.847,1.6219664946368004,-4.624414341753585,1.7660194038996173,-3.7683134853077997
685,124.904,2.6499580111665133,-4.439432270675345,2.743637031073229,-3.718916441207108
350,99.589,3.755193792649629,-3.237566126621469,3.802501749397251,-3.149236862462665
466,128.614,2.9649843690002395,-4.186970130139942,2.637294058528385,-4.855219173513437
1931,494.899,1.5289824435163653,-1.2585471359191729,1.0991220801481585,-1.1440192905405633
648,174.089,4.650746246120164,-3.840114762569861,4.730753282795399,-4.310663731652966
646,173.598,3.897101159532379,-2.7624266527566523,3.191696152187999,-2.837095286941576
202,62.621,1.2750060714234384,-1.8048496526072355,1.4534328038346072,-2.4650013386973115
202,62.634,0.5466084887420626,-1.7953498130729215,0.6089787956063996,-2.201604142898733
512,140.11,2.126196662090916,-2.964020932063167,2.1610980686200096,-2.89801879044594
238,71.662,1.6985350717373695,-2.982534712539912,1.9333969119053531,-3.691650676409992
400,112.084,3.237654170430144,-4.755482284981299,3.195312257180996,-5.217630689373956
335,95.848,4.285125235449908,-2.342703462528569,4.42426059470025,-2.605371050431533
444,123.15,4.024987351172952,-2.778831502354693,4.299022110715086,-3.442649421092071
340,97.158,2.9539541005298195,-2.7537990538085744,2.867252662419068,-3.483442529743528
392,110.086,2.8927319737090507,-2.1620922797954085,2.9700853830639384,-2.015617376693091
294,85.594,2.50871549393973,-2.70133651292971,2.823747641222405,-3.3184935198938645
304,88.144,5.497703437840753,-0.5311954606590528,5.760980602540344,-1.07986085959734
500,137.116,4.431605884040594,-2.3326286138512606,4.669645652935519,-3.0287978678008627
867,228.849,2.4642390278248194,-1.8086035890385963,2.4812041202671478,-1.705588456087352
223,68.558,1.0962286624566482,-2.5187688669096437,1.343367058873952,-3.1890939943029406
300,87.158,1.0215743545707,-2.360190898699675,1.2423491997050722,-3.018180256812729
236,71.16,2.3323519502511343,-3.385294997039298,2.320463266180113,-4.076499095409177
502,137.636,1.867173622536167,-3.668427737705207,1.8600667952198824,-4.31159638043765
312,90.637,4.383976430203147,-2.726071527121569,4.250637247916581,-3.382712537826815
506,138.663,2.843613753054341,-4.011287251058347,2.6581283978490795,-3.769537921467628
539,147.407,4.6462106836977455,-2.7175264962995502,4.872201000982664,-2.0393720109434263
297,86.384,1.165339464776857,-3.536485537723247,1.3843664723829918,-4.235244964110168
17661,4427.419,1.9300798117672235,-2.2822157047739786,2.0831999747378047,-2.955030594228616
339,96.885,4.658194920580063,-4.372484263465916,4.944430847613838,-4.95624019407189
556,151.112,3.880533362686005,-2.6759083557117984,4.084746316335709,-2.290684831613263
800,212.135,4.676191859359005,-4.463267924364277,4.496037628947173,-4.063355963478648
595,160.881,2.1561010181280627,-2.3531115274265524,2.3231965120265583,-2.062482243312376
316,91.729,4.902754194139995,-3.794778271184856,5.140221551567541,-3.316162179080633
645,173.975,1.801141897528792,-2.168189700367876,1.7432283659375274,-1.8725985973734212
327,94.463,3.73357283249382,-1.3883573767160078,3.961501075517464,-0.9797771122073496
654,176.222,1.328240923834778,-1.70001160591538,1.4044721960849351,-2.28653648924419
346,99.258,3.119240045223464,-2.077143837112956,2.446348155378048,-1.8722358881794008
458,126.629,1.1403271913054351,-2.273253322683966,1.3309068623988578,-1.9385554342808349
736,196.155,2.806533822401044,-1.979584742725304,3.078860401801512,-1.4644786661490676
