,time, goal_x, goal_y, x, y 
323,93.237,1.9498643482466729,-3.338735530271468,2.1297807920452256,-3.951728083411669
556,150.939,2.5370533980704373,-3.886270075427801,2.8399522982664727,-4.451661175664535
404,112.866,5.147353543821435,-2.4836992663213167,5.293313952588711,-2.2065472428478428
732,194.872,2.0288674332503653,-2.667202991927189,2.323749428590604,-2.091556621664625
421,117.772,4.676967776627092,-4.344073355443985,4.980434615994863,-3.794290159486138
765,203.785,2.700968672117069,-2.162246928772892,3.0064765880887774,-1.6133349438423357
282,82.329,2.5114919677439103,-1.7586010676341424,2.268588273900238,-2.4464787968429462
225,68.691,3.953634875982506,-3.426598285895992,3.664835920574884,-2.8645210796293097
676,181.388,5.406067488468585,-0.982836464437138,5.146152885542674,-0.312617211352055
511,139.659,3.3476425037751354,-2.221546941043135,3.4113594720768416,-1.9541587232265845
672,180.441,-0.5252673151538797,-2.2666331214116737,-0.4181016312424536,-2.9365729537142973
749,199.87,5.571199266371859,-2.12261979300355,5.116765442408443,-1.7244836828418426
831,219.622,3.589546514766732,-4.398067850489701,3.3096108824770427,-3.88866018990564
529,144.851,4.176914316339919,-3.284262649382943,4.23444007885648,-2.616262296514695
484,133.483,3.345398299325063,-3.447095597608611,3.1855969769023664,-2.7489537236454766
376,105.909,3.7140702125359226,-3.5152577155759746,3.469693345764891,-3.990455592665047
542,147.418,2.7034958025236517,-3.394733568996548,2.8428142637139606,-3.669636788603032
940,247.451,2.915921679785037,-3.40521050996494,2.760631602746705,-2.700970863119416
405,113.175,3.334431349934368,-2.048426217396042,3.6695095832513513,-1.4164999428568013
508,138.853,4.7479838912230505,-4.363285506566858,4.4894164355787884,-4.919098082188178
311,89.667,1.803136340927362,-1.4587313617961624,1.7593004420216638,-1.4050823326679205
441,122.8,2.1266137641968843,-2.6728188426016897,1.553760443967159,-2.220279763290031
2571,656.756,4.123752674540142,-3.1613358314124644,3.805717725565099,-3.750296383516728
326,94.027,3.931069286125677,-2.4806955153086725,3.627555917928856,-1.899536658213813
1274,331.001,2.3852409370015843,-1.7182025337423172,2.190844334199533,-2.375142311752532
422,117.959,2.4342614626182284,-3.0352481838147933,2.787780815718139,-3.6918141255522183
948,248.88,1.3765094119551955,-1.3776942138715658,1.339977766380514,-1.925572524865064
537,146.815,2.462687776569644,-4.300666323907576,2.808996273333938,-4.951585170196901
799,211.652,3.078803563068636,-3.437042124973155,2.5923029315054693,-3.918499522663096
489,134.714,4.123251412202452,-4.206408589887483,3.842950749266436,-4.73498165060777
434,120.968,3.05739420332947,-4.989598409840491,3.176942882533839,-4.7640776150223525
364,103.548,2.1876995728232878,-2.3864941215363147,2.433245218310785,-1.7855730381606627
343,97.665,1.5579273108734326,-4.707585017399325,1.620402427631457,-4.18450907610998
378,107.073,3.393933107493377,-4.606564204491934,3.1659122657573358,-3.9729022962420366
15504,3888.49,5.153269925910693,-5.531542647119489,3.759360244768328,-5.093609599716629
758,202.068,4.047557132768381,-3.3139777821597827,3.797781950431379,-3.967874266966875
1229,319.713,3.047520631625716,-2.408812979683481,2.8175172189334026,-2.011500004649381
759,202.286,2.530499048562115,-1.8645784278719653,2.6294580842039394,-1.2568303310852316
1092,285.668,1.553002265505358,-3.0746223166266784,1.5824292700954712,-3.088085174457036
