,time, goal_x, goal_y, x, y 
325,93.734,-0.3667458236876806,-2.831378583818076,-1.0578866324397755,-3.094353600958237
555,151.315,0.8571799858698718,-2.4293352978003813,0.268876083163649,-2.011149762022184
405,113.133,-1.58674078042267,-2.9635546658928416,-1.7125080688439562,-2.708606882516397
734,195.364,-3.743678074821837,-2.602362870385073,-3.670409598437684,-2.9008534940295023
422,118.022,-3.3879354207717243,-2.496425088326449,-3.521999523966261,-1.8703452603174784
766,204.043,2.380947997478656,-1.9935224879961704,2.395462729851125,-2.71108250993182
283,82.586,-1.5469687405285226,-2.7862117226412657,-1.849973251416605,-2.864011296836521
223,68.876,-0.7625115091473299,-1.7047035777387878,-0.8534145878841837,-1.6782872906646302
677,181.65,-4.284101536146226,-2.5296187926717724,-4.086506972520257,-1.8457707335596607
513,140.158,1.609723525430196,-2.498424793264193,0.9319666836577668,-2.263934755590288
676,180.86,-2.971845826447527,-2.859418784651312,-3.114500570830716,-2.525078529907045
754,200.36,4.477811777221957,-2.591600031775508,4.059733821078694,-3.058390449635754
830,219.906,-0.852712999513484,-2.7334216168463827,-1.2453835367471686,-2.6621618090882064
533,145.165,-0.9978405847927928,-1.6832944841987494,-1.213945336495529,-2.382670484013645
486,133.963,-0.8602742353967464,-2.554842205423584,-1.4773617636883056,-2.641635091691984
377,106.156,-1.1763401097251796,-2.596947613963032,-1.85960253717682,-2.765222938878268
541,147.775,-2.7830005434122334,-2.874738320020804,-3.1014413290231757,-2.4462488629574097
942,247.956,0.4306163926889959,-1.8903418718832057,-0.0092959933292734,-1.2921301178793076
406,113.425,-0.8493909592577022,-2.4593910313896483,-1.2131929560421846,-2.374369238436937
506,139.013,-1.8046769548242776,-2.88885849878716,-2.534894695278674,-2.818133511209241
312,89.913,-3.033928700527343,-2.8154757512288344,-3.0907027215387566,-2.501664090079785
440,123.265,-3.3036911193307628,-2.834105985823424,-3.127559847320563,-2.4364470672022263
2581,657.132,-2.4617344327087958,-2.997456432600437,-2.5612500397474838,-2.8247657983648997
328,94.533,-3.254509357473049,-2.653239470984289,-3.376671270607533,-2.07702704748074
1270,331.45,2.3852327702676286,-1.7182325900248512,2.579627900366967,-1.061302953617821
423,118.268,-0.796674761953247,-2.702493521097304,-1.2307801362749196,-2.4113521764883017
949,249.129,-0.1618388133122187,-1.992032320747184,-0.8521351103776037,-2.229915828419668
538,147.069,-0.7055010155475123,-1.9075576569692576,-0.5793223443883401,-1.3658284331723671
800,211.859,1.9932176502525087,-2.672712700600808,1.4109147769093418,-2.362673780911568
493,135.086,-3.8434199032347713,-1.9196221176242196,-4.027883053312296,-1.3659875200449076
435,121.357,-1.2503520114664686,-2.3876721573861994,-1.6115354503924384,-3.0341357297883107
366,104.058,1.342358271077095,-1.6625585981547253,0.7008808479464868,-1.3569960552974354
345,98.146,5.279987655897222,-4.079585687677862,0.3259930018778026,-1.6949455967030842
380,107.498,0.6700217785533659,-2.312299904116287,0.0046807578501349,-2.0174406231604407
15507,3888.618,4.369797220170888,-0.7212108240594182,3.679022324757225,-3.039238736901003
759,202.246,-0.8439191356525244,-2.442810072316689,-1.2383243704571745,-2.392391893611459
1224,319.806,-3.831875902048966,-3.118563575480632,-3.7312162611241,-3.32336312634568
760,202.53,-3.174360047765347,-2.8567718260893926,-3.79169045836581,-2.5165322512297337
1093,285.784,-0.3845327673379097,-2.1055309378471128,-0.8648343827135723,-1.620813451112939
