,time, goal_x, goal_y, x, y 
323,93.376,-6.580701414539494,-0.4977246453038185,-6.3744641658083845,0.2142509041385591
553,150.822,-0.691208802210839,-2.204397556511271,-1.3328184425663356,-2.560804512158233
403,112.638,-4.115325492301758,-2.0082257130777865,-4.068447672344415,-1.3220463652893688
732,194.873,0.8266647131853092,-1.927190878033531,0.0970433055093467,-1.9195552575681056
418,117.712,-4.6850407414111706,-2.8302609563714127,-5.266185012318972,-3.2461560240268272
764,203.596,-7.27572542186455,-0.0204526308185554,-7.5397587795114545,0.6483819625390068
281,82.081,-7.350970881532493,0.0587270793815808,-7.0906587013924165,0.7256614435872457
224,68.53,-7.887451198947586,0.0411612467665599,-8.184196195089438,0.6711740023057929
675,181.137,3.2967274459714973,-3.505228924265591,2.593230691556956,-3.673253875148063
511,139.66,-0.0079070243541425,-2.1740349604741147,-0.698713639638792,-2.048685188036891
672,180.479,-0.5252625519677734,-2.266636856358559,-0.8138382482068033,-1.6383674396571046
749,199.774,3.920612159370188,-2.722831567994673,3.885285674764909,-3.466283025795168
830,219.4,-3.1387327632759114,-2.859708225016207,-3.2981053215442238,-3.190302713604681
531,144.664,-3.445273145678214,-2.38957948385264,-3.4033298977735167,-2.077325182469329
480,133.095,-6.893156092037843,-2.25169549355507,-6.828905167295163,-1.6852689688911775
375,105.664,-7.586163546780812,0.0525777375726014,-7.977411542864782,0.6464144189089632
542,147.424,-2.945073356859216,-2.699369778804655,-3.43278107573864,-2.1711128045554005
940,247.513,-0.5624913695316308,-2.029480181268279,-0.8776040251352359,-2.31090247237971
404,112.914,-7.335972699422378,-0.1231451886923961,-7.436158263106136,0.5969694282335238
504,138.505,-1.5613566794332394,-2.9123989347534,-2.026938929105927,-2.9452062520794
310,89.421,-7.34202791009654,0.2024302076555986,-7.083133914696257,0.8659002847473726
441,122.863,-7.583901694676449,0.0632310914541051,-7.228791118211833,0.7039246460009123
2577,656.806,-7.247904469780366,0.2146502877818744,-7.235354744252794,0.9520007895592
323,93.959,-3.9230789329600766,-2.5826704844211448,-4.4007271523905205,-3.121630494446717
1274,331.005,-1.9003892045165205,-2.967907122479048,-2.5108537656438346,-3.193536032598627
422,118.018,-7.742917007522451,0.1248164196521523,-7.970099267491439,0.817541384003155
945,248.766,-1.1023769116729691,-2.427882087380164,-1.3526148092731756,-2.6258449287955017
537,146.815,-7.58171063032121,-0.0788911157648978,-7.810128268294257,0.5855977854601248
798,211.41,3.0532649051574507,-2.099216991335181,2.710376573214175,-1.5620886274879655
489,134.708,-7.577098615291264,0.0174035935332501,-7.718700755812556,0.7261065474243599
432,120.635,-4.92773130981001,-2.710617765368101,-5.572696661784996,-2.857620240461116
364,103.65,-6.360021395018426,-2.6596398497562297,-6.699714818923523,-2.166019475352348
343,97.655,-6.330479969578112,-2.6882530886174343,-6.632723555147981,-2.2854610398626813
377,106.812,-3.69990224754043,-1.6865630006165684,-4.088264303570078,-1.3183345087567198
15503,3888.234,3.0,-2.0,2.076377541039372,-3.0792026692021595
752,201.902,-1.768959558919388,-2.837213376134051,-2.4772406884712725,-2.79717804719784
1228,319.464,-6.752185491075792,-2.035392014631511,-6.847974916560546,-1.8476718114188653
758,202.042,-4.36823142875312,-2.602987072746073,-4.944729405624161,-2.689534647304863
1092,285.577,-0.384551361604628,-2.105518730512813,-1.0297580860320297,-2.293482112183379
