,time, goal_x, goal_y, x, y 
323,93.235,2.071049812997249,-2.1597912065330647,2.372153255705182,-1.5938442974359772
553,150.817,2.4168402350929323,-4.019856176068802,2.176472699050209,-4.287012484694484
403,112.642,5.1473952158152425,-2.483687680669167,5.001246840350757,-2.7608765886071285
732,194.877,1.5105653642793326,-3.828008230554176,1.287240828323023,-4.413179633645651
420,117.655,4.580872117047819,-4.208471421770184,4.373533603083584,-4.893870246728357
764,203.61,2.380940156234083,-1.9935428314212669,2.1718862042711784,-2.249507022811264
281,82.08,2.5115385251621825,-1.758599273423358,2.7543764320784576,-1.070718702628126
224,68.522,3.9536127844470097,-3.4266136092500057,4.242460172556143,-3.988670580507426
675,181.137,5.397877310055776,-1.677718723100076,5.665964047807511,-1.6530151805492903
511,139.67,3.485031607722103,-1.8843892685956207,3.6514858553296303,-1.1819973050683288
672,180.479,4.227050295792518,-2.8784545728112643,4.456231407472271,-3.359946349723512
749,199.77,4.830426505815596,-2.5364945266813854,4.323642670829657,-2.3259344932912187
830,219.399,3.5895458971052685,-4.398052622215499,3.869470392122596,-4.907459435241241
531,144.672,4.176923018611958,-3.2842636215191456,4.119362864652856,-3.952269686779984
477,133.072,3.345393154585265,-3.447051875910045,3.505172365005591,-4.145306876668298
375,105.666,3.7140719373846816,-3.5152424575387933,3.958436928719777,-3.040078920107212
541,147.174,2.7034884051956856,-3.394737262681156,2.5641931346492512,-3.1198242330151102
939,247.274,2.91592886328424,-3.4051977037519263,3.0711913032151377,-4.109485482893996
404,112.912,3.334380033643339,-2.0483487567100345,2.9993980063005465,-2.6804386154207984
507,138.619,4.7479566302336895,-4.363288398608772,5.006607114869529,-3.807448646002165
310,89.42,1.8031263183414836,-1.4587208895757275,1.9286419088512112,-2.058030163841903
441,122.865,3.0293684129093625,-3.7140298911807017,3.359367852967771,-4.302790987885119
2579,656.657,4.123752593044747,-3.1613357406198705,4.441788012578924,-2.572375596817022
326,94.027,3.931069286125677,-2.4806955153086725,4.234524324460418,-3.0619331547045285
1274,331.005,1.7301989637334156,-1.708363527734044,1.3593996191156186,-2.2501101456933683
421,117.882,2.43426584848131,-3.0352368895864563,2.0806926376895425,-2.378768614629655
945,248.907,1.5705818563326988,-1.463267218518316,1.8011656370799305,-1.0008115646430085
537,146.815,2.300032503438036,-4.362636288665292,1.974705281790498,-4.486597141517315
798,211.402,2.0809951994641875,-3.035978938161179,1.4817871926413502,-3.3884538216569227
489,134.708,3.0853287775696736,-4.884334433571268,2.5543097200017977,-5.257902155337782
433,120.719,3.0573983532879447,-4.989564712516398,2.937841465363757,-5.215123621102185
364,103.552,2.1876995728232878,-2.3864941215363147,1.9421169353924277,-2.987505104225836
343,97.654,1.5579273108734326,-4.707585017399325,1.4954616203491091,-5.230614458358506
377,106.813,3.393908793911532,-4.606535254710323,3.621948636548295,-5.240247229868401
15503,3888.264,3.008080868999173,-0.7638921972400858,1.9332494885654905,-3.730257696079834
757,201.808,4.047555027914097,-3.313979098214003,4.2973309489079785,-2.6600791819967964
1228,319.46,3.0478491654393705,-2.4088262465576133,3.276489825363927,-2.8061690892034816
758,202.037,2.7830409725312597,-1.5978052536519565,2.9365796908305644,-1.9387863812183943
1094,285.396,1.5494629842807417,-3.584076403577484,1.5164955250466836,-4.080069920859501
