time,goal_x,goal_y,x,y,er_x,er_y
11.559,-3.895568342170689,-1.8353221145845449,-4.019793866128693,-1.3298757410018713,-3.771342818212685,-2.3407684881672184
11.809,-3.8964700792320817,-1.831342412343154,-4.01978945480953,-1.3298732809944485,-3.7731507036546335,-2.33281154369186
12.059,-3.8965355928986773,-1.830914159874661,-4.01978439871958,-1.3298704603144964,-3.773286787077775,-2.3319578594348256
12.309,-3.8953250583794734,-1.8356736029062564,-4.019779985552009,-1.329867997336594,-3.770870131206938,-2.341479208475919
12.559,-3.896099491566629,-1.8323639535192457,-4.01977492734356,-1.3298651732507343,-3.772424055789698,-2.3348627337877574
12.809,-3.8966652336371754,-1.8297554429109586,-4.019770512327533,-1.3298627072998783,-3.773559954946818,-2.3296481785220386
13.059,-3.8954898193992613,-1.8343655995940387,-4.019765452010236,-1.3298598798970613,-3.7712141867882867,-2.338871319291016
13.309,-3.8956161997038725,-1.8336914065401633,-4.019761035121566,-1.3298574111528778,-3.7714713642861795,-2.337525401927449
13.559,-3.8954551296164692,-1.8341823163742967,-4.019755972610691,-1.3298545805737254,-3.771154286622248,-2.338510052174868
13.809,-3.8956579839720877,-1.8330475085471631,-4.019751553806041,-1.3298521090554034,-3.7715644141381346,-2.3362429080389226
14.059,-3.895670155096679,-1.8328357608518024,-4.019746489099163,-1.3298492752955053,-3.7715938210941946,-2.3358222464080995
14.309,-3.8952731025589644,-1.834284021352477,-4.019742068377772,-1.3298468009999,-3.7708041367401575,-2.338721241705054
14.559,-3.896111537494422,-1.8307243228867178,-4.01973700147403,-1.3298439640556579,-3.7724860735148145,-2.331604681717778
14.809,-3.89532932685831,-1.8335564873206185,-4.019732578835146,-1.3298414869796393,-3.7709260748814737,-2.3372714876615976
15.059,-3.894609988114432,-1.8363057521123678,-4.019727509733669,-1.329838646847447,-3.769492466495195,-2.3427728573772884
15.309,-3.8951341532772377,-1.834022737345872,-4.019723085176535,-1.329836166987862,-3.77054522137794,-2.338209307703882
15.559,-3.8954818432310327,-1.8324534294122707,-4.019718013876458,-1.329833323664113,-3.7712456725856076,-2.3350735351604284
15.809,-3.895203807669785,-1.833291232581629,-4.019713587400319,-1.3298308410178115,-3.7706940279392507,-2.336751624145447
16.059,-3.8952363036402025,-1.8329973929239585,-4.0197085139007775,-1.3298279944988958,-3.770764093379627,-2.3361667913490214
16.309,-3.8949435244268833,-1.8340196770909578,-4.019704085504877,-1.3298255090627227,-3.7701829633488897,-2.338213845119193
16.559,-3.8939684016313434,-1.83779659255489,-4.019699009800166,-1.3298226593434315,-3.7682377934625206,-2.3457705257663486
16.809,-3.894821344937683,-1.8340382599030418,-4.01969457947378,-1.329820171112625,-3.769948110401586,-2.338256348693459
17.059,-3.894786650126,-1.8340156217568016,-4.019689501556148,-1.329817318191316,-3.7698837986958513,-2.338213925322287
17.309,-3.8942237088451686,-1.8361262011783486,-4.019685069299511,-1.329814827165428,-3.7687623483908266,-2.342437575191269
17.559,-3.8950171775174223,-1.8327617410725705,-4.019679989169527,-1.329811971039357,-3.770354365865318,-2.3357115111057842
17.809,-3.8952420375851977,-1.8315436162972665,-4.019675554981879,-1.3298094772152242,-3.7708085201885164,-2.3332777553793087
18.059,-3.8941293519058435,-1.8358668610734896,-4.019670472638664,-1.3298066178807684,-3.7685882311730237,-2.341927104266211
18.309,-3.895042957086998,-1.8320234383953062,-4.019666036519237,-1.329804121255222,-3.7704198776547586,-2.3342427555353904
18.559,-3.8947364296274642,-1.833096227344225,-4.019660951961918,-1.329801258708746,-3.7698119072930107,-2.3363911959797043
18.809,-3.894476045008252,-1.8338329998308538,-4.01965651390995,-1.3297987592786147,-3.769295576106554,-2.3378672403830927
19.059,-3.8946800944689617,-1.832849001630005,-4.0196514271376484,-1.3297958935164773,-3.769708761800275,-2.3359021097435324
19.309,-3.893355377243749,-1.838019026101993,-4.019646987152375,-1.329793391278583,-3.7670637673351233,-2.3462446609254033
19.559,-3.89547058182275,-1.8293456514114466,-4.019641898164217,-1.3297905222971451,-3.771299265481283,-2.328900780525748
19.809,-3.8939800771928534,-1.835029087794497,-4.019637456244874,-1.329788017248308,-3.7683226981408326,-2.3402701583406857
20.059,-3.8944813148797923,-1.8328513198246275,-4.019632365039823,-1.3297851450438074,-3.769330264719762,-2.3359174946054475
20.309,-3.8941078571518863,-1.8341911857131916,-4.019627921183852,-1.3297826371784005,-3.768587793119921,-2.3385997342479827
20.559,-3.8951139604283513,-1.8299865575841319,-4.019622827762785,-1.3297797617528362,-3.770605093093918,-2.3301933534154275
20.809,-3.8952680826725823,-1.829057832584645,-4.019618381966307,-1.3297772511434285,-3.770917783378858,-2.328338414025861
21.059,-3.893827727216124,-1.8346780857715035,-4.019613286287469,-1.3297743726472897,-3.7680421681447793,-2.3395817988957175
21.309,-3.8934785106519656,-1.8359180450664216,-4.019608838501907,-1.3297718593638044,-3.7673481828020243,-2.342064230769039
21.559,-3.8939795876715335,-1.8337446469346963,-4.019603740543205,-1.3297689778016522,-3.768355434799862,-2.3377203160677404
21.809,-3.8946630594442393,-1.8306922804444052,-4.019599290767673,-1.3297664618410985,-3.7697268281208056,-2.331618099047712
22.059,-3.894045182683883,-1.8330071732165558,-4.019594190528128,-1.3297635772095164,-3.7684961748396377,-2.336250769223595
22.309,-3.894640587008179,-1.830460365630528,-4.019589738761772,-1.3297610585689004,-3.7696914352545856,-2.3311596726921557
22.559,-3.8933571194235213,-1.8354403140912583,-4.019584636240404,-1.3297581708644568,-3.767129602606638,-2.34112245731806
22.809,-3.8936493680688313,-1.8339572302317975,-4.0195801824823665,-1.3297556495407827,-3.7677185536552957,-2.338158810922812
23.059,-3.8936602455421667,-1.8337510237876122,-4.019575077678196,-1.3297527587600555,-3.767745413406138,-2.3377492888151687
23.309,-3.893686506536987,-1.8334848149177594,-4.019570621927623,-1.3297502347503347,-3.7678023911463505,-2.3372193950851843
23.559,-3.8935363155567306,-1.8339231036928703,-4.019565514839668,-1.3297473408898803,-3.7675071162737934,-2.3380988664958604
23.809,-3.89311199359447,-1.8353074774847506,-4.019561057095701,-1.3297448141911055,-3.766662930093239,-2.340870140778396
24.059,-3.892476013797501,-1.8376864501920278,-4.019555947722976,-1.3297419172474776,-3.7653960798720263,-2.3456309831365783
24.309,-3.8938088999097333,-1.8321981563420426,-4.019551487980731,-1.329739387854962,-3.7680663118387354,-2.3346569248291233
24.559,-3.8935630940885764,-1.8330179205867863,-4.0195463763117365,-1.3297364878216078,-3.7675798118654162,-2.336299353351965
24.809,-3.8937578450473813,-1.8319287622427036,-4.01954191456529,-1.3297339557326546,-3.767973775529472,-2.3341235687527524
25.059,-3.893064776826317,-1.8345329665327488,-4.019536800600547,-1.329731052608472,-3.766592753052087,-2.3393348804570255
25.309,-3.894108278612107,-1.8302077893643758,-4.019532336850264,-1.329728517820774,-3.7686842203739497,-2.3306870609079775
25.559,-3.893471404834417,-1.8325867507604836,-4.0195272205887855,-1.3297256116023104,-3.7674155890800485,-2.335447889918657
25.809,-3.8936369620330065,-1.8316153237197987,-4.019522754833804,-1.3297230741128543,-3.767751169232209,-2.333507573326743
26.059,-3.8933195737857704,-1.8327183507826446,-4.019517636274602,-1.3297201647966495,-3.7671215112969385,-2.33571653676864
26.309,-3.8933180910590877,-1.8325634284798835,-4.019513168514057,-1.3297176246024058,-3.7671230136041185,-2.335409232357361
26.559,-3.8921517474121936,-1.8370472872070027,-4.019508047656137,-1.3297147121849926,-3.7647954471682503,-2.344379862229013
26.809,-3.8926707624012593,-1.8346670688292224,-4.019503577889163,-1.3297121692829361,-3.7658379469133565,-2.3396219683755084
27.059,-3.893053613464129,-1.832980409131173,-4.019498454731534,-1.3297092537608453,-3.766608772196724,-2.3362515645015005
27.309,-3.8929666154925093,-1.8331656708588935,-4.019493982957262,-1.3297067081479517,-3.7664392480277566,-2.3366246335698353
27.559,-3.8930819879559815,-1.8325442922161397,-4.0194888574989305,-1.3297037895177128,-3.766675118413032,-2.3353847949145665
27.809,-3.892894370662573,-1.8329788421603652,-4.019484383714287,-1.329701241189675,-3.766304357610859,-2.3362564431310555
28.059,-3.8936105958731346,-1.8299698068772579,-4.019479255949158,-1.3296983194446859,-3.767741935797111,-2.33024129430983
28.309,-3.893596152256192,-1.8298671432781908,-4.019474780153797,-1.3296957684220352,-3.767717524358587,-2.330038518134346
28.559,-3.8930564552725806,-1.8318494594426848,-4.019469650065692,-1.3296928436542212,-3.7666432604794693,-2.3340060752311484
28.809,-3.89191568904932,-1.836067384463656,-4.019465172220414,-1.3296902900238938,-3.764366205878226,-2.342444478903418
29.059,-3.8916678255719623,-1.8368878785713587,-4.019460039778727,-1.329687362264701,-3.763875611365198,-2.3440883948780167
29.309,-3.893569623099813,-1.8291799372347644,-4.019455559879107,-1.3296848060224766,-3.7676836863205185,-2.328675068447052
29.559,-3.892234253615034,-1.8343156006535615,-4.019450425082769,-1.329681875268602,-3.7650180821472996,-2.338949326038521
29.809,-3.8921980788053196,-1.8341466714991326,-4.019445943127872,-1.3296793164115965,-3.7649502144827673,-2.3386140265866686
30.059,-3.8930395219144582,-1.8306490567550038,-4.019440805975809,-1.3296763826597267,-3.7666382378531074,-2.331621730850281
30.309,-3.8929033055314073,-1.8310285337417276,-4.019436321964701,-1.3296738211850478,-3.7663702890981137,-2.3323832462984075
30.559,-3.892544675709244,-1.8322872656745992,-4.019431182455838,-1.329670884431868,-3.7656581689626507,-2.33490364691733
30.809,-3.891617446917383,-1.8356468276706774,-4.019426696387578,-1.3296683203366169,-3.763808197447188,-2.3416253350047382
31.059,-3.8922193060564942,-1.833101703122503,-4.0194215545208385,-1.3296653805788006,-3.76501705759215,-2.336538025666205
31.309,-3.8916575032145397,-1.835163610264129,-4.019417066394484,-1.3296628138600761,-3.7638979400345947,-2.340664406668182
31.559,-3.892296401765879,-1.832473456590515,-4.019411922168797,-1.3296598710942968,-3.7651808813629617,-2.3352870420867333
31.809,-3.891883179613898,-1.8337957377720862,-4.019407431983413,-1.3296573017491915,-3.7643589272443836,-2.337934173794981
32.059,-3.892941367877641,-1.829451016427881,-4.019402285392488,-1.3296543559697471,-3.7664804503627933,-2.329247676886015
32.309,-3.8922227285443256,-1.8321304880897689,-4.019397793138156,-1.3296517839919193,-3.7650476639504955,-2.334609192187618
32.559,-3.892741158585959,-1.8299205966443879,-4.019392644176985,-1.3296488351952895,-3.7660896729949327,-2.3301923580934862
32.809,-3.892155630132245,-1.8319222292643462,-4.019388149854658,-1.329646260583534,-3.7649231104098315,-2.3341981979451583
33.059,-3.891597834074293,-1.8339615403153389,-4.019382998523184,-1.3296433087669568,-3.7638126696254015,-2.338279771863721
33.309,-3.8921188827895934,-1.8317445953449714,-4.019378502131919,-1.3296407315183534,-3.7648592634472675,-2.3338484591715893
33.559,-3.892208789183261,-1.8312279492163324,-4.019373348429057,-1.3296377766784764,-3.7650442299374656,-2.3328181217541886
33.809,-3.8919311636228726,-1.8320117961158602,-4.019368849967906,-1.3296351967901012,-3.7644934772778393,-2.334388395441619
34.059,-3.8921008871037053,-1.8311808172898125,-4.019363693892569,-1.3296322389235729,-3.7648380803148416,-2.3327293956560524
34.309,-3.891607880605415,-1.8329628332299603,-4.019359193360576,-1.3296296563924965,-3.7638565678502536,-2.336296010067424
34.559,-3.8919414738249487,-1.8314865147030692,-4.019354034911673,-1.3296266954959592,-3.764528912738224,-2.333346333910179
34.809,-3.8921815185777504,-1.8302308313115399,-4.019349532307897,-1.3296241103192539,-3.7650135048476034,-2.330837552303826
35.059,-3.8914797279558435,-1.8328311049310235,-4.019344371484348,-1.3296211463893497,-3.763615084427338,-2.3360410634726976
35.309,-3.8928442904893013,-1.827301600957452,-4.019339866807837,-1.3296185585640796,-3.7663487141707654,-2.3249846433508248
35.559,-3.8917547330968056,-1.831426320034776,-4.019334703608545,-1.3296155915974401,-3.764174762585066,-2.333237048472112
35.809,-3.890587722765561,-1.8356781605155055,-4.019330196859525,-1.3296130011283924,-3.7618452486715968,-2.3417433199026187
36.059,-3.8922756529918825,-1.8288819349529848,-4.019325031273957,-1.329610031177631,-3.765226274709808,-2.3281538387283387
36.309,-3.837012874941224,-1.9514289382049848,-4.019320522425163,-1.3296074381379412,-3.7636616277307464,-2.334001587951198
36.559,-3.8357670795685683,-1.954488600137581,-4.019315354425635,-1.3296044652415455,-3.7640333807050084,-2.332240730418389
36.809,-3.8315322526239766,-1.9667229128010497,-4.019310843469767,-1.329601869629906,-3.762254941738397,-2.3386211132397348
37.059,-3.8304302841130733,-1.9698306118725184,-4.0193056730551175,-1.3295988937846372,-3.7609754058146168,-2.343340152994409
37.309,-3.8287292967188673,-1.9741847854047094,-4.019301159991167,-1.3295962955982203,-3.7626929105256695,-2.3362988262684428
37.559,-3.8264657258116577,-1.980488153643001,-4.019295987160248,-1.3295933168008336,-3.763339736712487,-2.3334605571698837
37.809,-3.8230416542055963,-1.9900655399515934,-4.019291471987216,-1.3295907160368095,-3.7635937526405514,-2.33186369409843
38.059,-3.819469600526265,-2.0008781551141244,-4.019286296738872,-1.3295877342840594,-3.761789529843826,-2.3386336331978743
38.309,-3.8165363505044905,-2.009210103726355,-4.019281779455748,-1.3295851309395927,-3.763403769822722,-2.3320076844009376
38.559,-3.8150800752269367,-2.013297095222534,-4.019276601788828,-1.3295821462282291,-3.7634080943154347,-2.3316905287378047
38.809,-3.808455201550562,-2.0334059909502527,-4.019272082394129,-1.3295795403001418,-3.7610421324570456,-2.3403512799551245
39.059,-3.8064185234706573,-2.039165708229485,-4.0192669023052074,-1.329576552624535,-3.7614766880782065,-2.3383482394778214
39.309,-3.8902361998615467,-1.8343316983036366,-4.0192623807963015,-1.3295739441071581,-3.7612100189267923,-2.339089452500115
39.559,-3.8906097753426003,-1.8327079397835182,-4.019257198283839,-1.3295709534624636,-3.7619623524013615,-2.335844926104573
39.809,-3.890913300883722,-1.831210147677834,-4.019252674654018,-1.3295683423501095,-3.7625739271134258,-2.3328519530055587
40.059,-3.89015598374715,-1.8340075968318947,-4.0192474897080865,-1.329565348729462,-3.7610644777862134,-2.3384498449343276
40.309,-3.8898916903089233,-1.8348789013367273,-4.0192429639563825,-1.3295627350200692,-3.760540416661464,-2.3401950676533856
40.559,-3.8904310280567085,-1.8326096818121562,-4.019237776578371,-1.3295597384217834,-3.761624279535046,-2.335659625202529
40.809,-3.8902133539303563,-1.833147969073817,-4.019233248703785,-1.3295571221124938,-3.7611934591569276,-2.3367388160351403
41.059,-3.889716006792826,-1.834926273052797,-4.01922805889254,-1.3295541225332892,-3.760203954693112,-2.340298423572305
41.309,-3.8900305133631337,-1.8335379658348678,-4.01922352889406,-1.3295515036212382,-3.760837497832207,-2.3375244280484977
41.559,-3.890151113857946,-1.8329051302194777,-4.019218336648413,-1.3295485010578239,-3.7610838910674795,-2.3362617593811317
41.809,-3.889114399345629,-1.8366344305595836,-4.019213804525022,-1.329545879540141,-3.759014994166236,-2.343722981579026
42.059,-3.88917505957994,-1.836234685575525,-4.019208609843809,-1.329542873989226,-3.7591415093160707,-2.342926497161824
42.309,-3.891194002787749,-1.8282081046482612,-4.019204075594495,-1.3295402498630369,-3.7631839299810035,-2.3268759594334854
42.559,-3.889511365084967,-1.8345999745634196,-4.019198878476554,-1.329537241321327,-3.7598238516933797,-2.3396627078055126
42.809,-3.8897906135111153,-1.8332006262328817,-4.019194342100296,-1.32953461458375,-3.7603868849219344,-2.3368666378820135
43.059,-3.889702573839384,-1.8333807929350718,-4.019189142544454,-1.3295316030479392,-3.7602160051343136,-2.3372299828222047
43.309,-3.890862809141552,-1.828706488889945,-4.019184604040003,-1.3295289737085219,-3.7625410142431006,-2.327884004071368
43.559,-3.8904972560936883,-1.8299669555576135,-4.019179402032809,-1.3295259592275115,-3.761815110154568,-2.3304079518877154
43.809,-3.891009564855108,-1.8276659170035252,-4.019174861376544,-1.3295233273367746,-3.7628442683336716,-2.325808506670276
44.059,-3.889421507905136,-1.833675667885697,-4.019169656900821,-1.3295203099300397,-3.7596733589094518,-2.3378310258413544
44.309,-3.8897626926694473,-1.8321892705113108,-4.0191651140898355,-1.3295176754847435,-3.7603602712490596,-2.334860865537878
44.559,-3.888761949635108,-1.8359134713832657,-4.019159907144367,-1.329514655149079,-3.758363992125849,-2.3423122876174522
44.809,-3.8895564936507707,-1.8325164675934345,-4.0191553621776075,-1.3295120181464237,-3.759957625123934,-2.335520917040445
45.059,-3.889818956429309,-1.8313358686443504,-4.019150152761178,-1.3295089948786178,-3.7604877600974405,-2.333162742410083
45.309,-3.8900923817191266,-1.8301148453074756,-4.019145605637579,-1.329506355315803,-3.761039157800674,-2.3307233352991483
45.559,-3.888857470732443,-1.8347422502067912,-4.019140393748968,-1.3295033291126432,-3.758574547715918,-2.339981171300939
45.809,-3.8906177184797484,-1.8279220868714918,-4.019135844467471,-1.3295006869868629,-3.762099592492025,-2.326343486756121
46.059,-3.890015050004986,-1.8300977129162774,-4.01913063010547,-1.3294976578451354,-3.7608994699045026,-2.3306977679874192
46.309,-3.8902398626053696,-1.8290662041282673,-4.01912607866501,-1.3294950131535803,-3.76135364654573,-2.328637395102954
46.559,-3.8887415874367823,-1.8347106072562749,-4.019120861828393,-1.3294919810700605,-3.758362313045172,-2.339929233442489
46.809,-3.8902001156652943,-1.8287494220816876,-4.019116308225825,-1.3294893338087357,-3.761283923104764,-2.3280095103546397
47.059,-3.889874185009999,-1.8298500888576879,-4.019111088907571,-1.3294862987768081,-3.760637281112427,-2.3302138789385674
47.309,-3.8905051700653797,-1.8272477653330914,-4.01910653313373,-1.3294836489384056,-3.761903806997029,-2.3250118817277774
47.559,-3.890198392053968,-1.828274032699973,-4.019101311324516,-1.3294806109509014,-3.7612954727834187,-2.3270674544490446
47.809,-3.890380475743621,-1.8272608275523425,-4.019096753378703,-1.3294779585333028,-3.7616641981085395,-2.3250436965713823
48.059,-3.889967230237347,-1.8286977136985987,-4.019091529080027,-1.3294749175886507,-3.760842931394666,-2.3279205098085467
48.309,-3.8904685503954033,-1.8266003304252463,-4.019086968961225,-1.3294722625890492,-3.7618501318295823,-2.3237283982614434
48.559,-3.890410352053908,-1.8266645935523176,-4.01908174217186,-1.3294692186839967,-3.7617389619359556,-2.3238599684206385
48.809,-3.890780543419398,-1.8249268522550885,-4.019077179878996,-1.3294665610995544,-3.7624839069597997,-2.3203871434106227
49.059,-3.8899688587418164,-1.8279004180402412,-4.019071950597711,-1.3294635142308477,-3.760865766885922,-2.3263373218496346
49.309,-3.889457479430014,-1.8297146645840505,-4.019067386129715,-1.3294608540587243,-3.759847572730313,-2.3299684751093768
49.559,-3.888627713744933,-1.8327548770736595,-4.019062154355279,-1.3294578042231067,-3.7581932731345873,-2.3360519499242125
49.809,-3.890580773911575,-1.8249115618219092,-4.019057587711074,-1.3294551414604578,-3.7621039601120767,-2.3203679821833605
50.059,-3.8902188777243776,-1.8261466456702828,-4.019052353442252,-1.3294520886546652,-3.761385402006504,-2.3228412026859004
50.309,-3.8893851453132684,-1.8292010228639515,-4.019047784620761,-1.3294494232986434,-3.759722506005776,-2.3289526224292594
50.559,-3.890227248241434,-1.8257949505348856,-4.019042547855411,-1.3294463675297672,-3.761411948627457,-2.3221435335400042
50.809,-3.889830000813304,-1.8270171034627523,-4.0190379768466284,-1.3294436996115233,-3.760622024779979,-2.324590507313981
51.059,-3.889423624840444,-1.828420869563663,-4.019032737564012,-1.3294406409232549,-3.7598145121168765,-2.327401098204071
51.309,-3.888861425205957,-1.8304250074438566,-4.0190281643564285,-1.329437970456053,-3.7586946860554855,-2.33141204443166
51.559,-3.8884116860183715,-1.8319937770909265,-4.01902292255353,-1.3294349088452793,-3.7578004494832125,-2.3345526453365735
51.809,-3.8893034019923065,-1.8282535458221534,-4.019018347146043,-1.3294322358263204,-3.7595884568385705,-2.3270748558179863
52.059,-3.8897698784939267,-1.8262991362071308,-4.0190131028215825,-1.3294291712898336,-3.7605266541662705,-2.323169101124428
52.309,-3.8889989168143906,-1.8291031699013913,-4.019008525213075,-1.3294264957163349,-3.7589893084157056,-2.328779844086448
52.559,-3.8892068501635038,-1.8281429234946027,-4.019003278365782,-1.32942342825094,-3.759410421961226,-2.3268624187382656
52.809,-3.889422808115902,-1.827004680948908,-4.018998698555144,-1.3294207501201043,-3.7598469176766596,-2.3245886117777115
53.059,-3.8886954285021442,-1.8296363846084713,-4.018993449183737,-1.3294176797225932,-3.758397407820551,-2.3298550894943495
53.309,-3.8891413720017187,-1.8277649045767053,-4.018988867169854,-1.3294149990316215,-3.7592938768335826,-2.3261148101217892
53.559,-3.8880865766131247,-1.8316510618880182,-4.018983615273068,-1.32941192569879,-3.7571895379531823,-2.3338901980772464
53.809,-3.8895688388941885,-1.8256561390669077,-4.018979031054831,-1.3294092424448818,-3.7601586467335464,-2.3219030356889334
54.059,-3.888400602654306,-1.8299743563443358,-4.01897377663138,-1.3294061661735153,-3.757827428677232,-2.330542546515156
54.309,-3.8889157262556795,-1.8278400628554308,-4.018969190206172,-1.329403480352761,-3.758862262305187,-2.3262766453581003
54.559,-3.888370438514846,-1.8297683487473368,-4.018963933248064,-1.3294004011348932,-3.7577769437816277,-2.3301362963597807
54.809,-3.887937043613592,-1.8311180833952097,-4.018959344607009,-1.3293977127393548,-3.756914742620174,-2.3328384540510645
55.059,-3.888659320163978,-1.8281911967197744,-4.018954085109824,-1.3293946305699516,-3.758364555218132,-2.326987762869597
55.309,-3.8873096013294237,-1.8335119337151686,-4.018949494253637,-1.3293919395979779,-3.7556697084052098,-2.3376319278323594
55.559,-3.887707838414771,-1.8318246769019235,-4.018944232217431,-1.3293888544745665,-3.7564714446121115,-2.3342604993292806
55.809,-3.8874347834213516,-1.8325582763463806,-4.0189396391449925,-1.3293861609233293,-3.7559299276977107,-2.335730391769432
56.059,-3.8881106267415877,-1.8298106878731764,-4.01893437456849,-1.329383072842658,-3.7572868789146856,-2.3302383029036946
56.309,-3.887347093660072,-1.8325704063687769,-4.018929779278672,-1.3293803767093344,-3.7557644080414723,-2.3357604360282194
time,goal_x,goal_y,x,y,er_x,er_y
6.694,-3.897163813589131,-1.8323018288383706,-4.019878272242702,-1.3299226368305563,-3.7744493549355593,-2.3346810208461846
6.694,-3.897163813589131,-1.8323018288383706,-4.019878272242702,-1.3299226368305563,-3.7744493549355593,-2.3346810208461846
6.944,-3.897256671942488,-1.831761069434075,-4.019873858516144,-1.3299201927781632,-3.774639485368832,-2.3336019460899866
7.194,-3.895966989963008,-1.8367241307221982,-4.019868840157757,-1.329917412816014,-3.7720651397682587,-2.343530848628382
7.444,-3.8961683945475665,-1.8357385720604273,-4.019864424591961,-1.3299149658063434,-3.7724723645031726,-2.3415621783145113
7.694,-3.896955151525697,-1.8323591517656568,-4.019859404142457,-1.32991218248056,-3.7740508989089374,-2.334806121050754
7.944,-3.8967495133045826,-1.8330388400585438,-4.019854986736787,-1.3299097325101945,-3.773644039872378,-2.336167947606893
8.194,-3.8960429202119737,-1.8356120326239402,-4.019849964195449,-1.3299069458168902,-3.772235876228499,-2.3413171194309905
8.444,-3.896492506962543,-1.8336144978688695,-4.019845544945706,-1.3299044928815114,-3.7731394689793802,-2.3373245028562275
8.693999999999999,-3.8961008881906647,-1.8350507100064006,-4.019840520299391,-1.3299017028170588,-3.7723612560819375,-2.3401997171957425
8.943999999999999,-3.8962102836125725,-1.8344427430493213,-4.0198360991954605,-1.3298992469176134,-3.772584468029685,-2.338986239181029
9.194,-3.8970867094999733,-1.8305541396200664,-4.019831072442907,-1.3298964534831845,-3.7743423465570394,-2.3312118257569483
9.444,-3.8967363416980723,-1.831822599272082,-4.019826649485804,-1.3298939946174608,-3.7736460339103406,-2.333751203926703
9.693999999999999,-3.8960797220471415,-1.8343373501128326,-4.019821620626295,-1.3298911978091643,-3.7723378234679883,-2.338783502416501
9.943999999999999,-3.895821840827084,-1.835227011631912,-4.019817195815382,-1.3298887359737381,-3.7718264858387855,-2.3405652872900857
10.194,-3.8955710769029137,-1.8359341639582687,-4.019812164848183,-1.3298859357876731,-3.771329988957644,-2.3419823921288643
10.444,-3.8956362543982737,-1.8355069989678179,-4.019807738182812,-1.3298834709791054,-3.771464770613736,-2.3411305269565306
10.693999999999999,-3.8960422150643756,-1.8336913604660303,-4.019802705107189,-1.3298806674113646,-3.7722817250215623,-2.337502053520696
10.943999999999999,-3.8960485965795746,-1.833504254225983,-4.019798276586719,-1.3298781996262214,-3.77229891657243,-2.3371303088257447
11.194,-3.8957622128639025,-1.8343558022751782,-4.019793241401932,-1.3298753926728912,-3.7717311843258727,-2.338836211877465
11.444,-3.8955042828014195,-1.8352432781059984,-4.019788811025713,-1.3298729219077279,-3.771219754577125,-2.340613634304269
11.693999999999999,-3.896449002333314,-1.831239940713552,-4.019783773731045,-1.3298701115649016,-3.773114230935583,-2.332609769862202
11.943999999999999,-3.8955471818990794,-1.8347444260411492,-4.019779341498442,-1.3298676378162781,-3.7713150222997176,-2.33962121426602
12.194,-3.895773023652526,-1.833513142254183,-4.019774302093162,-1.3298648240800388,-3.7717717452118897,-2.3371614604283275
12.444,-3.896567458032606,-1.8301262528400148,-4.01976986800671,-1.329862347349775,-3.773365048058502,-2.3303901583302546
12.693999999999999,-3.8954970070572177,-1.8343100443703053,-4.019764826496574,-1.329859530325129,-3.7712291876178616,-2.3387605584154816
12.943999999999999,-3.8952219531097385,-1.835264948029582,-4.019760390522403,-1.3298570507989098,-3.7706835156970744,-2.340672845260254
13.194,-3.8959329512638075,-1.8320669067201356,-4.019755346825687,-1.3298542306089784,-3.772110555701928,-2.334279582831293
13.444,-3.8957841223991325,-1.8325096861564347,-4.0197509089272625,-1.3298517482965038,-3.771817335871002,-2.335167624016366
13.693999999999999,-3.8949400159098504,-1.835769162929631,-4.0197458630427105,-1.3298489249374976,-3.77013416877699,-2.341689400921765
13.943999999999999,-3.8943811508541444,-1.8378722189547445,-4.019741423219268,-1.329846439835609,-3.769020878489021,-2.34589799807388
14.194,-3.8956388492302114,-1.8324625276744664,-4.019736375146023,-1.3298436133039468,-3.7715413233144006,-2.335081442044986
14.444,-3.8950911976934104,-1.834519196749336,-4.019731933396806,-1.3298411254095002,-3.7704504619900145,-2.3391972680891717
14.693999999999999,-3.8951661264773714,-1.8340531115915413,-4.019726883133999,-1.329838295701586,-3.770605369820744,-2.3382679274814966
14.943999999999999,-3.895761769470824,-1.8314814342412862,-4.01972243945825,-1.3298358050114143,-3.7718010994833984,-2.3331270634711583
15.194,-3.895147197131127,-1.8336548929700867,-4.019717387005022,-1.3298329721236564,-3.770577007257232,-2.337476813816517
15.444,-3.894837978614561,-1.8347440320423707,-4.019712941401975,-1.329830478634596,-3.769963015827146,-2.339657585450145
15.693999999999999,-3.8946405895223264,-1.8353790737419908,-4.0197078867574625,-1.3298276425633961,-3.7695732922871903,-2.3409305049205855
15.943999999999999,-3.8953130813730823,-1.832499869041364,-4.019703439226367,-1.3298251462722777,-3.770922723519797,-2.3351745918104503
16.194,-3.8956772745244526,-1.8307162261962466,-4.019698382383712,-1.3298223070121837,-3.771656166665193,-2.3316101453803095
16.444,-3.8945462562954734,-1.8351225615661468,-4.01969393291319,-1.3298198079143004,-3.7693985796777563,-2.3404253152179932
16.694,-3.8948935474399704,-1.8335577680294375,-4.019688873866333,-1.3298169654642877,-3.7700982210136087,-2.3372985705945872
16.944,-3.8950027867790817,-1.8329558350669837,-4.019684422457226,-1.3298144635591138,-3.770321151100937,-2.3360972065748533
17.194,-3.8950644363422997,-1.832394187841119,-4.019679361206241,-1.3298116179161006,-3.770449511478359,-2.334976757766137
17.444,-3.8949725819947263,-1.8326037555282753,-4.0196749078577865,-1.3298091132004597,-3.7702702561316666,-2.335398397856091
