time,goal_x,goal_y,x,y,er_x,er_y
32.311,4.58425964972108,2.271333766795446,3.7169331769644858,2.957180873171466,5.371183488284552,1.493054648151423
32.561,4.52783130925552,2.1564245057578084,3.7542498683698584,2.9262171774168135,5.301412750141181,1.3866318340988029
32.811,4.461857735238018,2.040239133658703,3.78483406453916,2.896585722033732,5.138881405936877,1.183892545283674
33.061,4.435942076153944,1.9774399737684385,3.8171832242905923,2.860224278197642,5.054700928017295,1.094655669339235
33.311,4.4064739988025705,1.9106182382159935,3.8429275344642124,2.8264612272732017,4.970020463140929,0.9947752491587853
33.561,4.36701824675057,1.8566121131957918,3.8694098180916217,2.7856938859373086,4.864626675409518,0.927530340454275
33.811,4.281591045268938,1.7576914128116425,3.889911768298922,2.7483231866379816,4.673270322238954,0.7670596389853035
34.061,4.238503573917013,1.7051754362150733,3.9099665013208114,2.7041770049302647,4.567040646513215,0.7061738674998819
34.311,4.193149198262273,1.6514213132441031,3.9246570347885408,2.6641482972584365,4.461641361736006,0.6386943292297698
34.561,4.145382302051232,1.5965276045977412,3.9379699019739167,2.61745316984364,4.352794702128547,0.5756020393518426
34.811,4.035056660661307,1.5290466505430496,3.9465332638942323,2.5757389046130093,4.123580057428382,0.48235439647308986
35.061,3.9814739013916407,1.4780557908080143,3.9527600957953766,2.527491381224284,4.010187706987905,0.42862020039174453
35.311,3.922666505672712,1.4403985132507737,3.955065904541389,2.485001506155484,3.890267106804035,0.39579552034606325
35.561,3.8591483340690207,1.3929949475301904,3.954057461772843,2.436404180814425,3.764239206365199,0.34958571424595597
35.811,3.7321659738440403,1.3445277990389521,3.9500416763447226,2.394027667084386,3.514290271343358,0.29502793099351843
36.061,3.655963435858485,1.2994488772226582,3.9417079040201255,2.346227437600736,3.370218967696845,0.2526703168445805
36.311,3.584939125031875,1.2765343739776434,3.931256110448524,2.3049008054363718,3.2386221396152264,0.24816794251891494
36.561,3.491993648893913,1.2377625819903466,3.915847266159191,2.258908606608365,3.0681400316286354,0.21661655737232843
36.811,3.3478709982645984,1.217437986048773,3.8992557171447118,2.2197064296647664,2.7964862793844856,0.21516954243277953
37.061,3.25506500967212,1.1868673614304583,3.8769643637997735,2.1763808802208477,2.6331656555444662,0.19735384264006872
37.311,3.164566253985676,1.1762902948264502,3.854774230381973,2.1402844383295734,2.4743582775893787,0.2122961513233268
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time,goal_x,goal_y,x,y,er_x,er_y
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
15.194,-0.5857761731370279,2.8728319856652345,-0.10296860538598175,1.464995596370804,-1.068583740888074,4.2806683749596655
15.444,-0.6067872110732593,2.887450066300548,-0.12077063990344179,1.5023549240866798,-1.0928037822430767,4.272545208514416
15.693999999999999,-0.6023473966972943,2.9180116401320544,-0.14054744867695296,1.545594031725915,-1.0641473447176357,4.290429248538194
15.943999999999999,-0.680531390052728,2.88471069874688,-0.15914505768050527,1.5814075767610507,-1.2019177224249507,4.188013820732709
16.194,-0.7182370186364269,2.89738973773816,-0.18084194323728242,1.6236376614288053,-1.2556320940355712,4.171141814047514
16.444,-0.7947833645570339,2.865026312123017,-0.20227772147697196,1.658962568218909,-1.3872890076370958,4.071090056027125
16.694,-0.8768499191597028,2.836789859928457,-0.2297093088582641,1.6972555559950415,-1.5239905294611416,3.9763241638618725
16.944,-0.9544733990025742,2.80539889462923,-0.25630637433127157,1.7290658460114174,-1.6526404236738768,3.8817319432470425
17.194,-1.0870951294801428,2.722055070412766,-0.28907247776359957,1.7627965937205905,-1.8851177811966862,3.6813135471049416
17.444,-1.160219296875259,2.6889912459239147,-0.3200565098005123,1.7901910036298236,-2.0003820839500057,3.5877914882180058
17.694,-1.3111487131772925,2.545506931898796,-0.35764337083718367,1.8187957881547523,-2.2646540555174015,3.27221807564284
17.944,-1.369389739580689,2.4976406276081784,-0.39225314936612604,1.841216111543169,-2.3465263297952523,3.1540651436731872
18.194,-1.4585931269087558,2.391111008940876,-0.43366352290779125,1.8638692967055355,-2.48352273090972,2.9183527211762166
18.444,-1.5091641122473587,2.3426530359665896,-0.4713129921575057,1.880987487082663,-2.5470152323372117,2.8043185848505163
18.694,-1.554276738235118,2.287432066210435,-0.5155216552663012,1.8972179553879496,-2.5930318212039345,2.67764617703292
18.944,-1.6108912184480522,2.235546715018491,-0.5553652861033013,1.908562511118938,-2.666417150792803,2.5625309189180436
19.194,-1.674919900433889,2.1191014203963405,-0.6014788446188618,1.918102986302908,-2.7483609562489164,2.3200998544897735
19.444,-1.72322622453019,2.0618489323918725,-0.6424791274796099,1.923406583067126,-2.80397332158077,2.2002912817166185
19.694,-1.762147792082414,2.001867934096893,-0.6896512466110383,1.9260380109398667,-2.8346443375537898,2.0776978572539195
19.944,-1.8011790872756686,1.9379755970950567,-0.7309148587172297,1.9252451081892017,-2.8714433158341075,1.950706086000912
20.194,-1.8558654606028455,1.8084773564189227,-0.7779055460885896,1.9208665398564992,-2.9338253751171015,1.6960881729813462
20.444,-1.8941458736143166,1.783912884836989,-0.8185507150102372,1.9150562577497268,-2.969741032218396,1.6527695119242511
20.694,-1.9410830813794662,1.7904583989535712,-0.8653058963889927,1.9087364571456953,-3.0168602663699398,1.672180340761447
20.944,-1.97478340891133,1.7275983851819432,-0.907062963825488,1.9017627119790197,-3.042503853997172,1.5534340583848667
21.194,-2.037576574887566,1.7473852446921612,-0.9533028852364792,1.895417374486555,-3.1218502645386526,1.599353114897767
21.444,-2.0803248629990563,1.7484433133493034,-0.9952437005666849,1.8885681192579582,-3.165406025431428,1.6083185074406483
21.694,-2.1320483155588037,1.8075168837183253,-1.043390889193356,1.8841066132285709,-3.2207057419242515,1.7309271542080797
21.944,-2.171356532633509,1.871933430253201,-1.086176041220476,1.8833722884403403,-3.2565370240465423,1.8604945720660617
22.194,-2.2173492670139803,2.0017509640682283,-1.1345652777307014,1.8861075508074263,-3.300133256297259,2.11739437732903
22.444,-2.257395529907455,2.012049757330683,-1.1753666448208437,1.8900885126162126,-3.3394244149940664,2.1340110020451526
22.694,-2.3026941854026077,1.98986828344245,-1.2219339490590038,1.8934520660683012,-3.3834544217462112,2.0862845008165984
22.944,-2.3286661157283124,2.0450319375277157,-1.261458047984447,1.8977229193482006,-3.395874183472178,2.1923409557072304
23.194,-2.3818055414865045,2.064709633559227,-1.309235719688251,1.9026082113807483,-3.4543753632847576,2.226811055737705
23.444,-2.408475366793353,2.1338174344649756,-1.3511938195386333,1.9098759180002176,-3.4657569140480726,2.357758950929733
23.694,-2.4280691368064797,2.2093802686800346,-1.3981759482383835,1.9218665323599275,-3.4579623253745755,2.496894005000142
23.944,-2.438653688990727,2.278996285720831,-1.438694263047963,1.9354977471644053,-3.4386131149334913,2.6224948242772563
24.194,-2.4404468605403324,2.4193733610902552,-1.4832241535066997,1.9543504693344624,-3.397669567573965,2.884396252846048
24.444,-2.4336102919719096,2.4860358099716775,-1.5211627632866027,1.9739399230747383,-3.346057820657217,2.9981316968686165
24.694,-2.432505850737929,2.558655807267269,-1.5625455046949646,1.9994027108791972,-3.3024661967808937,3.1179089036553407
24.944,-2.4195809189651554,2.6260016425633097,-1.5969503666445235,2.0243706454908916,-3.2422114712857875,3.2276326396357273
25.194,-2.3732062304663257,2.7461929072260833,-1.6339808932775157,2.055792098291458,-3.112431567655136,3.4365937161607087
25.444,-2.3431751118244675,2.7981272579979333,-1.6643365423129395,2.085664598974706,-3.022013681335996,3.5105899170211603
25.694,-2.322923048963627,2.8682775935800966,-1.696162935684999,2.1222377653797944,-2.9496831622422546,3.614317421780399
25.944,-2.2909872228697234,2.920017639211947,-1.7217524953168242,2.156458386929289,-2.8602219504226225,3.6835768914946048
26.194,-2.2113792210889827,3.0068002982812505,-1.7477454475585434,2.197309264104344,-2.675012994619422,3.8162913324581575
26.444,-2.1768157276954634,3.0569370850223168,-1.7678871703377197,2.2349285422001404,-2.585744285053207,3.8789456278444936
26.694,-2.1363134915687105,3.099377497224949,-1.7875545722933313,2.2793626318493323,-2.4850724108440896,3.919392362600565
26.944,-2.094540984904317,3.138420033097372,-1.8018406797972153,2.3194643169489293,-2.387241290011419,3.9573757492458146
27.194,-2.002567322611153,3.1929343088108526,-1.814650277005459,2.3663273820743957,-2.190484368216847,4.019541235547309
27.444,-1.9726142976198666,3.207199155561928,-1.8211357201750782,2.397064284651632,-2.124092875064655,4.017334026472224
27.694,-2.038382233634517,3.197649836865253,-1.822820163907474,2.4036067029846544,-2.25394430336156,3.9916929707458513
27.944,-2.0542317545830278,3.189308843849367,-1.8228166858835493,2.4035775948005353,-2.2856468232825065,3.975040092898198
28.194,-2.0575663930738286,3.19480145408351,-1.8228071943685822,2.4035383258959797,-2.292325591779075,3.98606458227104
28.444,-2.057265318185059,3.1907945309532844,-1.8227978813175767,2.4035027626798087,-2.291732755052541,3.97808629922676
28.694,-2.058465801926522,3.191792782092789,-1.8227869369435048,2.4034615182572643,-2.2941446669095393,3.9801240459283145
28.944,-2.0596450339155323,3.192677516937873,-1.8227775412765836,2.4034248910584175,-2.296512526554481,3.981930142817329
29.194,-2.0606053726273412,3.1897735134665828,-1.8227667083058516,2.4033830009113752,-2.2984440369488306,3.9761640260217908
29.444,-2.062989128659453,3.194591305198964,-1.8227570412459222,2.403345920970639,-2.3032212160729832,3.985836689427288
29.694,-2.063239403895065,3.192361370737326,-1.8227459143372058,2.4033035444684914,-2.303732893452924,3.9814191970061614
29.944,-2.063847359978834,3.191315139775944,-1.8227360897996443,2.403266220374788,-2.304958630158023,3.9793640591771
30.194,-2.064557376893512,3.188031778631747,-1.8227248278114898,2.4032236496623653,-2.3063899259755343,3.972839907601129
30.444,-2.0636712660816796,3.1821752306172884,-1.8227148246499518,2.403186048750418,-2.3046277075134074,3.9611644124841585
30.694,-2.0659203338783643,3.1864541258723733,-1.8227033354512343,2.403143119794394,-2.309137332305494,3.969765131950353
30.944,-2.0664841718056346,3.185287731250039,-1.8226931210184383,2.403105184683492,-2.3102752225928307,3.9674702778165853
31.194,-2.0698852043683997,3.1906233116881957,-1.822681380367538,2.40306186250957,-2.3170890283692613,3.978184760866821
31.444,-2.070668386952785,3.1901300221800275,-1.8226709324994854,2.403023572405554,-2.318665841406084,3.977236471954501
31.694,-2.0720218537968673,3.191436417701083,-1.8226589187555682,2.4029798430408995,-2.321384788838167,3.979892992361266
31.944,-2.071859928092813,3.1879529774213022,-1.822648227984207,2.4029411948655155,-2.321071628201419,3.9729647599770885
32.194,-2.0729557300036956,3.1854843157472517,-1.8226359320644938,2.4028970561385554,-2.323275527942897,3.968071575355948
32.444,-2.0747001789561192,3.187979329764781,-1.8226249896465796,2.4028580465139187,-2.3267753682656593,3.973100613015644
32.694,-2.0749777460403327,3.185896791155897,-1.8226124033753461,2.4028134941674653,-2.327343088705319,3.9689800881443285
32.944,-2.0738049813320916,3.179339689562031,-1.8226012010262218,2.4027741189869554,-2.325008761637961,3.955905260137107
33.194,-2.0770557502998943,3.183524914423659,-1.8225883166364951,2.4027291506944692,-2.3315231839632937,3.964320678152849
33.444,-2.0758774376397087,3.1774126410858887,-1.8225768479205,2.4026894080864873,-2.329178027358917,3.9521358740852897
33.694,-2.0769802148865852,3.1778876103311005,-1.822563657629472,2.4026440221786087,-2.3313967721436986,3.953131198483592
33.944,-2.0785583498333695,3.179795749806993,-1.8225519168590587,2.4026039116787103,-2.3345647828076808,3.956987587935275
34.194,-2.083447255175334,3.1891744010675396,-1.8225384133790279,2.4025581066350323,-2.34435609697164,3.975790695500047
34.444,-2.0812778593278067,3.179744322656657,-1.8225263946963444,2.4025176281047873,-2.340029323959269,3.9569710172085264
34.694,-2.0834971201171144,3.18351061499434,-1.8225125708779768,2.4024714034680295,-2.3444816693562522,3.964549826520651
34.944,-2.0828347089723485,3.1786507056209743,-1.822500268171368,2.4024305547434253,-2.3431691497733285,3.954870856498523
35.194,-2.0861418585061946,3.182255084268049,-1.8224861197673403,2.402383910833055,-2.3497975972450487,3.9621262577030425
35.444,-2.086127123333998,3.1798158536498926,-1.822473527929286,2.4023426930957124,-2.34978071873871,3.9572890142040724
35.694,-2.0874662893509504,3.1808948216670574,-1.8224590463650252,2.402295629960227,-2.3524735323368757,3.959494013373888
35.944,-2.086972183238179,3.17659325132976,-1.8224461612689016,2.40225404514081,-2.3514982052074567,3.95093245751871
36.194,-2.0909712468929493,3.182559325295612,-1.8224313432613404,2.4022065647162147,-2.359511150524558,3.9629120858750095
36.444,-2.091268578994557,3.1805710161330016,-1.8224181575713165,2.402164612738106,-2.3601190004177974,3.9589774195278973
36.694,-2.09123508513086,3.1780192385285653,-1.8224029968565425,2.402116717064586,-2.360067173405177,3.9539217599925447
36.944,-2.092873789558455,3.17990617811218,-1.8223895083985664,2.402074402494369,-2.363358070718344,3.957737953729991
37.194,-2.09250921688653,3.173224879392745,-1.8223739996826305,2.402026095296758,-2.3626444340904293,3.9444236634887324
37.444,-2.0965454408353974,3.182291139090741,-1.8223602020384357,2.401983418000034,-2.3707306796323593,3.962598860181448
37.694,-2.096583801168056,3.1795741938432367,-1.822344340717526,2.4019346987519166,-2.370823261618586,3.957213688934557
37.944,-2.0967652956499325,3.177275478200505,-1.8223302305750546,2.4018916605573923,-2.3712003607248104,3.9526592958436173
38.194,-2.1004460366666504,3.182017658612577,-1.8223140112377894,2.401842533104708,-2.3785780620955115,3.962192784120446
38.444,-2.100100667519466,3.1782446758100704,-1.822299584061393,2.401799137424694,-2.377901750977539,3.9546902141954474
38.694,-2.0996386788028216,3.174168037098725,-1.8222830020109688,2.401749606268827,-2.3769943555946744,3.946586467928623
38.944,-2.1029679150435303,3.1806355921497618,-1.8222682541321218,2.4017058567186558,-2.383667575954939,3.9595653275808678
39.194,-2.1038626903893607,3.177536587964867,-1.822251305319274,2.401655924007022,-2.3854740754594475,3.9534172519227124
39.444,-2.1041918880539394,3.175670159459179,-1.8222362321944863,2.4016118225256364,-2.386147543913393,3.9497284963927215
39.694,-2.106268224264638,3.1785907120089845,-1.8222189098722659,2.4015614917589696,-2.3903175386570097,3.9556199322589993
39.944,-2.1054443978922914,3.1739447241856986,-1.8222035069353273,2.4015170423726775,-2.3886852888492554,3.9463724059987193
40.194,-2.1038836766196707,3.164243103812792,-1.8221858098449653,2.401466317803686,-2.3855815433943763,3.9270198898218984
40.444,-2.1069752459756694,3.169882522528911,-1.8221700750911562,2.4014215231152973,-2.3917804168601826,3.9383435219425245
40.694,-2.1097922483865945,3.175100171169828,-1.822151997517339,2.4013704079302602,-2.3974324992558502,3.9488299344093956
40.944,-2.1093508931168414,3.1711843879740673,-1.8221359256400136,2.4013252722640246,-2.396565860593669,3.94104350368411
41.194,-2.111071076679638,3.1703487448931265,-1.8221174637143565,2.401273773571896,-2.4000246896449196,3.9394237162143564
41.444,-2.112661406727091,3.1718642129013737,-1.8221010534516837,2.4012283037682733,-2.4032217600024977,3.942500122034474
41.694,-2.112373820335142,3.168400795502063,-1.822082205463861,2.4011764276668934,-2.402665435206423,3.9356251633372326
41.944,-2.1143784560959995,3.1709939135060603,-1.822065453438395,2.4011306285484264,-2.4066914587536044,3.9408571984636946
42.194,-2.116428891337967,3.1709893437468404,-1.8220462127390882,2.401078381122366,-2.410811569936846,3.940900306371315
42.444,-2.1181481828368973,3.1727886255890514,-1.8220291145967145,2.4010322578253316,-2.4142672510770806,3.9445449933527708
42.694,-2.1181901939589682,3.1702145641714727,-1.8220094815589853,2.4009796469553915,-2.4143709063589514,3.9394494813875536
42.944,-2.1143934712158767,3.1580626419912172,-1.8219920376973735,2.4009332082332477,-2.4067949047343795,3.9151920757491867
43.194,-2.119262889068042,3.1653518984719753,-1.8219720108204323,2.4008802416641553,-2.4165537673156514,3.9298235552797953
43.444,-2.1203054244880635,3.1653845942135423,-1.8219542180223138,2.4008334925638835,-2.418656630953813,3.9299356958632012
43.694,-2.121612874925815,3.1664337402729754,-1.8219337924130499,2.400780177511901,-2.42129195743858,3.93208730303405
43.944,-2.1245180889975317,3.171197192742652,-1.8219156485232553,2.400733127269488,-2.427120529471808,3.9416612582158157
44.194,-2.1253365377822457,3.1679916091374394,-1.821894824148152,2.4006794778875964,-2.4287782514163396,3.9353037403872824
44.444,-2.1253447964978065,3.1653890257913337,-1.8218763292378006,2.4006321417266525,-2.428813263757812,3.930145909856015
44.694,-2.12554290580755,3.163277436925147,-1.8218551078490248,2.4005781759096854,-2.429230703766075,3.9259766979406088
44.944,-2.127732018132943,3.166160118229323,-1.8218362645447055,2.40053056712968,-2.4336277717211807,3.9317896693289662
45.194,-2.1310148698906137,3.169134007044935,-1.8218146459692388,2.400476296615871,-2.4402150938119886,3.937791717473999
45.444,-2.130236547845401,3.1646058966025064,-1.8217954531275153,2.400428424544094,-2.4386776425632872,3.928783368660919
45.694,-2.1323578998133232,3.167265123804196,-1.8217734375207209,2.4003738626657967,-2.442942362105925,3.9341563849425945
45.944,-2.1305610166261877,3.1605941639455533,-1.8217538968399316,2.4003257418108404,-2.439368136412444,3.920862586080266
46.194,-2.1317167155106005,3.158325740811689,-1.821731486981575,2.400270904984525,-2.4417019440396257,3.9163805766388524
46.444,-2.1322660625375267,3.1571295409643243,-1.821711599460428,2.4002225493039617,-2.4428205256146254,3.9140365326246873
46.694,-2.133375961083127,3.157300622681861,-1.821688795781363,2.400167455139425,-2.4450631263848903,3.9144337902242965
46.944,-2.136093742113583,3.161690653777695,-1.8216685640326176,2.4001188802589235,-2.450518920194548,3.923262427296467
47.194,-2.13861786659156,3.162720886304627,-1.82164537082205,2.4000635445809784,-2.4555903623610695,3.9253782280282756
47.444,-2.1385020560276247,3.1599237474407427,-1.8216247977870674,2.4000147667335883,-2.455379314268182,3.919832728147897
47.694,-2.138410755420937,3.157201916729576,-1.8216012195747726,2.3999592112549037,-2.4552202912671013,3.914444622204248
47.944,-2.1396678470488832,3.1577086653665978,-1.821580310133281,2.39991024932053,-2.4577553839644852,3.915507081412665
48.194,-2.1414691628626006,3.157020215913081,-1.821556351898964,2.399854494661227,-2.4613819738262377,3.914185937164935
48.444,-2.142436365002629,3.156834653153715,-1.8215351105859932,2.3998053669941646,-2.4633376194192644,3.913863939313266
48.694,-2.1444456812143704,3.1590997741678577,-1.8215107764907752,2.3997494358626335,-2.467380585937965,3.918450112473082
48.944,-2.1461279868649235,3.1605828617005507,-1.8214892076020697,2.39970016626503,-2.4707667661277775,3.921465557136071
49.194,-2.1432373175584267,3.149266984732921,-1.8214645078346945,2.39964408482976,-2.4650101272821585,3.898889884636082
49.444,-2.144824422202531,3.15054540856267,-1.8214426202914513,2.3995946883408115,-2.4682062241136107,3.9014961287845287
49.694,-2.1466065081103416,3.1522667120013006,-1.8214175600964786,2.3995384727259466,-2.4717954561242044,3.904994951276654
49.944,-2.1502641314398785,3.1586219480038555,-1.8213953580876754,2.3994889681267115,-2.479132904792081,3.9177549278809995
50.194,-2.1524146688074914,3.158738536762746,-1.8213699475573997,2.3994326447385474,-2.4834593900575834,3.918044428786944
50.444,-2.149895337101074,3.1505798268553007,-1.8213474768257565,2.399383104091382,-2.478443197376391,3.9017765496192194
