46.444,-0.4715518040760276,3.193346189315425,-0.9818703821663695,3.838084532500016,0.038766774014314276,2.5486078461308344
46.694,-0.47218302602975337,3.195236898903105,-0.9818729092702957,3.838094559444655,0.037506857210788946,2.5523792383615547
46.944,-0.4710433169016613,3.194892684494846,-0.9818754794805292,3.838103770482529,0.03978884567720664,2.5516815985071633
47.194,-0.46959241211595226,3.195250023830442,-0.9818787994959481,3.8381146905476604,0.042693975264043615,2.5523853571132236
47.444,-0.4689105821672913,3.195486221092949,-0.9818820719232687,3.838124692079131,0.04406090758868608,2.552847750106767
47.694,-0.4666001455625033,3.1936868810285883,-0.9818861933673082,3.8381365106136247,0.048685902242301626,2.5492372514435515
47.944,-0.4668353243814887,3.1950732231808683,-0.981890173557397,3.8381473027368695,0.0482195247944196,2.5519991436248675
48.194,-0.4672400625350029,3.197752913285248,-0.9818951021784129,3.8381600195941257,0.04741497710840714,2.5573458069763695
48.444,-0.4637038028797516,3.194445562517712,-0.9818997943880188,3.838171600944527,0.05449218862851557,2.550719524090897
48.694,-0.46566293730559566,3.197966633394876,-0.9819055346368242,3.8381852135029506,0.050579660025632855,2.5577480532868013
48.944,-0.4661653869833745,3.1996737932232975,-0.9819109428321656,3.8381975816361353,0.04958016886541661,2.561150004810459
49.194,-0.4680547830762285,3.203967291497656,-0.9819174993735716,3.838212087603084,0.04580793322111465,2.569722495392228
49.444,-0.46375778032892884,3.199747709217105,-0.9819236276818054,3.838225240622983,0.05440806702394774,2.5612701778112275
49.694,-0.46776554734204606,3.2057603829660204,-0.9819310051304049,3.838240637980166,0.04639991044631275,2.5732801279518753
49.944,-0.4677529501511163,3.2068171707804143,-0.9819378575908911,3.8382545741714287,0.046431957288658565,2.5753797673894
50.194,-0.46307097164853644,3.203224124727983,-0.9819460604098391,3.8382708598305917,0.05580411711276623,2.568177389625375
50.444,-0.4612965176317638,3.201934779408008,-0.9819536410946029,3.8382855761187087,0.059360605831075275,2.5655839826973077
50.694,-0.46378355274091726,3.2060491275977334,-0.9819626741659875,3.8383027473124423,0.05439556868415296,2.573795507883025
50.944,-0.4617175041762582,3.204605238870152,-0.9819709872639741,3.838318241683159,0.05853597891145779,2.570892236057145
51.194,-0.45883704352838306,3.203255454719611,-0.9819808552040522,3.838336296237398,0.06430676814728609,2.5681746132018235
51.444,-0.45793279396876196,3.203237872833969,-0.9819899046699851,3.838352566080152,0.06612431673246122,2.568123179587787
51.694,-0.45666502136116616,3.2027830493003258,-0.9820006125998534,3.8383715018108937,0.06867056987752107,2.5671945967897574
51.944,-0.4581354593860206,3.2056388033536356,-0.9820104053866118,3.8383885511719926,0.06573948661457052,2.5728890555352786
52.194,-0.456406318360574,3.205703986415995,-0.9820219617113507,3.8384083745086515,0.06920932499020271,2.572999598323338
52.444,-0.45611756883570925,3.2064327157357924,-0.9820325020120638,3.8384262017873896,0.06979736434064532,2.574439229684195
52.694,-0.4551116644398416,3.2063011409449276,-0.9820449107896899,3.8384469091763584,0.07182158191000676,2.574155372713497
52.944,-0.4551362170359534,3.2074059477020684,-0.9820562032510144,3.838465513456241,0.07178376917910756,2.5763463819478964
53.194,-0.45375634330359393,3.2079032081905465,-0.9820694688462083,3.838487101708971,0.0745567822390204,2.5773193146721227
53.444,-0.45034135684668014,3.204907986946804,-0.9820815166707135,3.8385064789002428,0.08139880297735325,2.571309494993365
53.694,-0.4564547130519147,3.213065914601438,-0.9820956428932953,3.838528944098454,0.0691862167894659,2.587602885104422
53.944,-0.4566443098581298,3.2143572828433005,-0.9821084494821763,3.8385490910380593,0.06881982976591672,2.5901654746485416
54.194,-0.4542499494611041,3.213648254458241,-0.9821234401712851,3.8385724291460233,0.07362354124907688,2.5887240797704587
54.444,-0.4529319250842341,3.213157314824728,-0.9821370089311257,3.838593342138199,0.0762731587626575,2.5877212875112567
54.694,-0.4526209235754712,3.2138588826541095,-0.9821528678020246,3.8386175486511833,0.07691102065108224,2.5891002166570356
54.944,-0.44877722687855937,3.2102047555711124,-0.9821672019329967,3.8386392239339258,0.08461274817587794,2.5817702872082986
55.194,-0.45113018650758263,3.2151132893400924,-0.9821839344155572,3.8386642933842685,0.07992356140039192,2.5915622852959164
55.444,-0.44918991561438065,3.2139065073662514,-0.9821990441393489,3.8386867238593965,0.08381921291058758,2.5891262908731063
55.694,-0.4509025179274311,3.2169812803707187,-0.9822166665073164,3.8387126532621494,0.08041163065245427,2.595249907479288
55.944,-0.45274064386550406,3.2201945231047127,-0.9822325623185629,3.8387358420452586,0.07675127458755482,2.601653204164167
56.194,-0.4473977755967825,3.2160942588577424,-0.9822510799535322,3.8387626309646907,0.0874555287599672,2.593425886750794
time,goal_x,goal_y,x,y,er_x,er_y
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
11.19,-2.0298859801130806,1.6991822050088303,-3.2448313542003335,2.571321531627733,-0.8149406060258282,0.8270428783899275
11.44,-2.004467948886685,1.6856722750878477,-3.210398608087404,2.5479440319870683,-0.798537289685965,0.823400518188627
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
12.19,-1.8785099166091663,1.6431004183922058,-3.0921389015349234,2.4805455219567825,-0.6648809316834092,0.8056553148276291
12.44,-1.893525375857578,1.576217036273456,-3.057944252930262,2.4570597296589587,-0.7291064987848941,0.6953743428879535
12.69,-1.8449395533082957,1.5611465004606826,-3.0184299269579715,2.4296053416571803,-0.6714491796586199,0.6926876592641849
12.94,-1.8706201264652045,1.4811994170219185,-2.9855555756617034,2.404748445992278,-0.7556846772687056,0.5576503880515589
13.19,-1.816392505152999,1.4476033684733514,-2.9469906319003942,2.3766142345553996,-0.6857943784056038,0.518592502391303
13.44,-1.7838370454159054,1.4328581421422606,-2.9139411388658534,2.3509445731476672,-0.6537329519659574,0.5147717111368537
13.69,-1.6921512767515847,1.4727015468373779,-2.8749496955397484,2.3248221228550525,-0.509352857963421,0.620580970819703
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
14.44,-1.539183313133701,1.41496778782978,-2.760191334286903,2.2594215814635357,-0.318175291980499,0.5705139941960242
14.69,-1.5254167666528666,1.3523825038198984,-2.7221572556141127,2.2336755099347108,-0.32867627769162056,0.4710894977050861
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
16.69,-1.440791314694666,0.9254786980523102,-2.436149598970873,2.0193521199975564,-0.4454330304184593,-0.16839472389293597
16.94,-1.359923167163272,0.9611234848210402,-2.4037680537277404,1.9922701965943181,-0.31607828059880383,-0.07002322695223784
17.19,-1.3606300936276268,0.9229155566437849,-2.3687722309812824,1.9612761058081647,-0.3524879562739711,-0.11544499252059492
17.44,-1.3520758337122047,0.9068738277181568,-2.336214857215744,1.933966168468451,-0.3679368102086653,-0.12021851303213738
17.69,-1.3954425103439498,0.8338449399289437,-2.3015319417687583,1.9003967833642958,-0.48935307891914137,-0.23270690350640844
17.94,-1.4334402204093522,0.7521720203995259,-2.2731301926865615,1.8683768541513703,-0.5937502481321426,-0.3640328133523185
18.19,-1.5498503380558661,0.6452614941209036,-2.2437758888073285,1.8299147586592164,-0.8559247873044038,-0.5393917704174092
18.44,-1.6036889691081453,0.5764712264312798,-2.2205303590892242,1.7940629307331881,-0.9868475791270663,-0.6411204778706285
18.69,-1.6594595225082598,0.5191050331153257,-2.1972544835722974,1.7515609397470133,-1.1216645614442222,-0.7133508735163618
18.94,-1.7253748384462,0.4816775000745652,-2.1795920875144463,1.712670538222689,-1.2711575893779536,-0.7493155380735586
19.19,-1.857381832761709,0.4002757064139211,-2.162950609892604,1.6672303848878167,-1.551813055630814,-0.8666789720599746
19.44,-1.9223646474675236,0.3546408001629735,-2.151254598540173,1.6260131815765428,-1.693474696394874,-0.9167315812505958
19.69,-1.9877344362333127,0.30344277399664243,-2.1415480230598996,1.578642379247306,-1.8339208494067258,-0.9717568312540212
19.94,-2.0578528551200606,0.26369081967256647,-2.1361200369670033,1.5361839813932445,-1.9795856732731176,-1.0088023420481116
20.19,-2.20129586454959,0.21401403793849183,-2.1335297450121384,1.4878207770970082,-2.2690619840870414,-1.0597927012200246
20.44,-2.2762045257691947,0.19266391112366432,-2.134440654569421,1.4450763425029742,-2.4179683969689685,-1.0597485202556456
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
22.69,-2.5266040417230027,-0.39465948772667936,-2.191011389236086,1.0422762049409573,-2.862196694209919,-1.831595180394316
22.94,-2.472027988570543,-0.4321577820020077,-2.1985999639613163,1.0024936034401277,-2.7454560131797696,-1.8668091674441432
23.19,-2.473604552656611,-0.4646692303283255,-2.20800717001166,0.9562197864239095,-2.739201935301562,-1.8855582470805605
23.44,-2.3934510969009093,-0.4900445209103917,-2.213467208079233,0.9150919616574976,-2.573434985722585,-1.895181003478281
23.69,-2.310294829927797,-0.5263213408350562,-2.2161204299055073,0.8681890274880226,-2.4044692299500867,-1.920831709158135
23.94,-2.230286980259857,-0.5677115521548007,-2.2154253914499984,0.8266619727493807,-2.2451485690697153,-1.9620850770589822
24.19,-2.065309343443842,-0.5830535973339146,-2.2111354367279166,0.7797548832029639,-1.9194832501597672,-1.9458620778707931
24.44,-1.9813682688951404,-0.5969419512193699,-2.2042789179355977,0.7388894127905578,-1.758457619854683,-1.9327733152292974
24.69,-1.944903608050887,-0.5517654947753046,-2.1930215407143856,0.693019423012539,-1.79301952498489,-1.6836273024930508
24.94,-1.8292964486273933,-0.6198097798842443,-2.1801571881576827,0.6538260452252125,-1.6530517237158724,-1.6333400089380494
25.19,-1.6641038837267232,-0.6090025597006996,-2.162099597873068,0.6102353670373596,-1.3672261498510736,-1.5906387491306204
25.44,-1.5828446512043344,-0.600723933354101,-2.1435013892133044,0.5733256812885035,-1.2337818871485524,-1.5523121063238325
25.69,-1.4921918217181076,-0.5964949295537249,-2.119151794714489,0.5330541120119627,-1.0970389330412644,-1.5013280198709138
25.94,-1.412056847463159,-0.5786903022013381,-2.095096236287603,0.4992153347710738,-0.9749032362640917,-1.4406024029848497
26.19,-1.2598989961483622,-0.5233583385207974,-2.065077285938212,0.46309411595886935,-0.741888844421859,-1.2982063067936167
26.44,-1.1790593501700497,-0.5008331056249411,-2.0362853941753274,0.43332062931940046,-0.6264025439560812,-1.2325718695338812
26.69,-1.102123477476935,-0.4696972965134786,-2.001037469652291,0.40190014859788853,-0.5261640197623587,-1.1482183213239288
26.94,-1.0284728131756506,-0.43350888823538253,-1.9682429746073153,0.37682305320752063,-0.4390019815877013,-1.0537184459828044
27.19,-0.8906499113419829,-0.34705361023380926,-1.9287178688880129,0.35106481369201814,-0.2681893536265887,-0.8642747119045479
27.44,-0.8165449333419773,-0.3068175250323578,-1.8925113883888947,0.3310753956817368,-0.21088353062855258,-0.7596679417193382
27.69,-0.7457305129657514,-0.25627736983829086,-1.8496846232588724,0.311508170008209,-0.14254198166608467,-0.6559712835234991
27.94,-0.7331855335226756,-0.18901059541687756,-1.8108338606738794,0.29709919764191445,-0.08883515110990814,-0.5527683652428146
28.19,-0.636464924269585,-0.07066947262984047,-1.7655826513443653,0.28406330745179215,-0.0015216389693128995,-0.33743010933132334
28.44,-0.58984807727259,-0.010777745890398788,-1.725123521035427,0.2756003908995552,0.022198564598795656,-0.23020231543755182
28.69,-0.5445725834052964,0.052430523200194756,-1.67825817779943,0.2693626896255373,0.0514097356183425,-0.12474417398123278
28.94,-0.7872258839408461,0.12388615479144602,-1.63706755279533,0.2669682365689421,0.06261578491363773,-0.01919592698605005
29.19,-0.7581739116945078,0.22861130937185306,-1.5898439105993847,0.26775920117449636,0.07349608721036915,0.18946341756920976
29.44,-0.7456398090167373,0.26946771265131353,-1.5567852589182798,0.27042050609325824,0.06550564088480515,0.2685149192093689
29.69,-0.7344806321197718,0.22789872243511608,-1.5442902653592192,0.27114743708226374,0.07532900111967566,0.18465000778796842
29.94,-0.7447445153711436,0.18645540374042957,-1.5434738038453442,0.2711430460297573,0.05398477310305694,0.10176776145110183
30.19,-0.7444727256579052,0.1836177743977744,-1.5434581251633375,0.2711408081049308,0.054512673847527005,0.09609474069061802
30.44,-0.7419951579371745,0.18216432775202096,-1.5434445917734754,0.2711387281019839,0.05945427589912633,0.09318992740205803
30.69,-0.7537379283675693,0.182551407177323,-1.5434294691104744,0.2711362731638473,0.0359536123753359,0.09396654119079864
30.94,-0.7442400343676635,0.18043811165673027,-1.5434163794132205,0.27113407199946277,0.05493631067789351,0.08974215131399776
31.19,-0.7440941681769953,0.1784567077106731,-1.543401726625739,0.2711315275432193,0.05521339027174843,0.0857818878781269
31.44,-0.7449584201415711,0.17751625093601808,-1.543389027334244,0.2711292533685886,0.053472187051101905,0.08390324850344758
31.69,-0.740240080373517,0.17591737727953677,-1.5433747985858597,0.27112663325653596,0.06289463783882576,0.08070812130253754
31.94,-0.7430904715763836,0.17521428417180718,-1.5433624586339647,0.2711243042557902,0.05718151548119743,0.07930426408782415
32.19,-0.7456024146054184,0.17344204091980622,-1.5433486273179828,0.27112162734414497,0.05214379810714598,0.07576245449546748
32.44,-0.7476933412096821,0.17266439307787906,-1.5433366287153907,0.2711192451564535,0.04794994629602645,0.0742095409993046
32.69,-0.7472763891471425,0.17157853221916355,-1.5433231772831124,0.27111650471826,0.04877039898882751,0.07204055972006712
32.94,-0.7479403028956383,0.17062801396588076,-1.5433115070131929,0.2711140672501245,0.04743090122191629,0.07014196068163703
33.19,-0.7383629780092632,0.16732531936138317,-1.5432984244525005,0.2711112696765301,0.06657246843397413,0.06353936904623625
33.44,-0.7493928596406717,0.16783792086566315,-1.543287248183377,0.27110879598904203,0.04450152890203363,0.06456704574228428
33.69,-0.7548263883278248,0.16751983817573124,-1.5432754539741245,0.271106002258837,0.0336226773184749,0.06393367409262543
33.94,-0.7434976133460057,0.16511696623863867,-1.543265793047622,0.2711035553287588,0.05627056635561045,0.05913037714851854
34.19,-0.7443793635323912,0.16316045758537348,-1.5432555324471795,0.27110078399978366,0.054496805382397095,0.055220131170963305
34.44,-0.7452620835773843,0.162244281848591,-1.5432470845641797,0.2710983530595996,0.05272291740941104,0.05339021063758237
34.69,-0.7461686831681039,0.16133364864014402,-1.5432380858808983,0.27109559573815356,0.05090071954469044,0.051571701542134474
34.94,-0.7461106637381802,0.1602913169940609,-1.5432306640822406,0.27109317432182256,0.05100933660588014,0.04948945966629925
35.19,-0.7468217090178614,0.15832343819150335,-1.5432227499857174,0.27109042583278437,0.04957933194999464,0.04555645055022234
time,goal_x,goal_y,x,y,er_x,er_y
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
10.833,-2.0622584734376748,1.6149220314780122,-3.210430796922423,2.5460210309000693,-0.9140861499529271,0.6838230320559548
11.083,-2.0392532086269917,1.5718649242094163,-3.1728258057308296,2.516893945902216,-0.9056806115231537,0.6268359025166166
11.333,-1.9623391982264922,1.6191300844948953,-3.1392243771290405,2.4931299275118683,-0.7854540193239439,0.7451302414779224
11.583,-1.9252549168006843,1.598134718580667,-3.10078803113754,2.4651988189688274,-0.7497218024638284,0.7310706181925064
11.833,-1.8352975976822838,1.6409863410047243,-3.0657495583799648,2.443326368517073,-0.6048456369846029,0.8386463134923756
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
12.583,-1.703025941157571,1.583222615911126,-2.942536702890612,2.3795454687829505,-0.46351517942453,0.7868997630393015
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
13.333,-1.6126150084579671,1.4977105798799633,-2.830032197729656,2.31229401965523,-0.3951978191862784,0.6831271401046963
13.583,-1.6658118924979475,1.317142240894361,-2.7914767813692904,2.2832408375042856,-0.5401470036266045,0.35104364428443624
13.833,-1.6921625301556669,1.2222506635958814,-2.7593759391778034,2.2549612575750793,-0.6249491211335303,0.18954006961668357
14.083,-1.7216977844329553,1.1298226131022286,-2.725471819462389,2.2203053950579092,-0.7179237494035218,0.03933983114654804
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
21.083,-0.5685707892989383,0.6084827562910083,-1.8200791763153903,1.3794935227262015,0.6829375977175136,-0.16252801014418483
21.333,-0.5030230337147766,0.6654044916704462,-1.7814484834939137,1.3622334847358952,0.7754024160643604,-0.031424501395002746
21.583,-0.5237180878495817,0.6126956441840893,-1.7405530806944463,1.3420734389378193,0.6931169049952828,-0.11668215056964071
21.833,-0.5003343647976437,0.6030398778601835,-1.7025946107126897,1.32435101051216,0.7019258811174023,-0.11827125479179301
22.083,-0.5255892110914434,0.5259969510231819,-1.6602118568187576,1.3008747834704382,0.6090334346358708,-0.24888088142407438
22.333,-0.5567918154370126,0.44907484765879047,-1.6246187562310266,1.2774315189210992,0.5110351253570014,-0.37928182360351825
22.583,-0.642291690155535,0.32078899872102973,-1.5861017434043374,1.247692732638125,0.3015183630932674,-0.6061147351960656
22.833,-0.6833325800407868,0.25538819973629057,-1.5545230048643253,1.2192933363884766,0.1878578447827517,-0.7085169369158955
23.083,-0.7222860538688735,0.18690291799128855,-1.520962448689146,1.1841202953407535,0.07639034095139907,-0.8103144593581764
23.333,-0.7714942241864682,0.1345894459089202,-1.4938794719046251,1.1511820879099208,-0.04910897646831125,-0.8820031960920804
23.583,-0.8736227316016253,0.02507599552303519,-1.4660409809996409,1.1114962752424267,-0.2812044822036097,-1.0613442841963563
23.833,-0.9207653493124425,-0.031023812488619407,-1.4442366491177074,1.0748836491367395,-0.3972940495071775,-1.1369312741139783
24.083,-0.9700999044749682,-0.08987340920751608,-1.422566761012284,1.03141787318607,-0.5176330479376523,-1.211164691601102
24.333,-1.0269655734572058,-0.13673024148312812,-1.406498124062329,0.9920175343271621,-0.6474330228520828,-1.2654780172934184
24.583,-1.1474026619288342,-0.21173147173853574,-1.3915340090735304,0.9456884274864378,-0.903271314784138,-1.3691513709635093
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
time, goal_x, goal_y, x, y 
29.083,-1.4978402128557637,-1.320193521272318,-1.341189331908036,0.14504872475362127,-1.6544910938034914,-2.785435767298257
29.333,-1.4211032786653428,-1.3508395401190367,-1.343555307536846,0.10337645013595084,-1.4986512497938393,-2.805055530374024
29.583,-1.479118659803031,-1.4041401451554418,-1.3475561722636817,0.05792837071729549,-1.6238608671364978,-2.899904525328317
29.833,-1.4624783363036538,-1.4379064808207531,-1.3499850752311102,0.017441120405083915,-1.5876121489350385,-2.92900223094315
30.083,-1.48544274862142,-1.4702885336299116,-1.3534205205913075,-0.029594300856824275,-1.6309505376495241,-2.9508812049118305
30.333,-1.4140694266143543,-1.509779192260061,-1.354987445154261,-0.07062175913246557,-1.4842905758559761,-2.9764973399405488
30.583,-1.4127364090283243,-1.5384465922274562,-1.3573570488746254,-0.11792946514781408,-1.4789336188777191,-2.9907737887791725
30.833,-1.332099104871324,-1.5735302798383237,-1.3565665848507955,-0.15942404595330825,-1.3165597634704014,-3.010627538505271
31.083,-1.245753845372396,-1.5977017854910436,-1.3521470255718664,-0.20631730362685094,-1.1457137381362585,-3.0270416496544925
31.333,-1.1585345495429873,-1.6164515333794092,-1.3451584430349213,-0.24719624467608636,-0.9755659876169851,-3.0282329985300835
31.583,-0.9871955494374529,-1.625733574914869,-1.3337966572626072,-0.2928760952040437,-0.637284302850534,-3.007312856385205
31.833,-0.8987974699560659,-1.6352081937004905,-1.3207590396955413,-0.33213502288301583,-0.46862627049268946,-2.9929234015118786
32.083,-0.8094873282186777,-1.6402356162847755,-1.3025522363520985,-0.37574746045694535,-0.3025081979664901,-2.9650810213081216
32.333,-0.7213332555959973,-1.64149843868947,-1.2838547803176865,-0.41251806090412474,-0.1351194648502354,-2.9436824497068073
32.583,-0.5971691211451363,-1.5700769312484988,-1.2593378433648321,-0.452801908057228,-0.11790108655648046,-2.533055047205121
32.833,-0.513503482279208,-1.5605349438533624,-1.2352269489864236,-0.48653451676043574,0.02394942494573926,-2.5011766974708873
33.083,-0.4193756422116405,-1.5519684238384366,-1.20506845556187,-0.5225694864521305,0.17116028579471165,-2.4552059401613957
33.333,-0.332471509968453,-1.5335826446902119,-1.176196761226422,-0.552250535633052,0.31930476786211437,-2.4125014356862073
33.583,-0.21716299512881526,-1.441525987627291,-1.1409185421337908,-0.583505955367734,0.599958564836701,-2.2865702990212995
33.833,-0.13704256701773343,-1.4110782602611454,-1.108026002920334,-0.6084806405376398,0.7332070717834336,-2.211890385675118
34.083,-0.054017517485765054,-1.3773499423252549,-1.068358917680564,-0.6341908319492716,0.8476458713189194,-2.115810959340905
34.333,0.027051939869853214,-1.3414123055297589,-1.03217659651933,-0.654008558079891,0.9857430367986202,-2.0387310478930623
34.583,0.11350415911117528,-1.248912509038372,-0.9892169465873668,-0.6734846452479202,1.2162252648097174,-1.8243403728288237
34.833,0.1820132973127212,-1.200076197914139,-0.9503512856432039,-0.6877668804632393,1.3143778802686463,-1.7123855153650387
35.083,0.25931330012287473,-1.1467072959095401,-0.9050828825398124,-0.7006583110759024,1.4237094827855619,-1.592756280743178
35.333,0.31953933685557195,-1.085016981577878,-0.8645673029456938,-0.7089976554792792,1.5036459766568377,-1.4610363076764767
35.583,0.4214615225177406,-0.95329165904397,-0.8177661440086559,-0.7150924433489826,1.660689189044137,-1.1914908747389574
35.833,0.46944599182159213,-0.8832274699343676,-0.7765528275548056,-0.7173482731723025,1.7154448111979899,-1.0491066666964326
36.083,0.5223672325173904,-0.8097496992449762,-0.7292872114161779,-0.7164441146712529,1.7740216764509587,-0.9030552838186994
36.333,0.5542819893235749,-0.7337320594634824,-0.6881274472828806,-0.7126298383726187,1.7966914259300304,-0.7548342805543462
36.583,0.6051546839385813,-0.577449938250038,-0.6416147812748964,-0.7047666249379659,1.851924149152059,-0.45013325156211004
36.833,0.6328800563690746,-0.49656843952823604,-0.6013395113178017,-0.69482530328824,1.867099624055951,-0.2983115757682321
37.083,0.6491698363197813,-0.4109809164141212,-0.5567425488933495,-0.680116168770355,1.8550822215329121,-0.14184566405788746
37.333,0.6747753059185423,-0.3221811912815443,-0.5184587762092263,-0.6641940259710326,1.868009388046311,0.019831643407943966
37.583,0.6488819382167874,-0.16927486597414837,-0.4764781474810552,-0.6429536285130238,1.77424202391463,0.3044038965647271
37.833,0.6507507342039085,-0.08465809445315142,-0.44112202121097804,-0.6215051611285172,1.742623489618795,0.4521889722222143
38.083,0.7390503005605165,0.1182525815518326,-0.40264505733526423,-0.5940700833420035,1.7040099652331397,0.5973736907759273
38.333,0.715004755043666,0.201755203637992,-0.37093911564905857,-0.5676601746876524,1.6357342669911215,0.7278655696474936
38.583,0.6349499290063669,0.3541981334862496,-0.3370885811747036,-0.5348247964308399,1.4820522282347042,0.9751851009704942
38.833,0.6085634918337115,0.4261622726725965,-0.30956605053303765,-0.5038571126475261,1.4130953257462413,1.09879711703479
39.083,0.5147026161958159,0.4810739940184239,-0.28106603464366803,-0.4664694204589886,1.299085828459739,1.188147147565668
39.333,0.47083450563737256,0.6101646128440066,-0.2585001865743878,-0.4317467412351548,1.392562736762182,1.8543390446373231
39.583,0.26998831278265295,0.5894923885383478,-0.23579266053287315,-0.39046570022420724,0.7757692860981791,1.5694504773009028
39.833,0.22533785683729568,0.6454409800192364,-0.2186790433012241,-0.3528662013061604,0.6693547569758155,1.6437481613446332
40.083,0.17625739490574105,0.6940543315053872,-0.2023141449404595,-0.30854813986336604,0.5548289347519416,1.6966568028741404
40.333,0.12139481238093744,0.7319767789360312,-0.19094259601444014,-0.26888066472779715,0.433732220776315,1.7328342225998596
40.583,0.009014017217824147,0.7866658680414649,-0.18134285711828396,-0.22271551715416885,0.19937089155393226,1.7960472532370986
40.833,-0.044746412306190725,0.8220142672871367,-0.1759266390800055,-0.18163524774990045,0.08643381446762405,1.8256637823241737
41.083,-0.10185743761888441,0.8553349547728247,-0.17324078848345972,-0.1346603093704599,-0.0304740867543091,1.8453302189161094
41.333,-0.161425393144457,0.8745424150136639,-0.17397990452363465,-0.09325452930417664,-0.14887088176527935,1.8423393593315045
41.583,-0.2754445182488482,0.9083435161688411,-0.1782432712391047,-0.04628964373546912,-0.37264576525859167,1.8629766760731514
41.833,-0.3351040873669381,0.919670005041111,-0.1851101539128663,-0.005434589662124725,-0.4850980208210099,1.8447745997443465
42.083,-0.39580793565839606,0.9413638552519406,-0.1963735529104371,0.0404271689655473,-0.595242318406355,1.8423005415383338
42.333,-0.45705436854906734,0.9530937665893596,-0.209241258128973,0.07963865085568686,-0.7048674789691617,1.8265488823230325
42.583,-0.5713667629081831,0.9484030085872237,-0.22728074830088416,0.12318654777984726,-0.9154527775154822,1.7736194693946001
42.833,-0.6376403195299567,0.9653450080122937,-0.24595475325137717,0.16022682594537205,-1.0293258858085363,1.7704631900792154
43.083,-0.6993585418300391,0.9650625032073202,-0.2702373576312058,0.20044314640835842,-1.1284797260288724,1.729681860006282
43.333,-0.765501572936505,0.969124433688614,-0.29429716465066685,0.23425076860170377,-1.236705981222343,1.7039980987755243
