time, x, y
5.781,-2.6300946019890383,3.62007913956745
5.783,-2.6300946019890383,3.62007913956745
6.033,-2.618407373747423,3.629323582192464
6.283,-2.587120958301102,3.653870620542726
6.533,-2.55960776277128,3.6754726993398332
6.784,-2.528152691205455,3.700166795135762
7.039,-2.500677167987306,3.721719449884735
7.287,-2.469363944978621,3.746300374638045
7.537,-2.44166060052183,3.76804051377013
7.796,-2.410463741333316,3.7925118792387726
8.033,-2.382879907534286,3.814163701455143
8.286,-2.3513904615167074,3.838860094941063
8.54,-2.324002277432865,3.860350343745319
8.783,-2.2925979797597664,3.884997224729813
9.034,-2.2649850177636432,3.90664439230851
9.285,-2.2337624587230254,3.9311504002232724
9.534,-2.2060964214452596,3.9528642912290555
9.786,-2.1748212822968824,3.9773901686859165
10.047,-2.1433863761889507,4.00206060167285
10.287,-2.1157981948855524,4.023704854620681
10.541,-2.08835840617083,4.045221922503378
10.786,-2.057010053853408,4.069821872427843
11.035,-2.0292948822273207,4.091556242750128
11.294,-1.9981233165600594,4.1159996741614355
11.558,-1.966593630769029,4.140732380584124
11.785,-1.9390973403022187,4.162277031253947
12.034,-1.9116393283541055,4.183811612346607
12.283,-1.88019246848805,4.208473733478884
12.539,-1.8526753541721068,4.23003184625039
12.794,-1.8213645459875372,4.254584037476687
13.038,-1.7936616524406803,4.276301787014368
13.303,-1.7624226033538914,4.3007775237286205
13.535,-1.7348479227610492,4.322399501848324
13.783,-1.7033410047333013,4.347090203453194
14.038,-1.6759291866921338,4.368572952082404
14.283,-1.644537899754605,4.393187598784385
14.533,-1.6168350827501292,4.414885662457524
14.787,-1.5856644017499233,4.439324574024551
15.042,-1.5540948668491357,4.4640760092138
15.291,-1.5266893473504668,4.485540796653676
15.541,-1.499153481501646,4.50712964497781
15.792,-1.467671963025573,4.531806860487879
16.043,-1.4363139887814615,4.556371671351854
16.288,-1.4088540345255494,4.577899313619325
16.541,-1.377226328938482,4.602679288993874
16.786,-1.3499322009041128,4.624063986846316
17.041,-1.3223243676095664,4.645704784159364
17.29,-1.2908310204530051,4.670365973733735
17.541,-1.2595358383902273,4.694891121170844
17.788,-1.231990789220106,4.716477387105703
18.036,-1.20440626896379,4.738070842408048
18.295,-1.1731301651393575,4.762575829689367
18.536,-1.1454363746924747,4.78427174577006
