time,goal_x,goal_y,x,y
time,goal_x,goal_y,x,y
0.0,4,4,0,0
0.954,4,4,0,0
0.954,4,4,0,0
0.954,4,4,0,0
1.0,4,4,0,0
1.25,4,4,-2.9999892050966395,4.000005226615116
1.5,4,4,-3.0028108229405364,3.9902481408926596
1.75,4,4,-3.0084236164347176,3.9656361354471654
2.0,4,4,-3.018904503929871,3.9255784944914263
2.251,4,4,-3.0271846003605427,3.8849571067646425
2.5,4,4,-3.032657505511911,3.8440654782155157
2.75,4,4,-3.03541197914332,3.7968729512006587
3.003,4,4,-3.0347629376042233,3.755701651109473
3.25,4,4,-3.0312758478766044,3.7144348312926128
3.5,4,4,-3.022541861174215,3.66217068032663
3.75,4,4,-3.012426508698584,3.621824810941287
4.0,4,4,-2.9976330702072365,3.577298376629718
4.252,4,4,-2.9815845070663265,3.5390340871654216
4.5,4,4,-2.963003915305443,3.502143694760976
4.75,4,4,-2.938660469493895,3.461760389906137
5.0,4,4,-2.911191571390898,3.423519953852103
5.25,4,4,-2.8845871250651482,3.39173393092909
5.502,4,4,-2.8560066716472443,3.3621572092688696
5.75,4,4,-2.8160558018579107,3.3268882811042513
6.0,4,4,-2.7832173860793477,3.3022318265946304
6.25,4,4,-2.7483621285508844,3.2797236236609857
6.5,4,4,-2.7122524794388383,3.25978586631403
6.751,4,4,-2.6693191348315506,3.2401030648298272
7.001,4,4,-2.625138959573476,3.2239672075430783
7.25,4,4,-2.5851988493951086,3.212622060338351
7.5,4,4,-2.544982485001253,3.2041953567235937
7.75,4,4,-2.49212468433232,3.19739875461061
8.0,4,4,-2.451037353374722,3.1953616182450966
8.25,4,4,-2.4095548571096477,3.1962113802841228
8.503,4,4,-2.3627023586884097,3.2006373810272564
8.752,4,4,-2.322006511044565,3.2076200151457654
9.0,4,4,-2.2797980651283227,3.2171596483850933
9.253,4,4,-2.2380226792543234,3.2244511788728314
9.5,4,4,-2.183400602087483,3.229606949044074
9.75,4,4,-2.141094801381367,3.231136493854302
10.0,4,4,-2.094139130452917,3.2355830814453825
10.25,4,4,-2.053225896324167,3.242566256490932
10.5,4,4,-2.0076937947727775,3.252626099525293
10.75,4,4,-1.9595077004292614,3.2601125373942184
11.0,4,4,-1.9172646629237102,3.263476229380848
11.255,4,4,-1.8755358722023259,3.265596274571269
11.502,4,4,-1.8290048185501924,3.271205640104593
11.75,4,4,-1.7883270675593828,3.279313783457542
12.004,4,4,-1.747453538307865,3.289360634209748
12.25,4,4,-1.693613534915464,3.2988073932590947
12.5,4,4,-1.651261654358449,3.302808451463808
12.75,4,4,-1.6095559808785471,3.305400063459403
13.0,4,4,-1.5685297039138755,3.3106461609252853
13.25,4,4,-1.5231167743416136,3.318711696472497
13.5,4,4,-1.4808581956289686,3.3240469661363448
13.751,4,4,-1.4323111547710103,3.326513897462929
14.0,4,4,-1.384696790923609,3.326858150186164
14.25,4,4,-1.3433543102797516,3.3298475175773836
14.5,4,4,-1.296798524479698,3.33668655554791
14.751,4,4,-1.25437176556155,3.344734696480844
15.0,4,4,-1.212340241770253,3.350083162189892
15.25,4,4,-1.1635586841559242,3.3526434551807363
15.5,4,4,-1.1157711703178688,3.3521517936379026
15.75,4,4,-1.074298930653269,3.3537753793710885
16.007,4,4,-1.027515976677981,3.3590900924229157
16.252,4,4,-0.9869431706773637,3.3668734683815917
16.501,4,4,-0.9450835799501728,3.377179520286629
16.751,4,4,-0.8973067018673259,3.386138399671392
