time, goal_x, goal_y, x, y 
11.649000000000001,1.493695515017825,-2.6618516702124393,-1.5601825555329516,0.1298667866745129
11.649000000000001,1.493695515017825,-2.6618516702124393,-1.5601825555329516,0.1298667866745129
11.899000000000001,3.0,-2.0,-1.568677548460477,0.148144477298678
12.151,3.0,-2.0,-1.5856404087147842,0.18593937603405994
12.399000000000001,3.0,-2.0,-1.6024457067050997,0.2316870027291454
12.649000000000001,3.0,-2.0,-1.6154090035276731,0.2716647086822243
12.904,3.0,-2.0,-1.6330940467656636,0.3154240972297992
13.15,3.0,-2.0,-1.650268257645628,0.3540904529731537
13.399000000000001,3.0,-2.0,-1.6674400480164606,0.3973474127531232
13.649000000000001,3.0,-2.0,-1.6837241721424085,0.43634846730878946
13.899000000000001,3.0,-2.0,-1.7006099845666478,0.4814727889816038
14.149,3.0,-2.0,-1.7161985592733977,0.52058538638927
14.4,3.0,-2.0,-1.7310279116494336,0.5669686530914849
14.649000000000001,3.0,-2.0,-1.7419658814289911,0.6064483411439568
14.899000000000001,3.0,-2.0,-1.755711165823253,0.6528429173699639
15.149,3.0,-2.0,-1.7655156321024987,0.6918882115898163
15.399000000000001,3.0,-2.0,-1.7798025783886164,0.7371095071742189
15.649000000000001,3.0,-2.0,-1.7944834159131953,0.7753769287609605
15.899000000000001,3.0,-2.0,-1.811821018378653,0.8196678747129917
16.149,3.0,-2.0,-1.8295190073894845,0.8569180530206323
16.399,3.0,-2.0,-1.85135932689527,0.8994079898032573
16.649,3.0,-2.0,-1.8693334721264492,0.9370143709813005
16.899,3.0,-2.0,-1.8910224575964716,0.9783262709576588
17.149,3.0,-2.0,-1.9084907561087956,1.0172351083706175
17.399,3.0,-2.0,-1.925774965488014,1.061306322344668
17.649,3.0,-2.0,-1.9430041039223138,1.0988746943049028
17.899,3.0,-2.0,-1.9648697256825038,1.1424967171402507
18.149,3.0,-2.0,-1.9824879141256153,1.1800614202322777
18.399,3.0,-2.0,-2.0055652073565655,1.2214509625402175
18.649,3.0,-2.0,-2.02686024412376,1.2558234878601175
18.9,3.0,-2.0,-2.049972937267581,1.298876380264976
19.15,3.0,-2.0,-2.0671384042501253,1.3375521661919731
19.399,3.0,-2.0,-2.0848170577397998,1.3820126177869678
19.649,3.0,-2.0,-2.101637500365651,1.4191958146293515
19.899,3.0,-2.0,-2.12118227092706,1.4624264481745721
20.149,3.0,-2.0,-2.139737870386872,1.5001374891799402
20.399,3.0,-2.0,-2.1581411171706426,1.5451590081374746
20.649,3.0,-2.0,-2.171225205752084,1.5856188480269764
20.899,3.0,-2.0,-2.183441449278969,1.6303957506289881
21.149,3.0,-2.0,-2.1951160344298866,1.6710066662857979
21.399,3.0,-2.0,-2.2052970527932736,1.7185455094016377
21.65,3.0,-2.0,-2.2123626436097052,1.7591413657125052
21.899,3.0,-2.0,-2.222312799800636,1.804165618636694
22.149,3.0,-2.0,-2.2301606445519355,1.8436788271381481
22.399,3.0,-2.0,-2.242221659425119,1.8893432100432426
