,time, goal_x, goal_y, x, y 
350,6021.6,1.94781130445277,-2.19204908254667,1.88839707107782,-2.88905237944457
464,6050.151,1.527080749073105,-2.7559604159601454,1.5928610994460228,-3.4345720660077688
274,6002.64,2.4888726699004744,-1.7468930599536403,2.731920209579429,-1.08287883843158
445,6045.372,2.787534478403248,-2.259390038452304,3.116336099337897,-1.6514751909178194
451,6046.841,2.554812343203155,-0.7168660548572188,2.257873398659328,-1.2699488926710811
596,6083.099,4.785011854036218,-3.4511370544864435,4.967856238420204,-3.448328494482379
1406,6286.253,1.4401101696367646,-1.801988238569324,1.0126825459808155,-2.0639040466592267
516,6063.143,2.457062446494047,-1.540862546370311,2.4683979196449704,-1.5113907786767222
518,6063.639,2.066796123278487,-1.9547781369943704,2.2400871123424,-2.3033689425072392
301,6009.401,4.425606858139476,-1.6244503308466829,4.729658752126759,-1.052180014513601
214,66.218,2.5564294065489825,-2.0619901817549717,2.7391498224258664,-2.434058412115237
606,163.614,4.224966084705371,-2.044773112537955,4.547442565248798,-1.3831975886798844
393,110.328,2.598114116903248,-2.552689552408122,2.440778757421398,-3.2653874733358697
4100,1037.099,2.2678476286218427,-2.613353204620605,2.61258633330949,-1.9716920587136375
4087,1033.868,2.672148336221322,-4.634592807273895,2.587087166252931,-5.139788434521121
490,134.592,2.410849590861681,-1.630218751696492,2.649840235706919,-1.1758625019531352
489,134.341,3.936407531286657,-4.589222058184783,3.870423083512375,-4.732802378809856
1250,324.635,1.4397504820847589,-1.518533097814031,1.4974310106479212,-1.5201594825636977
1685,433.404,2.790219560443661,-2.0671789084278736,3.078888996636378,-2.724067421213144
341,97.996,3.0163917878071493,-3.5733794246475816,2.871472750343986,-4.216403304383326
396,111.142,3.23173330497704,-2.935342697782413,3.4233574441949237,-3.6330474714412544
415,115.897,3.276618649746684,-2.391422703588985,3.25395201666202,-1.872419020382497
418,116.608,1.82663805947364,-3.595753685045231,1.5391107969234878,-4.256734037649689
367,103.908,2.798728884436028,-3.170111028358538,3.1447516421180923,-3.8129213039391554
1483,382.868,3.645070741685538,-1.081232815329256,3.2594481148520504,-0.509432548710105
584,158.102,3.491874835752392,-3.1654114356289584,3.5594081616932502,-3.046225856790238
295,85.831,1.6628554956667054,-1.414857206021427,1.873478938858289,-1.8054682329186105
241,72.353,2.8740370448977752,-1.07681418897558,2.8922776968076183,-1.0518392979172346
490,135.216,3.5233858663039044,-2.7339819353750903,3.8029543932518,-2.1758464251926406
449,124.326,3.8200379149046064,-2.4680967217518064,3.941292434738207,-2.948686338970566
372,105.137,2.5209996511966155,-4.1597367999451045,2.8426541765724704,-4.794851167335895
303,87.879,2.053181095916782,-3.8286048306246734,2.0416231369008133,-4.360703301431877
1889,485.042,3.8942995242520815,-2.239127640214932,4.103527624556016,-2.63635595164922
12102,3037.628,2.6314613848613826,-0.9131827910828444,2.727226341605679,-0.6896223968498508
211,64.829,2.649005720789349,-1.145148700049917,2.8484130316781626,-0.7425041167701366
279,81.905,5.885506126122218,-2.7225778264530662,6.113450336599826,-3.3354097039144954
19972,5005.118,3.2946561981056868,-4.7470521094849625,3.132155096019696,-5.05793913346542
240,72.173,2.399760805435039,-2.983407736762068,2.4650691342086457,-3.664341729094848
4372,1105.077,2.180311199249224,-3.628735184056934,1.7167755893440542,-4.132410625879791
362,102.632,3.109811079765027,-2.0368097244558365,3.1657129127883645,-1.9216239534913075
