,time, goal_x, goal_y, x, y 
350,6021.604,1.94780762477261,-2.19205191030094,2.00727750832648,-1.49500588444429
464,6050.15,1.527080749073105,-2.7559604159601454,1.4613098276012442,-2.0773578782989714
274,6002.656,2.4888726699004744,-1.7468930599536403,2.246038405296372,-2.410884957369132
445,6045.385,2.787531699172467,-2.259389531478995,2.4586799875400334,-2.8672938846054743
451,6046.841,2.554812343203155,-0.7168660548572188,2.8516933188251965,-0.1637391730753587
596,6083.115,4.9815529510217695,-4.129983870340194,4.995266853012494,-4.811740641404324
1406,6286.232,1.9352717211150845,-1.868679608239871,1.9424518770029615,-1.1458424204823667
516,6063.147,2.791869712600423,-2.1772689044162177,3.1152227472262086,-2.843148831364571
518,6063.605,-4.079020583098254,-2.760567971633082,-4.614835957479728,-3.2283429320584567
301,6009.397,4.425606858139476,-1.6244503308466829,4.121574205593962,-2.19666279415639
214,66.215,2.5564294065489825,-2.0619901817549717,2.373839201261134,-1.6898766556466434
606,163.61,4.2249643603694285,-2.044769749728645,3.902534796955188,-2.706341783793303
393,110.325,2.76515118819434,-2.6274146240367147,3.089518078606232,-1.9894750083717048
4100,1037.104,1.9397088020522388,-2.9897053095507617,1.5400343192624812,-2.853165751317346
4087,1033.863,3.0982123901433765,-4.848148502842735,3.113504251814625,-5.1250887916265455
490,134.598,2.4108430672165357,-1.6302185725922378,2.1717551573782496,-2.0845797580512357
489,134.335,3.936407531286657,-4.589222058184783,4.002319963449886,-4.445654704980166
1250,324.598,1.1670843038007592,-1.4664172394897317,0.463186484679527,-1.445211437692164
1685,433.402,2.790219560443661,-2.0671789084278736,2.501582243202753,-1.410306205963661
341,97.997,3.677556621606691,-3.0857952136471467,3.3996799939971263,-3.18082101158468
396,111.13,3.23173330497704,-2.935342697782413,3.040038249532001,-2.2377057326740912
415,115.893,3.2766178723601787,-2.3914208999906945,3.299296190824476,-2.910451744673205
418,116.606,1.8266363512434487,-3.595759533728636,1.8107388442051648,-3.3531388439767777
367,103.913,2.6894529692760827,-2.4767879764069973,2.4527328846420087,-2.5273175864803945
1483,382.856,3.837881429442273,-1.3671351294719831,3.97878505795137,-1.6312456761340652
584,158.092,3.491873767111134,-3.165411350772577,3.424360447688326,-3.284599063461009
295,85.824,1.6628554956667054,-1.414857206021427,1.458337016810171,-1.0375069018514835
241,72.344,2.732240981267519,-0.3723127428064566,2.57218749198808,0.3072340795273733
490,135.214,3.4493058946454487,-2.592620032556344,3.301156904427046,-2.309903952977832
449,124.33,3.771166058096464,-2.6874781712534905,3.6734370011001887,-3.126239560860261
372,105.132,2.366110554557032,-3.467986193668368,2.199280586875118,-3.52463602783097
303,87.877,2.0531810959167824,-3.8286048306246734,2.2273482328399066,-3.9193302638415
1889,484.982,3.894299520971683,-2.2391276474314887,3.6850714457477465,-1.8418992646047705
12102,3037.624,2.6314613848613826,-0.9131827910828444,2.5356964228444645,-1.13674319583991
211,64.826,2.649005720789349,-1.145148700049917,2.4487818010465183,-1.5476994948152225
279,81.877,5.885507895895908,-2.722571913283413,5.657537374952027,-2.1098267261773365
19973,5005.327,3.375906603642946,-4.591608442789065,3.5370897915582704,-5.114238269470055
240,72.168,2.399760805435039,-2.983407736762068,2.3344844456426035,-2.3025669743020747
4372,1105.087,2.556767465012753,-4.006525041118388,2.8535704102306547,-4.551955328008394
362,102.631,3.10981438050428,-2.036809084913636,3.0538452900198654,-2.152011558644856
