,time, goal_x, goal_y, x, y 
429,151.394,3.036371838754412,-3.3089759320933183,3.2841422187297606,-3.9680770741292912
316,123.154,-0.9179308127618072,-2.5004039789581536,-0.9299826636738828,-1.8496012881262551
271,112.536,3.346466555361417,-1.8900249857717968,2.79695056904819,-1.455833646708377
741,229.445,1.96491629157962,-1.7805262749048794,1.5825448100688435,-1.1681654128210557
351,131.888,1.416019172782829,-1.2906084943479386,1.0062232736776338,-1.254446232009129
399,144.577,4.323559028716483,-4.625101843405276,3.73709232748173,-5.015688092881707
355,133.505,-1.0051932857276464,-2.001297992196573,-0.8626520486951043,-1.5250627121483051
300,119.128,-0.8367672642857351,-1.544553033363688,-0.7229139970664579,-1.1629603712765928
470,162.281,3.6090729573786375,-1.6468099470442328,2.9759265357763303,-1.308759244828802
365,135.436,0.1203012910047686,-2.143767345916002,-0.5991779061880983,-2.146209602230786
332,127.127,0.4143631875225643,-1.9285328396922736,0.0449773793497081,-1.3222565950964131
324,125.171,1.328358133144787,-2.2624608224834346,0.7963650783821047,-1.7530849259016794
355,132.91,0.7832931392145619,-2.639763673794816,0.0455577739556003,-2.694492279590499
421,150.003,4.368412112774306,-2.805605293122001,3.720556548819624,-2.530439314342422
663,209.878,-4.034317609575256,-1.6051259834942426,-3.8901123051521727,-1.8861458864924423
407,145.953,-1.2475664113904756,-2.7141730132340847,-1.931809703504616,-2.8197738659799474
390,142.24,-1.0103964896331208,-1.2612640475389658,-1.08517312763011,-0.5365537548643368
476,163.18,-1.7401749662071422,-2.9834594713281497,-2.414944662754412,-3.239498235963722
264,110.146,-1.601914077290592,0.0381877054348798,-1.657221495410152,-0.272791050650684
399,144.464,-0.9627889342842018,-2.193951218291058,-0.8068008888092656,-1.5555620641418402
402,144.661,-0.4116619265382758,-2.108274021263364,-0.353999310541589,-1.609343121024609
327,126.543,3.511409840553106,-2.1578765770191444,2.8372318609122247,-1.8631341621047104
257,108.509,1.2149427589826634,-1.5610647245476297,0.7405230182359044,-1.356379882213592
294,118.231,3.3551349407226168,-3.446462074008237,2.857363331444499,-2.95783332070912
351,131.938,2.1426373941440757,-1.646466215179064,1.571060596744425,-1.220516962942761
517,173.974,-0.5123505499602381,-2.4927633910355924,-0.8279024264478981,-1.8421863523450333
467,161.626,-2.811536927024224,-2.9198654530032933,-2.979640997369764,-2.582233605062428
671,211.913,-0.955254032269341,-1.884718710369109,-0.8279169937240537,-1.6015462423521016
570,186.675,2.030210517732026,-1.6594520069735743,1.4243607708923804,-1.299578230520336
241,105.239,-0.1752447552076293,-1.4807162850546485,-0.6455005571925483,-1.1330022456494075
303,120.52,-0.9938067390764318,-1.6878335589791051,-0.9808144283057376,-1.0435255242721493
384,140.108,1.0051406333752129,-1.729904901598475,0.5138431798861743,-1.4071889347278004
269,111.395,-0.6115490511579529,-1.705820677238982,-0.4926086397254928,-1.2021013389502453
516,173.127,-1.0413558929809683,-2.167525102071188,-0.9366577221102476,-1.8779707338175813
477,163.386,2.1590856956832285,-1.3772384304802354,1.8445431476980136,-0.815823330321172
336,128.165,2.0450434408343527,-2.1617326849769,1.3172088688485546,-2.280260132878265
366,135.622,-0.7417332635482982,-2.8766371905496206,-1.4429566617020968,-3.036307356922472
717,223.413,2.066971313727694,-1.6759559455468735,1.7503236191746183,-1.0474863404554997
273,112.391,-0.3980763268162977,-2.188158208233251,-0.9197797428120004,-1.8054147713453357
488,166.806,3.422978890332488,-3.214236805127219,2.724971547040679,-3.1115699971196693
