,time, goal_x, goal_y, x, y 
429,151.395,-1.004444272689403,-2.175329879824503,-1.4687278737399951,-2.645059098219334
313,123.024,-0.9179307375116198,-2.500394662529952,-1.2435442868101307,-2.407222548022282
270,112.287,-0.7173249569613397,-1.615433293992887,-0.5117491968976742,-0.9653903896085476
738,229.264,1.6154423625510752,-1.829291730830972,0.9164104865653936,-1.9268827702716411
348,131.774,-0.0769357273331782,-1.9984656340806064,-0.7150978468803798,-2.3560588267502824
399,144.584,-0.7898059821883685,-1.6598084529760475,-0.57054896229199,-1.267171248915995
355,133.506,-1.005188597206292,-2.001301281746627,-1.2229256997549665,-2.4855427228493765
297,119.012,-0.9548452038710517,-2.562157533491258,-0.953960598327126,-3.2103530691608477
470,162.28,1.8637883974342275,-2.1068065002560363,1.5158447512832112,-2.732079943056858
362,135.294,1.500866833381763,-2.432324949119375,0.8427346964779288,-2.139979355616574
329,126.996,-0.2300843797916665,-1.97028382818179,-0.8979584782865092,-2.2646653223106616
323,124.927,0.7035848516113121,-2.254810907668422,0.0067439971968639,-2.3746249403389834
355,132.9,-3.717769603963169,-2.228682779019865,-3.652501075796586,-1.8918509616769656
420,149.743,4.498042707843345,-2.86067957634373,4.321296546539664,-2.1998059471453306
663,209.881,-4.034317609575256,-1.6051259834942426,-4.178515072475323,-1.3241108920581697
403,145.626,-0.9055196278056598,-2.6613908674202023,-1.3674463366183671,-2.525800626031537
390,142.241,-1.666758848242814,-0.1798168348086481,-2.248305131570693,0.176885875907102
473,163.085,-0.2688397927655115,-3.183468987194558,-0.1717640602843175,-3.0049487288772783
264,110.153,-1.6019013218411453,0.0381867011035692,-1.5464010984054823,0.3491501640996904
399,144.466,-0.9627889342842018,-2.1939512182910583,-0.958837393434712,-2.1084037378055203
399,144.551,-0.714458503377038,-2.1636893760129925,-0.8628062591126561,-1.942602364817042
326,126.293,1.1398073689376054,-1.8822419051010304,0.7891163367217642,-1.3062803323276373
254,108.38,-4.05535264795286,-1.6024547321672884,-4.167794979026053,-1.3278146449822488
294,118.224,-3.913484330309135,-1.622501627619735,-4.041546024970058,-1.3422792486670592
349,132.04,0.0069952795417532,-2.2339975906285945,-0.6677744318263913,-2.4464736837866923
517,173.972,-1.8418036473036072,-2.823966047512651,-2.384932068115451,-3.2057165279444737
467,161.628,2.5764622006819264,-1.7981450596513426,2.3542183676634747,-1.3451619889526265
669,211.995,-1.1234125840433158,-2.133273026784471,-1.4597373804342813,-2.630358944218628
570,186.678,3.3167001593884025,-1.793932170412728,2.637509156856356,-2.019685770366341
241,105.098,2.3943640188453674,-2.832126937148387,2.123149793624721,-2.15547866505164
302,120.275,-1.5300409256093668,-0.5438149955900488,-2.079201341696291,-0.0442968085904076
381,140.008,-3.595589494040811,-1.999643907820826,-3.648307941937105,-1.289508725379553
267,111.461,-0.8426609285022947,-1.859830608042177,-0.9019523538677882,-1.5950381059210996
513,172.926,-1.0413397918301546,-2.1675463885536392,-1.146068991206323,-2.457062883904708
477,163.394,3.2256499898486126,-2.037945420485464,2.954090996941876,-2.702788325231131
333,128.0,3.163560293913647,-2.617552351058608,2.77293917341576,-2.0432681460656195
366,135.653,-2.107037949321043,-2.86046568518287,-2.7712087413968463,-2.6846273428088936
716,223.158,-1.9521901054653168,-3.183987291113448,-2.0911744053096726,-2.935515135311926
270,112.269,-1.2247252523161536,-2.3556353946365047,-1.7473134722080206,-2.7424408130805684
488,166.794,0.9802760133389776,-2.4722073406961904,0.3129995070179516,-2.6906815916260376
