,time, goal_x, goal_y, x, y 
426,151.249,3.0363534610401226,-3.3090446508659817,2.788621210348503,-2.649726742799483
316,123.157,3.298828777320498,-2.803311672497846,3.6421748356850263,-2.181799754543119
273,112.383,3.621234441594328,-2.107095550859089,3.4702359416538875,-1.7970451950680753
738,229.273,3.730051781246872,-3.435196085053165,3.5202132459093023,-3.024950338698797
348,131.766,1.620949045124001,-1.3087829709468797,1.5717889736619883,-1.2025543982648326
399,144.578,4.323552316374161,-4.625103490503172,4.345074510837669,-3.946452142902961
355,133.505,3.9152731198376975,-0.9029889014631975,3.642399292431334,-1.4373643850900932
297,119.012,2.593210382491109,-2.3872722177884564,2.851964284241079,-2.842749311830971
472,162.149,3.925659609310752,-1.815844566137812,4.0676431485667335,-1.112519275071966
365,135.436,4.435734547284909,-3.710605447610516,4.208766605869015,-4.338569246028704
329,126.973,1.51911597045644,-2.787906988869043,1.6798211827450908,-2.097741790657684
323,124.917,2.778062803052306,-3.097553972240159,3.050291091742385,-3.7899492545288593
355,132.897,1.0291758997282587,-2.621522022411409,0.7869997800438356,-2.085028406524009
420,149.757,5.059406394227551,-2.8652410981075827,5.0227900663841005,-2.261807020619118
663,209.878,1.4602437191679138,-4.875693093693188,1.5619242110213252,-5.136922818078218
406,145.7,2.446841011186676,-3.3889728091141165,2.1449757614414544,-2.734833682145269
390,142.256,5.528748383517515,-3.816839680436957,5.84611513994251,-3.143314102099643
473,163.078,2.103846154224044,-4.614928949285697,1.937671940953611,-4.927576405174778
264,110.146,1.7607267287231685,-1.4522730369831545,1.4748417852039932,-0.8764081936872856
399,144.465,5.431146995730431,-3.78090515208927,5.445651205497237,-4.4870506070159575
402,144.664,3.809824484552795,-4.78849281801992,3.6114650987459247,-4.390272321737449
326,126.293,4.439266744387021,-3.1557688628337184,4.185568226204955,-2.4525254125532987
254,108.376,1.4496511169640116,-1.6680748203555804,1.253012557777209,-1.085136148039645
296,118.144,4.141966676708279,-4.458915209870763,3.852952032342718,-3.935108033103128
349,132.018,2.9326929740212297,-2.351960469552944,2.9732567161390366,-1.6232092627759542
517,173.973,1.9793651256159637,-3.273600897520377,1.7177926196312696,-3.7642762899384663
467,161.622,2.0300650869556724,-1.9478024790820656,1.5361213726425558,-1.8176916002547887
669,211.976,1.6294840981195933,-1.795955174891666,1.251667239214722,-1.8264617058745651
570,186.674,4.403492578545816,-3.127254865401395,4.148548452326426,-3.617646387137
241,105.092,2.270785455335924,-3.470049402948648,2.665637169633181,-3.5089035972775933
302,120.271,1.4278895461520975,-4.0107399549570575,1.4584850206600877,-3.2845768453177238
381,140.007,1.2491188892867655,-1.8947051091374283,0.9150284581286744,-1.261569856805373
267,111.426,2.6245643178281366,-3.482858078789285,2.36895841320314,-2.792225553621525
513,172.924,4.631070730366576,-3.2859957427742765,4.423847487866439,-2.843689295780016
477,163.375,3.497381107426705,-1.6462089986898942,2.7664489802666266,-1.5653162637001208
332,127.875,3.268485752680526,-3.798807237929181,2.982772695319537,-4.405829817070759
366,135.647,2.149385783918677,-3.129030282367236,2.0894865492076766,-2.992544487610592
714,223.237,2.3746499314670872,-2.2883990444171705,2.3836399590068558,-2.3044115161250738
273,112.396,2.3581905410674344,-3.39755491505824,2.101752302375998,-2.7261936046792257
491,166.928,4.030071706775124,-3.5174289799271574,3.6765486916084966,-3.742633804772057
