,time, goal_x, goal_y, x, y 
426,151.259,2.3506218355893,-2.0614643110457984,1.9127343924737672,-1.4732789280133387
316,123.158,3.298828777320498,-2.803311672497846,2.955426979874503,-3.424868003428209
270,112.281,3.621249833610744,-2.1070839337513467,3.772207559271572,-2.417173294209978
738,229.267,3.730055166854986,-3.435194334968428,3.939849328881976,-3.845472406709472
348,131.769,1.6209515896686035,-1.308785876495778,1.6700734414001293,-1.4149693229947145
399,144.574,4.61686374995643,-4.429791489743277,4.888980303996405,-4.917110671891437
355,133.516,3.9152731198376975,-0.9029889014631975,4.187992844416478,-0.3685997518333218
297,119.012,2.6016034977691405,-2.5314586135129544,2.6183818565526216,-2.819825500685011
470,162.284,3.925652135598407,-1.8158384995167007,3.783648372267303,-2.5191498126846144
362,135.293,4.435729560864674,-3.71059725503828,4.662715777316171,-3.082641701489136
329,127.011,1.5191182451453495,-2.787905410892124,1.358443912779702,-3.478050772589892
323,124.924,1.9292967271777537,-2.4337111744956337,1.3527753817518873,-2.4622248034248084
355,132.898,1.0630546812726362,-2.635994995197446,1.3389681581547368,-3.1869737453775526
420,149.741,4.368416439185744,-2.805617840298957,3.82004501314993,-3.306012824093336
663,209.888,4.578767679064905,-2.058364239059246,4.84036474328888,-2.5730932084981046
403,145.631,2.446854076612601,-3.3889778487244264,2.748622834952783,-4.043072277801292
390,142.239,5.528749347077162,-3.816841295242467,5.211375015805923,-4.49030911269336
473,163.078,2.103846154224044,-4.614928949285697,2.270104540462401,-4.302372239629733
264,110.164,1.7607264053049634,-1.4522723223295666,2.046620514038497,-2.028165967677932
399,144.481,5.431146368423853,-3.780908188832589,5.416608201462683,-3.0747219141945337
399,144.554,3.80982754401701,-4.788482094261491,4.008184852311016,-5.186731451239647
326,126.292,4.439266744387021,-3.1557688628337184,4.692934676187216,-3.859087790299436
254,108.379,1.4496511169640116,-1.6680748203555804,1.646342874846382,-2.251044888673167
294,118.226,4.141971208072587,-4.458901700034502,4.431015777586125,-4.98263151471708
349,132.026,2.9326929740212297,-2.351960469552944,2.891995365855384,-3.080730721973735
517,173.972,1.9793651256159637,-3.273600897520377,2.2409356210360247,-2.782921720805569
467,161.621,2.5764622006819264,-1.7981450596513426,2.79867745317224,-2.251116347947854
669,211.972,1.8183956616249448,-1.780702072864488,2.131895183796259,-1.1973324344002012
570,186.678,4.674276769190702,-2.521941296731797,4.658423441395161,-2.636818125425489
241,105.092,2.3446332066429774,-4.127408358138288,2.0236036982950085,-4.7458739238477206
302,120.274,1.4278895461520975,-4.0107399549570575,1.3972246110606188,-4.73674050667324
381,140.009,1.2457874207606752,-2.37836900927451,1.5832082341019036,-2.5278808496693093
269,111.398,2.624561342450204,-3.4828640181103427,2.88021474448675,-4.173398484289377
513,172.924,4.631070730366576,-3.2859957427742765,4.819573242900531,-3.730344441567776
477,163.384,4.134487969443201,-1.1583762313638717,3.956360882429564,-1.845758429508988
335,127.912,3.268482647969221,-3.798809784289944,3.554158169241284,-3.1918073689146524
366,135.645,2.149385783918677,-3.129030282367236,2.209171362294468,-3.2654672312329693
716,223.158,2.686841295232488,-2.9088310481842647,2.9900116272867887,-3.5132907125833865
270,112.266,2.3582026269855647,-3.3975788080361005,2.6146006442140246,-4.068823803279208
488,166.803,4.206838225770514,-3.404802307186223,4.546245277720715,-4.021189099629358
