time, x, y
5.088,-6.310107225457148,0.35001399101354536
5.089,-6.310107225457148,0.35001399101354536
5.339,-6.304972581609046,0.36399571835728534
5.589,-6.287482161972149,0.4008376985962215
5.839,-6.267698899305402,0.43043414741007396
6.089,-6.24079437769009,0.461190764263053
6.339,-6.214354022690511,0.4855079357190589
6.589,-6.181918150788797,0.5101336297401066
6.839,-6.15196504195795,0.5291219320178361
7.089,-6.116198850382645,0.54833106931621
7.339,-6.083927639968973,0.563140996151757
7.589,-6.04650959173208,0.5779016326087724
7.839,-6.012964080883715,0.5892493025489164
8.089,-5.97441163488526,0.6006216600743556
8.339,-5.940166616755019,0.609364669534537
8.589,-5.901135311741148,0.6180069960799216
8.839,-5.866438059546199,0.6247450783195448
9.089,-5.826921638833774,0.6313995532976768
9.339,-5.79223171156451,0.6365111155530637
9.589,-5.752412057480182,0.6416699132634981
9.839,-5.717611069632836,0.6455745005004955
10.089,-5.677842901865414,0.6495295054020085
10.339,-5.642670835372743,0.6525923609545231
10.589,-5.603058259842612,0.6556112500855803
10.839,-5.567964009969416,0.6579902105128431
11.089,-5.5279739510770245,0.6603538864341616
11.339,-5.493113741689132,0.662187256811371
11.589,-5.453194602113094,0.6641505311990388
11.839,-5.418189239267333,0.6658640713236617
12.089,-5.378506077625266,0.6678692853070931
12.345,-5.3433551102589325,0.6696584120974683
12.592,-5.30368821774141,0.67168505937799
12.841,-5.268698779459687,0.673519603749656
13.093,-5.22872272184262,0.6756230077506236
13.345,-5.193917448341778,0.6774740044255381
13.589,-5.154089995832063,0.6796377281759592
13.841,-5.11894054151667,0.6815443565654019
14.093,-5.079373462193954,0.6837369169941477
14.342,-5.044289246063889,0.6857090845731818
14.591,-5.004489116948677,0.6879406253862645
14.841,-4.969609561635982,0.68994906245602
15.097,-4.9296813054036885,0.6922640845168432
15.341,-4.894804778999585,0.6942873322585361
15.596,-4.855055156876414,0.6966525281584118
15.844,-4.819900079494591,0.6987504974633284
16.097,-4.780306500666361,0.7011345382482816
16.344,-4.745297972750874,0.7032836740883306
16.597,-4.705360865588985,0.7057341439530663
16.841,-4.670587989487123,0.7079045235529955
17.09,-4.6307380124078845,0.7104246701538187
17.343,-4.595663441866199,0.712636537744634
17.591,-4.5560938620868745,0.7151900531307726
17.846,-4.520992292694823,0.7174744225869418
18.089,-4.481321741824901,0.7200554801448019
18.346,-4.446382099325214,0.7223797145791168
18.595,-4.40644935624756,0.7250448228335848
18.844,-4.371646134739787,0.7273818870038238
19.098,-4.331881576510291,0.7301014852392885
19.344,-4.296743880266488,0.7325068714139066
19.592,-4.25720946219366,0.7352462253438119
19.844,-4.222182790891701,0.7377082282924688
20.098,-4.182322189811329,0.7405045703600449
20.353,-4.142617080198812,0.7433456782301395
20.593,-4.107681072544603,0.7458643301390019
20.842,-4.072771771033648,0.7483755451971204
21.09,-4.0331085129174005,0.7512899747906652
21.342,-3.997999908426465,0.7538807455298848
21.594,-3.958411865291172,0.7568129968113532
21.84,-3.923461765981678,0.7594472945535558
22.096,-3.883547407531271,0.7624602788340495
22.344,-3.848802929601738,0.7651074356928534
22.591,-3.809021404722251,0.7681799479466708
22.841,-3.773937667689622,0.7708844694399607
23.091,-3.7344280505196856,0.7739801848722337
23.344,-3.6993854717335664,0.7767503814487506
23.606,-3.6596922530371727,0.7798831367502307
23.844,-3.6248313695541006,0.7826856744106219
24.109,-3.5849565632160614,0.7859050368765631
24.339,-3.550153056766562,0.7887202008836874
24.593,-3.510457191786087,0.7919849345114054
24.841,-3.475355402347789,0.7948784035144199
25.093,-3.4358399061589964,0.7981575216769492
25.343,-3.400876729135919,0.8010982760954405
25.59,-3.36101675570009,0.8044473705823428
25.84,-3.326299909836309,0.8074040032889903
26.093,-3.2865028055015344,0.8108220073498882
26.341,-3.251529786768096,0.8138194872039096
26.591,-3.2119955343645255,0.8172658026640126
26.842,-3.176944494416124,0.8203384012690232
27.093,-3.1373627809427007,0.8238107847507109
27.345,-3.102475676653587,0.8269191648076298
27.592,-3.062608109788588,0.8304807824064038
27.847,-3.0278776746356795,0.8335976489919235
28.089,-2.988170646323667,0.8372076399885748
28.352,-2.9481872141412144,0.8408406687033991
28.61,-2.913640574631215,0.8440194637285359
28.841,-2.878664673128157,0.8472625556843136
29.092,-2.8389187394279203,0.8509421290242011
29.346,-2.805180682771598,0.8537704110204394
29.591,-2.7648048188673684,0.8554184994937517
29.841,-2.7295047989842582,0.8553590074310607
30.099,-2.6893763297489324,0.8538110771620583
30.342,-2.6539951126444876,0.8512142818490029
30.596,-2.614341204414826,0.8470944317124748
30.843,-2.5793632492938627,0.8424258520098501
31.091,-2.5396863227149185,0.8361581341339183
31.344,-2.5052576754832088,0.829998328130928
31.595,-2.465944775809721,0.8221130256534466
31.85,-2.4267078584438893,0.8135500199361908
32.091,-2.392809386283964,0.8056481825559133
32.339,-2.358594408721955,0.7971696409139415
32.595,-2.319925375181395,0.7871717969580089
